fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2419,241,6.876714856830498,5.2603404409570045,0.5351314103747083,0.9045334866145839,0.49377593360995853
fold_2,2012,2022,2023,2660,243,7.443742812296055,5.665358808418854,0.6122022201155446,0.9720119603467309,0.4773662551440329
fold_3,2012,2023,2024,2903,244,6.646482286575695,4.981082440796214,0.5748348008101178,0.9772199782081135,0.4959016393442623
fold_4,2012,2024,2025,3147,234,9.611345194312507,7.362009335402835,0.9356522664724375,0.9643395303362283,0.5427350427350427
