stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,lstm_cnn_attention,full_ta_vmd,20,42,fold_1,2012,2017,2018,1386,245,70.37044463471642,64.38440988935743,5.613914991207606,-1.6761088857671838,0.5224489795918368,11.487339899991639
window_selection,lstm_cnn_attention,full_ta_vmd,20,42,fold_2,2012,2018,2019,1631,244,60.70955045405413,53.80436777452451,4.949653872300646,-5.029104834061983,0.47950819672131145,12.520079299982172
window_selection,lstm_cnn_attention,full_ta_vmd,20,42,fold_3,2012,2019,2020,1875,243,92.12578866730775,65.36717449158209,7.776228224373506,-0.060093627934132865,0.46502057613168724,12.239018300024327
window_selection,lstm_cnn_attention,full_ta_vmd,20,42,fold_4,2012,2020,2021,2118,241,45.21360553472258,35.99173700518626,3.7482340120001045,-3.411143841511455,0.4979253112033195,15.05432130000554
