model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_2,2023,456,Global-All,5,1,1,0,10.005896699993173,0.49214889999711886,9041,243,11.993627127219835,9.26088997795748,0.999724431206688,0.9273407606137927,0.5661157024793388,0.5629797149122807,0.1265987225593324,1.0,242,1,0,79,49,56,58,0.44214876033057854
lstm,fold_2,2023,456,Global3-All,5,3,3,0,22.30564229999436,1.4777219999959925,27123,243,13.210836353337879,10.87492945233491,1.1726437705026824,0.9118443022289197,0.5413223140495868,0.5524945175438596,0.11332154514989881,1.0,242,1,0,46,82,29,85,0.6900826446280992
lstm,fold_2,2023,456,Global-SHAP,5,1,0,1,10.005896699993173,0.49214889999711886,9041,243,11.993627127219835,9.26088997795748,0.999724431206688,0.9273407606137927,0.5661157024793388,0.5629797149122807,0.1265987225593324,1.0,242,1,0,79,49,56,58,0.44214876033057854
lstm,fold_2,2023,456,Global-Spearman,5,1,0,1,10.005896699993173,0.49214889999711886,9041,243,11.993627127219835,9.26088997795748,0.999724431206688,0.9273407606137927,0.5661157024793388,0.5629797149122807,0.1265987225593324,1.0,242,1,0,79,49,56,58,0.44214876033057854
lstm,fold_2,2023,456,Regime-All,5,3,3,0,14.09352549999312,1.360642800005735,27123,243,16.063562846853664,12.171119437963377,1.3120513289897846,0.8696612609581431,0.5,0.49088541666666663,-0.019168433291122156,1.0,242,1,0,83,45,76,38,0.34297520661157027
lstm,fold_2,2023,456,Regime-SHAP,5,3,2,1,13.852720299983048,1.4503056999965338,18547,243,13.959600731532262,11.088741447425173,1.1966569309872321,0.9015681255733433,0.512396694214876,0.5107593201754386,0.021518640350877194,1.0,242,1,0,69,59,59,55,0.47107438016528924
lstm,fold_2,2023,456,Regime-Spearman,5,3,2,1,14.074660099999164,1.4685766000038711,18547,243,13.596710174773815,10.566901238052926,1.1343790953492128,0.9066192318314436,0.5330578512396694,0.5298108552631579,0.05992431372503764,1.0,242,1,0,75,53,60,54,0.44214876033057854
