fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,30.525735140731697,23.22422601891751,2.3542527108974696,-0.8811407512013754,0.45643153526970953
fold_2,2012,2022,2023,2600,243,26.567201990942866,20.644929695894692,2.2368034580349767,0.6434820529517356,0.5473251028806584
fold_3,2012,2023,2024,2843,244,37.30629348440524,29.274691804667015,3.4727121746694385,0.28231373177027463,0.5368852459016393
fold_4,2012,2024,2025,3087,234,31.30279042265037,24.62027300463783,3.1628291254107177,0.6217448801128949,0.5128205128205128
