fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,12.143682132567516,9.846038002552335,1.0026013405974543,0.7022924766186409,0.5062240663900415
fold_2,2012,2022,2023,2600,243,9.918179714455935,8.030185458198979,0.8630989282023773,0.9503117492116423,0.5596707818930041
fold_3,2012,2023,2024,2843,244,10.504084622569799,8.431535221650973,0.985051635842166,0.9431033291557587,0.5245901639344263
fold_4,2012,2024,2025,3087,234,26.845539139293518,20.59431577283095,2.694954825269617,0.7217962570509746,0.5470085470085471
