model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_4,2025,789,Global-All,20,1,1,0,7.006328699993901,0.25796259999333415,12017,234,24.315085371290415,19.339823705966673,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.06391953104567498,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Global3-All,20,3,3,0,20.52177330001723,0.6919749000226147,36051,234,29.369386684197952,23.16220540922594,2.993165470541217,0.6670274265447083,0.5555555555555556,0.5589912280701754,0.1223151911564045,1.0,234,0,0,51,69,35,79,0.6324786324786325
cnn,fold_4,2025,789,Global-SHAP,20,1,0,1,7.006328699993901,0.25796259999333415,12017,234,24.315085371290415,19.339823705966673,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.06391953104567498,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Global-Spearman,20,1,0,1,7.006328699993901,0.25796259999333415,12017,234,24.315085371290415,19.339823705966673,2.494454432278196,0.7717712742546651,0.5256410256410257,0.5300438596491228,0.06391953104567498,1.0,234,0,0,43,77,34,80,0.6709401709401709
cnn,fold_4,2025,789,Regime-All,20,3,3,0,11.268718600011198,0.720777900001849,36051,234,18.54753813574185,14.856089859790798,1.898441694856214,0.867202085909213,0.5085470085470085,0.5109649122807017,0.022320761307367654,1.0,234,0,0,50,70,45,69,0.594017094017094
cnn,fold_4,2025,789,Regime-SHAP,20,3,2,1,11.109570999993593,0.6954666999954497,23187,234,32.58662839330113,24.155714078413137,3.0636702741866686,0.5900814571939136,0.5170940170940171,0.5219298245614035,0.047318812114138624,1.0,234,0,0,40,80,33,81,0.688034188034188
cnn,fold_4,2025,789,Regime-Spearman,20,3,2,1,11.313747399995918,0.6842269999906421,23187,234,20.645865729790014,16.16479112953203,2.0854598479380293,0.8354549184666972,0.5384615384615384,0.5399122807017543,0.08029550685469661,1.0,234,0,0,58,62,46,68,0.5555555555555556
