stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,lstm_cnn_attention,full_ta,10,42,fold_1,2012,2017,2018,1385,245,62.87017618611274,57.008302889716745,4.968374375657567,-1.1360555595266022,0.5142857142857142,0.5122950819672131,0.11179582488867351,1.0,245,0,0,123,0,119,3,0.012244897959183673,10.702130500001658
window_selection,lstm_cnn_attention,full_ta,10,42,fold_2,2012,2018,2019,1630,244,55.32403199253118,51.61874813151882,4.738209786061411,-4.006871540917217,0.47950819672131145,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,12.724897000000055
window_selection,lstm_cnn_attention,full_ta,10,42,fold_3,2012,2019,2020,1874,243,83.20878060986138,61.85778840451461,7.295099736132819,0.13519119683966985,0.4628099173553719,0.4692454893384363,-0.0720224274730401,1.0,242,1,0,26,98,32,86,0.7603305785123967,14.14328409999871
window_selection,lstm_cnn_attention,full_ta,10,42,fold_4,2012,2020,2021,2117,240,37.29470530459888,27.896140316406875,2.9053230984344665,-2.032709187578491,0.4666666666666667,0.47899101107936726,-0.046339743905926004,1.0,240,0,0,78,35,93,34,0.2875,14.693577799997001
