model,seed,fold,test_year,sequence_window,rmse_full_ta,mae_full_ta,mape_full_ta,r2_full_ta,direction_accuracy_full_ta,balanced_accuracy_full_ta,mcc_full_ta,direction_coverage_full_ta,runtime_seconds_full_ta,rmse_full_ta_vmd,mae_full_ta_vmd,mape_full_ta_vmd,r2_full_ta_vmd,direction_accuracy_full_ta_vmd,balanced_accuracy_full_ta_vmd,mcc_full_ta_vmd,direction_coverage_full_ta_vmd,runtime_seconds_full_ta_vmd,rmse_delta_vmd_minus_full_ta,mae_delta_vmd_minus_full_ta,mape_delta_vmd_minus_full_ta,r2_delta_vmd_minus_full_ta,runtime_seconds_delta_vmd_minus_full_ta,direction_accuracy_delta_pp,balanced_accuracy_delta_pp,mcc_delta_vmd_minus_full_ta,direction_coverage_delta_pp
lstm_cnn,123,fold_3,2024,20,21.143045635478817,16.514794000670566,1.930863983602603,0.7694816373081114,0.4795081967213114,0.4858671512214819,-0.0297204146784222,1.0,14.377731000000496,27.401507319298563,22.771472603727585,2.6904245694946227,0.6128142735492597,0.5081967213114754,0.5255400767211791,0.0952311272306786,1.0,14.759328100000856,6.258461683819746,6.2566786030570185,0.7595605858920198,-0.1566673637588517,0.3815971000003593,2.868852459016402,3.96729254996972,0.1249515419091008,0.0
lstm_cnn,123,fold_4,2025,20,81.0425568976347,61.3477096065497,8.065700915393037,-1.5353911917368084,0.5128205128205128,0.5214912280701754,0.058252483213628,1.0,15.719979100002092,47.877974886500006,36.743492998862905,4.847238838525279,0.1151080317601471,0.5213675213675214,0.5291666666666667,0.0733672096788422,1.0,15.733734700006607,-33.16458201113469,-24.604216607686794,-3.218462076867758,1.6504992234969555,0.013755600004515145,0.8547008547008628,0.7675438596491224,0.015114726465214195,0.0
lstm_cnn,456,fold_1,2022,20,21.076498483521323,16.081025437398566,1.637471079753745,0.1032199228347603,0.5041666666666667,0.50330264914623,0.0065673358325027,1.0,13.504632399999537,22.76216169910667,17.876209315303942,1.8254742318260904,-0.0459623126015678,0.4541666666666666,0.4636708593914693,-0.0734760192719452,1.0,13.30375549999735,1.6856632155853468,1.7951838779053766,0.1880031520723453,-0.14918223543632808,-0.20087690000218572,-5.000000000000004,-3.9631789754760725,-0.0800433551044479,0.0
lstm_cnn,456,fold_2,2023,20,26.69985859946697,20.984559779854,2.279585833741673,0.6399127995376745,0.512396694214876,0.5275493421052632,0.0644281602131722,1.0,13.764327700002468,24.63205936298872,19.54071611581027,2.123082092109081,0.6935277147778582,0.512396694214876,0.5265899122807017,0.0608096093522585,1.0,14.306297600000107,-2.067799236478251,-1.4438436640437295,-0.15650374163259206,0.05361491524018369,0.541969899997639,0.0,-0.09594298245614308,-0.0036185508609136996,0.0
lstm_cnn,456,fold_3,2024,20,22.62960038320029,18.149312552047583,2.1288539215201947,0.7359268770431528,0.4959016393442623,0.5117100747022008,0.0367095077842401,1.0,14.556274100003066,23.406305444265627,18.50339740539185,2.1783439451169766,0.7174884758687549,0.5040983606557377,0.5189110976512551,0.0545622684907679,1.0,15.01205150000169,0.7767050610653357,0.3540848533442684,0.049490023596781896,-0.01843840117439799,0.4557773999986239,0.8196721311475363,0.7201022949054336,0.017852760706527804,0.0
lstm_cnn,456,fold_4,2025,20,49.625731203666746,39.5816387575916,5.156493886078117,0.0493239659075614,0.5470085470085471,0.5537280701754386,0.1258839237982581,1.0,16.602738400004455,35.80733261811707,26.7651229047266,3.521692807921412,0.5050484951718063,0.5512820512820513,0.5552631578947369,0.1161236070851358,1.0,16.399861199999577,-13.818398585549673,-12.816515852864999,-1.634801078156705,0.4557245292642449,-0.20287720000487752,0.42735042735042583,0.15350877192983337,-0.009760316713122302,0.0
lstm_cnn,789,fold_1,2022,20,22.7290658580988,17.090566749018752,1.742378122291395,-0.0429228968769321,0.4833333333333333,0.4863326540650692,-0.0272201685317898,1.0,13.101727699999174,23.78512248420944,18.19916684768012,1.855605856643492,-0.1420886423797871,0.5041666666666667,0.5014756517461879,0.0029376082746628,1.0,13.471540099999402,1.0560566261106423,1.1086000986613698,0.1132277343520971,-0.09916574550285501,0.3698124000002281,2.083333333333337,1.5142997681118708,0.0301577768064526,0.0
lstm_cnn,789,fold_2,2023,20,23.25029163307465,18.756503461594438,2.022004547692479,0.7269472398141326,0.5702479338842975,0.5668859649122807,0.1345860403704382,1.0,14.337101100005384,26.852491855099174,22.229277705008094,2.4097071995937465,0.6357840601877718,0.5165289256198347,0.5060307017543859,0.0129261122388246,1.0,13.924030599999242,3.602200222024525,3.4727742434136566,0.3877026519012676,-0.09116317962636078,-0.41307050000614254,-5.371900826446286,-6.08552631578948,-0.1216599281316136,0.0
lstm_cnn,789,fold_3,2024,20,21.3324802341113,16.886586342424664,1.983739291734775,0.7653323978583231,0.5286885245901639,0.5405141664984185,0.0988506226879144,1.0,14.44236059999821,23.36714296757126,18.4814716317224,2.1736176860025647,0.7184330585337673,0.5,0.5146375933777508,0.0417241310094688,1.0,14.815887900003872,2.0346627334599603,1.5948852892977357,0.18987839426778974,-0.04689933932455581,0.37352730000566225,-2.868852459016391,-2.587657312066771,-0.05712649167844561,0.0
lstm_cnn,789,fold_4,2025,20,63.46096606194606,47.43318797940885,6.206668021320396,-0.5546479772460451,0.5384615384615384,0.5478070175438596,0.1390958015219805,1.0,15.548060799999805,60.314037079096245,44.53471779763193,5.853608569172467,-0.4042858032465006,0.5726495726495726,0.5793859649122807,0.1859999200610997,1.0,15.96934880000481,-3.146928982849815,-2.898470181776922,-0.3530594521479289,0.1503621739995445,0.42128800000500455,3.4188034188034178,3.157894736842104,0.04690411853911919,0.0
lstm_cnn,2025,fold_1,2022,20,24.96429157591812,19.968367388733185,2.0328126136873963,-0.2581358020584146,0.4791666666666667,0.4999297308692291,-0.0001512663690837,1.0,12.85161060000246,18.83656145986811,14.844483179591007,1.5076091757004413,0.2837044021179081,0.4875,0.4937460473613941,-0.0125197876028681,1.0,12.959685399997396,-6.12773011605001,-5.123884209142178,-0.525203437986955,0.5418402041763226,0.1080747999949363,0.8333333333333304,-0.6183683507834992,-0.0123685212337844,0.0
lstm_cnn,2025,fold_2,2023,20,22.323581844424,18.12088447284308,1.957957007966329,0.7482801180415632,0.5289256198347108,0.5431743421052632,0.0987372522987703,1.0,14.44785669999692,22.8075799431535,18.232927449387297,1.9681711688468264,0.7372467036234314,0.5454545454545454,0.5511239035087719,0.1039721749166582,1.0,14.168295899995428,0.4839980987294972,0.1120429765442168,0.010214160880497314,-0.011033414418131882,-0.27956080000149264,1.6528925619834656,0.7949561403508776,0.005234922617887897,0.0
lstm_cnn,2025,fold_3,2024,20,24.48509599409887,20.28967704570687,2.3632424764617084,0.6908465809392927,0.4549180327868852,0.4693115283666464,-0.0864603778405444,1.0,14.609712700003,27.720764983878222,22.57519388033721,2.6506911501424346,0.603739435643327,0.4918032786885246,0.5074365704286964,0.0229603896198867,1.0,14.858051700000942,3.2356689897793522,2.2855168346303394,0.28744867368072624,-0.08710714529596575,0.24833899999794262,3.6885245901639383,3.8125042062049976,0.1094207674604311,0.0
lstm_cnn,2025,fold_4,2025,20,47.83385384373376,35.60848192317875,4.702229208621874,0.1167381912267482,0.5512820512820513,0.5565789473684211,0.1240398950699408,1.0,15.45102880000195,101.18621833791444,73.12285003743621,9.6643914989006,-2.952404985414941,0.5512820512820513,0.5561403508771929,0.1211361590121948,1.0,16.375877599995874,53.35236449418068,37.51436811425746,4.962162290278725,-3.069143176641689,0.9248487999939243,0.0,-0.043859649122812705,-0.0029037360577460064,0.0
lstm_attention,42,fold_1,2022,10,21.237165248918146,16.101168595804708,1.6361613973563571,0.089495448827661,0.4833333333333333,0.5036891293654697,0.0079122315065999,1.0,13.395851500004936,20.582940708694807,15.657510148163148,1.591035246359328,0.1447287483357501,0.4791666666666667,0.4971892347691659,-0.0059274417234947,1.0,13.98858889999974,-0.6542245402233391,-0.44365844764156037,-0.0451261509970291,0.05523329950808911,0.5927373999948049,-0.41666666666665964,-0.6499894596303846,-0.0138396732300946,0.0
lstm_attention,42,fold_2,2023,10,21.33880120335314,16.962420959394173,1.835125729514794,0.7699989617239197,0.5454545454545454,0.5520833333333333,0.1066820599396956,1.0,13.424206999996386,20.90261598679094,16.63964667428178,1.7998977918556722,0.7793057360688159,0.5371900826446281,0.5433114035087719,0.0883848072286319,1.0,15.00451919999614,-0.43618521656219755,-0.32277428511239137,-0.0352279376591218,0.00930677434489624,1.5803121999997547,-0.8264462809917328,-0.877192982456132,-0.018297252711063694,0.0
lstm_attention,42,fold_3,2024,10,26.11403953146177,21.13411935123266,2.483930608303808,0.6483435833939506,0.5163934426229508,0.5307221212733024,0.0855834818935975,1.0,14.098318700001984,25.314864969506075,20.183142592359783,2.3705420681016345,0.6695378970386283,0.5122950819672131,0.5261121206003097,0.0704728524873652,1.0,15.367677300004289,-0.7991745619556951,-0.9509767588728764,-0.1133885402021737,0.02119431364467772,1.2693586000023043,-0.4098360655737765,-0.46100006729927756,-0.015110629406232298,0.0
lstm_attention,42,fold_4,2025,10,20.81106970725311,16.263933364611404,2.072027168504774,0.8328110709576244,0.5,0.5,0.0,1.0,14.878408200005651,19.506527741336104,15.278313142489164,1.9446846394652395,0.8531145941950248,0.5085470085470085,0.5081140350877194,0.0162322236880471,1.0,16.69017470000108,-1.3045419659170072,-0.9856202221222397,-0.12734252903953447,0.020303523237400367,1.8117664999954286,0.8547008547008517,0.8114035087719351,0.0162322236880471,0.0
lstm_attention,123,fold_1,2022,10,19.17078013482443,15.13678406226684,1.5401960727231572,0.2580603154800623,0.4625,0.4739301524840137,-0.0530940483848629,1.0,12.55627269999968,22.51850688125677,17.890400682109007,1.8171089225412356,-0.0236894077310507,0.5291666666666667,0.5441290141240953,0.0910350845761316,1.0,13.73361109999678,3.3477267464323397,2.753616619842168,0.2769128498180784,-0.281749723211113,1.177338399997101,6.666666666666665,7.01988616400816,0.1441291329609945,0.0
lstm_attention,123,fold_2,2023,10,22.875504537899083,18.254951006846188,1.978591187400942,0.7356793310717402,0.5454545454545454,0.5578399122807017,0.1273508325054766,1.0,12.99721700000373,66.74720405894806,55.33489837944752,6.134309286610732,-1.250380306288836,0.5041322314049587,0.5240542763157895,0.0660043896765576,1.0,14.46246599999722,43.871699521048974,37.07994737260134,4.155718099209789,-1.9860596373605761,1.4652489999934897,-4.1322314049586755,-3.378563596491224,-0.061346442828919004,0.0
lstm_attention,123,fold_3,2024,10,28.992776551164905,24.02927996742924,2.834963322107501,0.5665389798838782,0.5327868852459017,0.5494986203647622,0.1692613601771308,1.0,14.27730679999513,121.30491632909528,113.02942812653838,13.344697091938256,-6.58799851284941,0.4795081967213114,0.5,0.0,1.0,16.275369299997692,92.31213977793037,89.00014815910913,10.509733769830756,-7.154537492733288,1.9980625000025611,-5.327868852459028,-4.949862036476215,-0.1692613601771308,0.0
lstm_attention,123,fold_4,2025,10,22.83129473677649,17.13930414434174,2.204242750253581,0.7987759947665004,0.5427350427350427,0.5473684210526316,0.1014688548299256,1.0,15.15678580000531,177.50724659267027,170.0539437454583,21.775971699190137,-11.163285002888822,0.4871794871794871,0.5,0.0,1.0,16.727942100005748,154.67595185589377,152.91463960111656,19.571728948936556,-11.962060997655323,1.571156300000439,-5.555555555555558,-4.736842105263161,-0.1014688548299256,0.0
lstm_attention,456,fold_1,2022,10,21.604376479793583,16.52625598909448,1.6768691597619148,0.0577362107547418,0.4625,0.4940271238844775,-0.0146207418606423,1.0,12.980843000004825,25.736095661176517,20.265839266955098,2.0573040499176547,-0.3371322161445451,0.4625,0.499508116084604,-0.0013395003866992,1.0,13.93067560000054,4.131719181382934,3.7395832778606177,0.38043489015573995,-0.39486842689928686,0.949832599995716,0.0,0.5480992200126489,0.0132812414739431,0.0
lstm_attention,456,fold_2,2023,10,22.315553131473987,17.28787874445504,1.8704667250423408,0.7484611484214139,0.5330578512396694,0.5422834429824561,0.0889242356437772,1.0,13.478379699998186,23.29413863496988,17.935150659388487,1.9378001764565824,0.7259163852848628,0.5371900826446281,0.5461896929824561,0.0968644228629317,1.0,14.804416999999376,0.9785855034958928,0.647271914933448,0.06733345141424163,-0.02254476313655107,1.3260373000011896,0.4132231404958664,0.390625,0.007940187219154501,0.0
lstm_attention,456,fold_3,2024,10,23.210994489970496,18.716435115474194,2.1987146986124757,0.7221835683323343,0.5204918032786885,0.5346591291473182,0.0955030023602429,1.0,15.27225940000062,19.36834564771641,15.753411221865754,1.8283891436828223,0.8065559011766268,0.4672131147540984,0.4737196311999461,-0.0554248157842748,1.0,16.56809109999449,-3.8426488422540857,-2.9630238936084403,-0.37032555492965336,0.08437233284429246,1.2958316999938706,-5.327868852459011,-6.093949794737208,-0.1509278181445177,0.0
lstm_attention,456,fold_4,2025,10,37.26503841366474,28.299091714427018,3.722047023654651,0.4639295667780923,0.5470085470085471,0.5526315789473684,0.1169210844387335,1.0,15.61420519999956,72.65015437479425,53.563022447569786,7.093501242945689,-1.037472665334516,0.5641025641025641,0.5695175438596491,0.153059032411478,1.0,18.068236200000683,35.385115961129515,25.263930733142768,3.371454219291038,-1.5014022321126084,2.454031000001123,1.7094017094017033,1.6885964912280782,0.0361379479727445,0.0
lstm_attention,789,fold_1,2022,10,22.47564912014657,17.438709886558804,1.7708242952382185,-0.0197964954511489,0.4625,0.4903731290843932,-0.0223554369446117,1.0,12.74448239999765,22.381540329213205,17.81940893074289,1.8148630012062803,-0.0112743041014562,0.4958333333333333,0.4903028599536223,-0.0193772672646132,1.0,14.025223099997676,-0.09410879093336533,0.38069904418408385,0.04403870596806181,0.0085221913496927,1.2807407000000257,3.333333333333327,-0.0070269130770850285,0.002978169679998501,0.0
lstm_attention,789,fold_2,2023,10,20.236961087983527,15.970136735017414,1.7268248131211483,0.7931381735762043,0.5413223140495868,0.5481770833333333,0.0988765493397369,1.0,13.891168899994229,27.0590124328262,21.47860085795448,2.3379052030279377,0.6301601996423407,0.5371900826446281,0.5548245614035088,0.1372590815397046,1.0,14.745064900002037,6.822051344842674,5.508464122937065,0.6110803899067894,-0.1629779739338636,0.8538960000078077,-0.4132231404958664,0.6647478070175517,0.03838253219996769,0.0
lstm_attention,789,fold_3,2024,10,21.681836620807328,17.75095009335731,2.057053055002796,0.7575832820931045,0.5081967213114754,0.5194831415303856,0.0465877273930022,1.0,14.85009369999898,19.30953529156129,15.64305475789994,1.8149459580409564,0.8077288712005963,0.5081967213114754,0.5181371559324315,0.0414080149713071,1.0,16.205178700001852,-2.3723013292460386,-2.1078953354573713,-0.24210709696183952,0.050145589107491784,1.3550850000028714,0.0,-0.1345985597954069,-0.005179712421695105,0.0
lstm_attention,789,fold_4,2025,10,36.138719423468274,26.62999859088508,3.509159370476504,0.4958448283641304,0.5427350427350427,0.5471491228070176,0.1003116728089059,1.0,15.708000999999058,40.66962513113632,30.838737955205488,4.064632666822197,0.3615027270238041,0.5170940170940171,0.5239035087719298,0.0563542714258778,1.0,17.282234900005278,4.5309057076680475,4.208739364320408,0.555473296345693,-0.13434210134032631,1.5742339000062202,-2.564102564102555,-2.3245614035087736,-0.0439574013830281,0.0
lstm_attention,2025,fold_1,2022,10,20.39834274275468,16.063841160976036,1.6340180684009185,0.1600009445460009,0.4583333333333333,0.4710842526877942,-0.0592472634284044,1.0,12.937517899998056,27.359492482322647,22.451990999522533,2.278227502981587,-0.5111413940942542,0.4666666666666667,0.5096620054809922,0.0314431284748762,1.0,14.714438599999994,6.9611497395679685,6.3881498385464965,0.6442094345806684,-0.6711423386402551,1.7769207000019378,0.8333333333333359,3.8577752793197972,0.0906903919032806,0.0
lstm_attention,2025,fold_2,2023,10,28.019745823039617,23.078320070313836,2.532356917090209,0.6034315642359885,0.5247933884297521,0.5387883771929824,0.0882454305031827,1.0,13.993713399999251,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.1240098892912243,1.0,15.109162199994898,2.3859308605006078,1.884513441839342,0.20200060212413273,-0.07041245356457282,1.1154487999956473,-0.4132231404958664,0.3289473684210509,0.0357644587880416,0.0
lstm_attention,2025,fold_3,2024,10,34.255847337130085,29.37722702860836,3.4443286791308787,0.3948822938269072,0.5,0.5190120465711017,0.1007855965199597,1.0,15.293606100000034,34.4644997721823,29.107516891975894,3.4241175412108498,0.3874882974435804,0.5122950819672131,0.5301500773941719,0.1216986620057064,1.0,16.11323579999589,0.20865243505221542,-0.26971013663246524,-0.020211137920028932,-0.0073939963833268285,0.8196296999958577,1.2295081967213073,1.1138030823070189,0.0209130654857467,0.0
lstm_attention,2025,fold_4,2025,10,20.659269943226107,16.184528014384803,2.077403601980464,0.8352411891508599,0.5256410256410257,0.5287280701754387,0.0591562305575396,1.0,16.579780799998844,19.469622184559384,15.29195513795582,1.931652149195516,0.8536698708394342,0.5042735042735043,0.5015350877192982,0.0031417249127204,1.0,17.173598699999275,-1.1896477586667231,-0.8925728764289822,-0.14575145278494794,0.018428681688574367,0.5938179000004311,-2.1367521367521403,-2.7192982456140435,-0.056014505644819204,0.0
lstm_cnn_attention,42,fold_1,2022,20,30.66928958962522,23.83288476815362,2.4168643988433725,-0.8988753676020536,0.45,0.4626519569952919,-0.0765247157040023,1.0,18.27080209999985,29.67116750775313,23.2575201856447,2.3657202172087346,-0.7772900068277779,0.475,0.4705923687723983,-0.0586342540139071,1.0,19.113358699993118,-0.99812208187209,-0.575364582508918,-0.05114418163463785,0.12158536077427562,0.8425565999932658,2.4999999999999964,0.7940411777106415,0.017890461690095193,0.0
lstm_cnn_attention,42,fold_2,2023,20,28.341515635108017,21.94401770656491,2.366478836916732,0.5942711362849287,0.5495867768595041,0.5502330043859649,0.1003114535159034,1.0,19.018546499995864,29.244236539073288,23.27449361997377,2.5199068494783443,0.568013338172559,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,19.55898860000161,0.902720903965271,1.3304759134088613,0.1534280125616121,-0.026257798112369723,0.5404421000057447,-3.7190082644628086,-3.2277960526315708,-0.0637957566953076,0.0
lstm_cnn_attention,42,fold_3,2024,20,46.18276133757913,39.362621991732105,4.674398573851373,-0.0998418091934019,0.5204918032786885,0.5360051147452722,0.1095522930617645,1.0,20.97106979999808,41.75461339805843,35.47651489242182,4.192578860239935,0.1009592733288263,0.5204918032786885,0.539033582340669,0.1803551642839505,1.0,21.390554000005068,-4.428147939520699,-3.886107099310287,-0.4818197136114373,0.2008010825222282,0.4194842000069876,0.0,0.30284675953967666,0.07080287122218598,0.0
lstm_cnn_attention,42,fold_4,2025,20,111.29117518450754,83.4619987585606,11.01107581193839,-3.781235823573103,0.5555555555555556,0.5653508771929824,0.2012851983511479,1.0,22.93138609999733,56.34854122479538,43.2276757622173,5.664300435372771,-0.2256996516864273,0.5341880341880342,0.5421052631578948,0.1068002505219752,1.0,22.786448799997743,-54.942633959712154,-40.234322996343295,-5.34677537656562,3.555536171886676,-0.1449372999995866,-2.1367521367521403,-2.3245614035087625,-0.09448494782917269,0.0
lstm_cnn_attention,123,fold_1,2022,20,32.311135258623096,24.38152573132416,2.473282063821901,-1.1076255895297034,0.4458333333333333,0.4588925584990513,-0.0844114320466394,1.0,18.02492390000407,30.03500353107041,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.466622162883845,-0.0665944255845012,1.0,18.939678199996703,-2.2761317275526878,-1.3022012196536892,-0.12801978056331276,0.2864811047759934,0.9147542999926337,1.6666666666666718,0.7729604384793698,0.0178170064621382,0.0
lstm_cnn_attention,123,fold_2,2023,20,28.69839071417535,22.40725338892681,2.4213158705093227,0.5839889661138251,0.5247933884297521,0.528234649122807,0.0567559017349781,1.0,19.28315840000141,29.461268747997668,23.71835535020005,2.573544831705084,0.5615776827561272,0.5041322314049587,0.5111019736842105,0.0228322155878461,1.0,20.5041676999972,0.762878033822318,1.3111019612732377,0.15222896119576124,-0.02241128335769793,1.2210092999957922,-2.066115702479343,-1.7132675438596534,-0.033923686147131996,0.0
lstm_cnn_attention,123,fold_3,2024,20,42.728730290608055,35.567946650004814,4.2138155113372,0.0585214988423091,0.5163934426229508,0.5347600780671646,0.1546421446523706,1.0,21.28203940000094,35.150469001055264,29.113346050684584,3.442174618722873,0.3628632146602008,0.5163934426229508,0.527357157278417,0.0646007445043448,1.0,22.185209899995243,-7.578261289552792,-6.45460059932023,-0.7716408926143266,0.30434171581789166,0.9031704999943031,0.0,-0.7402920788747602,-0.09004140014802581,0.0
lstm_cnn_attention,123,fold_4,2025,20,48.38636102698355,36.9799930694776,4.853977186209077,0.0962160364283455,0.5384615384615384,0.5471491228070176,0.1277988152135717,1.0,22.13829689999693,92.66980665755382,74.92028050267801,9.785456066168653,-2.315089225262358,0.5,0.5103070175438597,0.0346099453848442,1.0,22.398480999996536,44.28344563057027,37.94028743320041,4.931478879959576,-2.4113052616907034,0.2601840999996057,-3.8461538461538436,-3.68421052631579,-0.0931888698287275,0.0
lstm_cnn_attention,456,fold_1,2022,20,31.878620054593576,25.350254730723204,2.575010891315112,-1.0515781048314308,0.4416666666666666,0.4533061626027685,-0.0952811806542388,1.0,18.274167800002036,33.71873477518599,26.185869157957324,2.6537432606754265,-1.295258311856243,0.4291666666666666,0.4493359567142154,-0.1090630521093744,1.0,19.02518500000588,1.8401147205924175,0.8356144272341197,0.07873236936031436,-0.2436802070248123,0.7510172000038438,-1.250000000000001,-0.39702058885531244,-0.01378187145513561,0.0
lstm_cnn_attention,456,fold_2,2023,20,30.45030194372,24.30244405369701,2.6445248148238827,0.5316473644469644,0.4752066115702479,0.4875959429824561,-0.0274285950755996,1.0,19.224600599998663,29.165373777435796,23.545112446953738,2.556629062695417,0.5703400685055966,0.4752066115702479,0.486156798245614,-0.0298837495042814,1.0,19.690916200001084,-1.2849281662842031,-0.7573316067432714,-0.08789575212846579,0.03869270405863223,0.4663156000024209,0.0,-0.14391447368421462,-0.0024551544286817995,0.0
lstm_cnn_attention,456,fold_3,2024,20,35.347753029687304,28.10185864552125,3.332054123698871,0.3556912106467906,0.5122950819672131,0.5274581061982637,0.0812741521755007,1.0,20.913948399997025,38.33925212891858,30.389028747883025,3.58876772630721,0.2420200709789067,0.4918032786885246,0.5084460596271619,0.0288814421512303,1.0,18.662772499999846,2.9914990992312767,2.287170102361774,0.2567136026083392,-0.11367113966788389,-2.251175899997179,-2.049180327868849,-1.9012046571101782,-0.0523927100242704,0.0
lstm_cnn_attention,456,fold_4,2025,20,51.55976737694795,40.0468455971816,5.2746999870470574,-0.0262203124030422,0.5299145299145299,0.537719298245614,0.0948809027425629,1.0,22.180722799996147,109.42287653123196,81.32909332367093,10.745770514887658,-3.62205344417196,0.5170940170940171,0.5269736842105263,0.0844007407615903,1.0,19.401882999998637,57.86310915428401,41.28224772648933,5.471070527840601,-3.595833131768918,-2.7788397999975096,-1.2820512820512775,-1.074561403508778,-0.010480161980972597,0.0
lstm_cnn_attention,789,fold_1,2022,20,34.0355316685982,25.38831935277123,2.574410769520493,-1.3385900978951777,0.45,0.4736139413955449,-0.0584738615022384,1.0,18.33362569999736,30.22214958489704,23.207142176271965,2.356355522663769,-0.8439100433785811,0.475,0.4824678518726722,-0.0352130740797171,1.0,16.332740799996827,-3.813382083701164,-2.181177176499265,-0.21805524685672406,0.4946800545165966,-2.000884900000532,2.4999999999999964,0.8853910477127303,0.0232607874225213,0.0
lstm_cnn_attention,789,fold_2,2023,20,28.439912307797275,22.963948592766812,2.4836452950899,0.5914490097351314,0.5,0.5067160087719298,0.0137836441469334,1.0,20.30113520000305,28.21049194013314,22.412757147270963,2.424559815031117,0.5980138588119239,0.4793388429752066,0.4867050438596491,-0.0274619433174063,1.0,17.84641090000514,-0.22942036766413665,-0.5511914454958493,-0.059085480058783,0.006564849076792556,-2.4547242999979098,-2.0661157024793377,-2.0010964912280715,-0.041245587464339706,0.0
lstm_cnn_attention,789,fold_3,2024,20,31.547533257636104,24.9540350855765,2.927319062997184,0.4867827495630626,0.5081967213114754,0.5198196379298742,0.0480248353970704,1.0,20.880538099998372,30.43094925782952,24.241819409210198,2.848103208641156,0.5224691521801239,0.5163934426229508,0.5300491284743254,0.0803002172442911,1.0,19.154785699996864,-1.1165839998065827,-0.7122156763663021,-0.07921585435602818,0.0356864026170613,-1.7257524000015074,0.8196721311475419,1.0229490544451214,0.032275381847220695,0.0
lstm_cnn_attention,789,fold_4,2025,20,85.79256846296946,65.87257608087656,8.606221696578936,-1.8413062584578903,0.5427350427350427,0.5528508771929824,0.1710338598459382,1.0,22.246929500004622,99.4996494458144,76.39722364492908,10.050856840603576,-2.821745908850105,0.5598290598290598,0.5699561403508772,0.2263892169744991,1.0,19.83222559999558,13.707080982844943,10.524647564052529,1.4446351440246392,-0.9804396503922146,-2.414703900009041,1.7094017094017144,1.7105263157894735,0.055355357128560906,0.0
lstm_cnn_attention,2025,fold_1,2022,20,39.56299332955776,30.991616926430652,3.137407694099142,-2.159856162603777,0.4625,0.4976811186845619,-0.0060669300249458,1.0,18.46564210000361,37.05254641158733,28.71405549409477,2.907393474186833,-1.7715655093162406,0.4583333333333333,0.4902677253882369,-0.024001994732516,1.0,16.885962800006382,-2.510446917970434,-2.277561432335883,-0.23001421991230941,0.38829065328753654,-1.5796792999972276,-0.41666666666667074,-0.741339329632501,-0.0179350647075702,0.0
lstm_cnn_attention,2025,fold_2,2023,20,29.885470314485943,23.93947738892749,2.6026171638333087,0.5488614376541494,0.5082644628099173,0.5217242324561404,0.0489315007416639,1.0,20.327301700002863,30.98317126568639,24.98761389746098,2.712248617546055,0.5151119323211724,0.4917355371900826,0.5046600877192983,0.010397407663009,1.0,18.36037639999995,1.0977009512004479,1.0481365085334922,0.1096314537127463,-0.03374950533297705,-1.966925300002913,-1.6528925619834711,-1.7064144736842146,-0.0385340930786549,0.0
lstm_cnn_attention,2025,fold_3,2024,20,35.45608430811533,28.11625202505317,3.304514295579453,0.3517358954682323,0.5122950819672131,0.5274581061982637,0.0812741521755007,1.0,21.963060400004903,37.24692342076523,30.08412629535944,3.54875959656312,0.2845961978597408,0.5122950819672131,0.5304865737936604,0.1309801460870276,1.0,20.2286271999983,1.7908391126498984,1.9678742703062682,0.2442453009836667,-0.06713969760849153,-1.7344332000066025,0.0,0.30284675953966556,0.0497059939115269,0.0
lstm_cnn_attention,2025,fold_4,2025,20,112.31023715875703,83.8091863089036,11.013492450541982,-3.869197570689884,0.5170940170940171,0.5274122807017544,0.0920477270873516,1.0,22.55320909999864,97.13780947750048,72.20029243760641,9.522527588733192,-2.6424644287066568,0.5384615384615384,0.5460526315789473,0.1140119583874781,1.0,20.566701800002196,-15.17242768125655,-11.608893871297198,-1.4909648618087896,1.2267331419832272,-1.9865072999964433,2.136752136752129,1.8640350877192957,0.021964231300126508,0.0
