stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
outer_test,lstm_cnn,full_ta,20,123,fold_4,2012,2024,2025,3086,234,81.0425568976347,61.3477096065497,8.065700915393037,-1.5353911917368084,0.5128205128205128,0.5214912280701754,0.058252483213628,1.0,234,0,0,22,98,16,98,0.8376068376068376,15.719979100002092
outer_test,lstm_cnn,full_ta,20,456,fold_1,2012,2021,2022,2358,241,21.076498483521323,16.081025437398566,1.637471079753745,0.1032199228347603,0.5041666666666667,0.50330264914623,0.0065673358325027,1.0,240,1,0,53,54,65,68,0.5083333333333333,13.504632399999537
outer_test,lstm_cnn,full_ta,20,456,fold_2,2012,2022,2023,2599,243,26.69985859946697,20.984559779854,2.279585833741673,0.6399127995376745,0.512396694214876,0.5275493421052632,0.0644281602131722,1.0,242,1,0,34,94,24,90,0.7603305785123967,13.764327700002468
outer_test,lstm_cnn,full_ta,20,456,fold_3,2012,2023,2024,2842,244,22.62960038320029,18.149312552047583,2.1288539215201947,0.7359268770431528,0.4959016393442623,0.5117100747022008,0.0367095077842401,1.0,244,0,0,16,111,12,105,0.8852459016393442,14.556274100003066
outer_test,lstm_cnn,full_ta,20,456,fold_4,2012,2024,2025,3086,234,49.625731203666746,39.5816387575916,5.156493886078117,0.0493239659075614,0.5470085470085471,0.5537280701754386,0.1258839237982581,1.0,234,0,0,35,85,21,93,0.7606837606837606,16.602738400004455
outer_test,lstm_cnn,full_ta,20,789,fold_1,2012,2021,2022,2358,241,22.7290658580988,17.090566749018752,1.742378122291395,-0.0429228968769321,0.4833333333333333,0.4863326540650692,-0.0272201685317898,1.0,240,1,0,55,52,72,61,0.4708333333333333,13.101727699999174
outer_test,lstm_cnn,full_ta,20,789,fold_2,2012,2022,2023,2599,243,23.25029163307465,18.756503461594438,2.022004547692479,0.7269472398141326,0.5702479338842975,0.5668859649122807,0.1345860403704382,1.0,242,1,0,80,48,56,58,0.4380165289256198,14.337101100005384
outer_test,lstm_cnn,full_ta,20,789,fold_3,2012,2023,2024,2842,244,21.3324802341113,16.886586342424664,1.983739291734775,0.7653323978583231,0.5286885245901639,0.5405141664984185,0.0988506226879144,1.0,244,0,0,32,95,20,97,0.7868852459016393,14.44236059999821
outer_test,lstm_cnn,full_ta,20,789,fold_4,2012,2024,2025,3086,234,63.46096606194606,47.43318797940885,6.206668021320396,-0.5546479772460451,0.5384615384615384,0.5478070175438596,0.1390958015219805,1.0,234,0,0,22,98,10,104,0.8632478632478633,15.548060799999805
outer_test,lstm_cnn,full_ta,20,2025,fold_1,2012,2021,2022,2358,241,24.96429157591812,19.968367388733185,2.0328126136873963,-0.2581358020584146,0.4791666666666667,0.4999297308692291,-0.0001512663690837,1.0,240,1,0,74,33,92,41,0.3083333333333333,12.85161060000246
outer_test,lstm_cnn,full_ta,20,2025,fold_2,2012,2022,2023,2599,243,22.323581844424,18.12088447284308,1.957957007966329,0.7482801180415632,0.5289256198347108,0.5431743421052632,0.0987372522987703,1.0,242,1,0,38,90,24,90,0.743801652892562,14.44785669999692
outer_test,lstm_cnn,full_ta,20,2025,fold_3,2012,2023,2024,2842,244,24.48509599409887,20.28967704570687,2.3632424764617084,0.6908465809392927,0.4549180327868852,0.4693115283666464,-0.0864603778405444,1.0,244,0,0,15,112,21,96,0.8524590163934426,14.609712700003
outer_test,lstm_cnn,full_ta,20,2025,fold_4,2012,2024,2025,3086,234,47.83385384373376,35.60848192317875,4.702229208621874,0.1167381912267482,0.5512820512820513,0.5565789473684211,0.1240398950699408,1.0,234,0,0,42,78,27,87,0.7051282051282052,15.45102880000195
outer_test,lstm_cnn,full_ta_vmd,20,42,fold_1,2012,2021,2022,2358,241,23.666640152261344,18.28730725327962,1.8605137290501896,-0.1307386656569442,0.4833333333333333,0.4936406436652378,-0.0128827025570593,1.0,240,1,0,63,44,80,53,0.4041666666666667,12.58778970000276
outer_test,lstm_cnn,full_ta_vmd,20,42,fold_2,2012,2022,2023,2599,243,23.474587434252797,19.17646644798326,2.0654424597080507,0.7216535426715319,0.5413223140495868,0.5371436403508771,0.0749973398427922,1.0,242,1,0,78,50,61,53,0.4256198347107438,14.41698730000644
outer_test,lstm_cnn,full_ta_vmd,20,42,fold_3,2012,2023,2024,2842,244,26.748637216699205,22.310484458266743,2.6358885593117094,0.6310447002190668,0.5081967213114754,0.5252035803216906,0.0897893747716625,1.0,244,0,0,14,113,7,110,0.9139344262295082,15.085751599996
outer_test,lstm_cnn,full_ta_vmd,20,42,fold_4,2012,2024,2025,3086,234,26.50929370216781,19.79492141788843,2.592158770458386,0.7287217209749215,0.5384615384615384,0.5423245614035088,0.0886822678181109,1.0,234,0,0,47,73,35,79,0.6495726495726496,15.839919099998951
outer_test,lstm_cnn,full_ta_vmd,20,123,fold_1,2012,2021,2022,2358,241,26.90280261628271,19.416014862495825,1.9764265228676563,-0.4611139216005124,0.4875,0.5010540369615628,0.0021643956935035,1.0,240,1,0,67,40,83,50,0.375,13.075745599999207
outer_test,lstm_cnn,full_ta_vmd,20,123,fold_2,2012,2022,2023,2599,243,23.77743911208361,18.985903020042453,2.0452362702346667,0.7144251758313336,0.5537190082644629,0.5574972587719298,0.1156943523266369,1.0,242,1,0,63,65,43,71,0.5619834710743802,13.883361799998966
outer_test,lstm_cnn,full_ta_vmd,20,123,fold_3,2012,2023,2024,2842,244,27.401507319298563,22.771472603727585,2.6904245694946227,0.6128142735492597,0.5081967213114754,0.5255400767211791,0.0952311272306786,1.0,244,0,0,13,114,6,111,0.9221311475409836,14.759328100000856
outer_test,lstm_cnn,full_ta_vmd,20,123,fold_4,2012,2024,2025,3086,234,47.877974886500006,36.743492998862905,4.847238838525279,0.1151080317601471,0.5213675213675214,0.5291666666666667,0.0733672096788422,1.0,234,0,0,27,93,19,95,0.8034188034188035,15.733734700006607
outer_test,lstm_cnn,full_ta_vmd,20,456,fold_1,2012,2021,2022,2358,241,22.76216169910667,17.876209315303942,1.8254742318260904,-0.0459623126015678,0.4541666666666666,0.4636708593914693,-0.0734760192719452,1.0,240,1,0,59,48,83,50,0.4083333333333333,13.30375549999735
outer_test,lstm_cnn,full_ta_vmd,20,456,fold_2,2012,2022,2023,2599,243,24.63205936298872,19.54071611581027,2.123082092109081,0.6935277147778582,0.512396694214876,0.5265899122807017,0.0608096093522585,1.0,242,1,0,36,92,26,88,0.743801652892562,14.306297600000107
outer_test,lstm_cnn,full_ta_vmd,20,456,fold_3,2012,2023,2024,2842,244,23.406305444265627,18.50339740539185,2.1783439451169766,0.7174884758687549,0.5040983606557377,0.5189110976512551,0.0545622684907679,1.0,244,0,0,20,107,14,103,0.860655737704918,15.01205150000169
outer_test,lstm_cnn,full_ta_vmd,20,456,fold_4,2012,2024,2025,3086,234,35.80733261811707,26.7651229047266,3.521692807921412,0.5050484951718063,0.5512820512820513,0.5552631578947369,0.1161236070851358,1.0,234,0,0,48,72,33,81,0.6538461538461539,16.399861199999577
outer_test,lstm_cnn,full_ta_vmd,20,789,fold_1,2012,2021,2022,2358,241,23.78512248420944,18.19916684768012,1.855605856643492,-0.1420886423797871,0.5041666666666667,0.5014756517461879,0.0029376082746628,1.0,240,1,0,51,56,63,70,0.525,13.471540099999402
outer_test,lstm_cnn,full_ta_vmd,20,789,fold_2,2012,2022,2023,2599,243,26.852491855099174,22.229277705008094,2.4097071995937465,0.6357840601877718,0.5165289256198347,0.5060307017543859,0.0129261122388246,1.0,242,1,0,88,40,77,37,0.3181818181818182,13.924030599999242
outer_test,lstm_cnn,full_ta_vmd,20,789,fold_3,2012,2023,2024,2842,244,23.36714296757126,18.4814716317224,2.1736176860025647,0.7184330585337673,0.5,0.5146375933777508,0.0417241310094688,1.0,244,0,0,20,107,15,102,0.8565573770491803,14.815887900003872
outer_test,lstm_cnn,full_ta_vmd,20,789,fold_4,2012,2024,2025,3086,234,60.314037079096245,44.53471779763193,5.853608569172467,-0.4042858032465006,0.5726495726495726,0.5793859649122807,0.1859999200610997,1.0,234,0,0,38,82,18,96,0.7606837606837606,15.96934880000481
outer_test,lstm_cnn,full_ta_vmd,20,2025,fold_1,2012,2021,2022,2358,241,18.83656145986811,14.844483179591007,1.5076091757004413,0.2837044021179081,0.4875,0.4937460473613941,-0.0125197876028681,1.0,240,1,0,59,48,75,58,0.4416666666666666,12.959685399997396
outer_test,lstm_cnn,full_ta_vmd,20,2025,fold_2,2012,2022,2023,2599,243,22.8075799431535,18.232927449387297,1.9681711688468264,0.7372467036234314,0.5454545454545454,0.5511239035087719,0.1039721749166582,1.0,242,1,0,58,70,40,74,0.5950413223140496,14.168295899995428
outer_test,lstm_cnn,full_ta_vmd,20,2025,fold_3,2012,2023,2024,2842,244,27.720764983878222,22.57519388033721,2.6506911501424346,0.603739435643327,0.4918032786885246,0.5074365704286964,0.0229603896198867,1.0,244,0,0,16,111,13,104,0.8811475409836066,14.858051700000942
outer_test,lstm_cnn,full_ta_vmd,20,2025,fold_4,2012,2024,2025,3086,234,101.18621833791444,73.12285003743621,9.6643914989006,-2.952404985414941,0.5512820512820513,0.5561403508771929,0.1211361590121948,1.0,234,0,0,44,76,29,85,0.688034188034188,16.375877599995874
outer_test,lstm_attention,full_ta,10,42,fold_1,2012,2021,2022,2358,241,21.237165248918146,16.101168595804708,1.6361613973563571,0.089495448827661,0.4833333333333333,0.5036891293654697,0.0079122315065999,1.0,240,1,0,74,33,91,42,0.3125,13.395851500004936
outer_test,lstm_attention,full_ta,10,42,fold_2,2012,2022,2023,2599,243,21.33880120335314,16.962420959394173,1.835125729514794,0.7699989617239197,0.5454545454545454,0.5520833333333333,0.1066820599396956,1.0,242,1,0,56,72,38,76,0.6115702479338843,13.424206999996386
outer_test,lstm_attention,full_ta,10,42,fold_3,2012,2023,2024,2842,244,26.11403953146177,21.13411935123266,2.483930608303808,0.6483435833939506,0.5163934426229508,0.5307221212733024,0.0855834818935975,1.0,244,0,0,23,104,14,103,0.8483606557377049,14.098318700001984
outer_test,lstm_attention,full_ta,10,42,fold_4,2012,2024,2025,3086,234,20.81106970725311,16.263933364611404,2.072027168504774,0.8328110709576244,0.5,0.5,0.0,1.0,234,0,0,60,60,57,57,0.5,14.878408200005651
outer_test,lstm_attention,full_ta,10,123,fold_1,2012,2021,2022,2358,241,19.17078013482443,15.13678406226684,1.5401960727231572,0.2580603154800623,0.4625,0.4739301524840137,-0.0530940483848629,1.0,240,1,0,62,45,84,49,0.3916666666666666,12.55627269999968
outer_test,lstm_attention,full_ta,10,123,fold_2,2012,2022,2023,2599,243,22.875504537899083,18.254951006846188,1.978591187400942,0.7356793310717402,0.5454545454545454,0.5578399122807017,0.1273508325054766,1.0,242,1,0,44,84,26,88,0.7107438016528925,12.99721700000373
outer_test,lstm_attention,full_ta,10,123,fold_3,2012,2023,2024,2842,244,28.992776551164905,24.02927996742924,2.834963322107501,0.5665389798838782,0.5327868852459017,0.5494986203647622,0.1692613601771308,1.0,244,0,0,18,109,5,112,0.9057377049180328,14.27730679999513
outer_test,lstm_attention,full_ta,10,123,fold_4,2012,2024,2025,3086,234,22.83129473677649,17.13930414434174,2.204242750253581,0.7987759947665004,0.5427350427350427,0.5473684210526316,0.1014688548299256,1.0,234,0,0,44,76,31,83,0.6794871794871795,15.15678580000531
outer_test,lstm_attention,full_ta,10,456,fold_1,2012,2021,2022,2358,241,21.604376479793583,16.52625598909448,1.6768691597619148,0.0577362107547418,0.4625,0.4940271238844775,-0.0146207418606423,1.0,240,1,0,84,23,106,27,0.2083333333333333,12.980843000004825
outer_test,lstm_attention,full_ta,10,456,fold_2,2012,2022,2023,2599,243,22.315553131473987,17.28787874445504,1.8704667250423408,0.7484611484214139,0.5330578512396694,0.5422834429824561,0.0889242356437772,1.0,242,1,0,49,79,34,80,0.6570247933884298,13.478379699998186
outer_test,lstm_attention,full_ta,10,456,fold_3,2012,2023,2024,2842,244,23.210994489970496,18.716435115474194,2.1987146986124757,0.7221835683323343,0.5204918032786885,0.5346591291473182,0.0955030023602429,1.0,244,0,0,24,103,14,103,0.8442622950819673,15.27225940000062
outer_test,lstm_attention,full_ta,10,456,fold_4,2012,2024,2025,3086,234,37.26503841366474,28.299091714427018,3.722047023654651,0.4639295667780923,0.5470085470085471,0.5526315789473684,0.1169210844387335,1.0,234,0,0,40,80,26,88,0.717948717948718,15.61420519999956
outer_test,lstm_attention,full_ta,10,789,fold_1,2012,2021,2022,2358,241,22.47564912014657,17.438709886558804,1.7708242952382185,-0.0197964954511489,0.4625,0.4903731290843932,-0.0223554369446117,1.0,240,1,0,80,27,102,31,0.2416666666666666,12.74448239999765
outer_test,lstm_attention,full_ta,10,789,fold_2,2012,2022,2023,2599,243,20.236961087983527,15.970136735017414,1.7268248131211483,0.7931381735762043,0.5413223140495868,0.5481770833333333,0.0988765493397369,1.0,242,1,0,55,73,38,76,0.6157024793388429,13.891168899994229
outer_test,lstm_attention,full_ta,10,789,fold_3,2012,2023,2024,2842,244,21.681836620807328,17.75095009335731,2.057053055002796,0.7575832820931045,0.5081967213114754,0.5194831415303856,0.0465877273930022,1.0,244,0,0,31,96,24,93,0.7745901639344263,14.85009369999898
outer_test,lstm_attention,full_ta,10,789,fold_4,2012,2024,2025,3086,234,36.138719423468274,26.62999859088508,3.509159370476504,0.4958448283641304,0.5427350427350427,0.5471491228070176,0.1003116728089059,1.0,234,0,0,45,75,32,82,0.6709401709401709,15.708000999999058
outer_test,lstm_attention,full_ta,10,2025,fold_1,2012,2021,2022,2358,241,20.39834274275468,16.063841160976036,1.6340180684009185,0.1600009445460009,0.4583333333333333,0.4710842526877942,-0.0592472634284044,1.0,240,1,0,63,44,86,47,0.3791666666666666,12.937517899998056
outer_test,lstm_attention,full_ta,10,2025,fold_2,2012,2022,2023,2599,243,28.019745823039617,23.078320070313836,2.532356917090209,0.6034315642359885,0.5247933884297521,0.5387883771929824,0.0882454305031827,1.0,242,1,0,38,90,25,89,0.7396694214876033,13.993713399999251
outer_test,lstm_attention,full_ta,10,2025,fold_3,2012,2023,2024,2842,244,34.255847337130085,29.37722702860836,3.4443286791308787,0.3948822938269072,0.5,0.5190120465711017,0.1007855965199597,1.0,244,0,0,7,120,2,115,0.9631147540983608,15.293606100000034
outer_test,lstm_attention,full_ta,10,2025,fold_4,2012,2024,2025,3086,234,20.659269943226107,16.184528014384803,2.077403601980464,0.8352411891508599,0.5256410256410257,0.5287280701754387,0.0591562305575396,1.0,234,0,0,49,71,40,74,0.6196581196581197,16.579780799998844
outer_test,lstm_attention,full_ta_vmd,10,42,fold_1,2012,2021,2022,2358,241,20.582940708694807,15.657510148163148,1.591035246359328,0.1447287483357501,0.4791666666666667,0.4971892347691659,-0.0059274417234947,1.0,240,1,0,71,36,89,44,0.3333333333333333,13.98858889999974
outer_test,lstm_attention,full_ta_vmd,10,42,fold_2,2012,2022,2023,2599,243,20.90261598679094,16.63964667428178,1.7998977918556722,0.7793057360688159,0.5371900826446281,0.5433114035087719,0.0883848072286319,1.0,242,1,0,56,72,40,74,0.6033057851239669,15.00451919999614
outer_test,lstm_attention,full_ta_vmd,10,42,fold_3,2012,2023,2024,2842,244,25.314864969506075,20.183142592359783,2.3705420681016345,0.6695378970386283,0.5122950819672131,0.5261121206003097,0.0704728524873652,1.0,244,0,0,24,103,16,101,0.8360655737704918,15.367677300004289
outer_test,lstm_attention,full_ta_vmd,10,42,fold_4,2012,2024,2025,3086,234,19.506527741336104,15.278313142489164,1.9446846394652395,0.8531145941950248,0.5085470085470085,0.5081140350877194,0.0162322236880471,1.0,234,0,0,63,57,58,56,0.4829059829059829,16.69017470000108
outer_test,lstm_attention,full_ta_vmd,10,123,fold_1,2012,2021,2022,2358,241,22.51850688125677,17.890400682109007,1.8171089225412356,-0.0236894077310507,0.5291666666666667,0.5441290141240953,0.0910350845761316,1.0,240,1,0,73,34,79,54,0.3666666666666666,13.73361109999678
outer_test,lstm_attention,full_ta_vmd,10,123,fold_2,2012,2022,2023,2599,243,66.74720405894806,55.33489837944752,6.134309286610732,-1.250380306288836,0.5041322314049587,0.5240542763157895,0.0660043896765576,1.0,242,1,0,23,105,15,99,0.8429752066115702,14.46246599999722
outer_test,lstm_attention,full_ta_vmd,10,123,fold_3,2012,2023,2024,2842,244,121.30491632909528,113.02942812653838,13.344697091938256,-6.58799851284941,0.4795081967213114,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,16.275369299997692
outer_test,lstm_attention,full_ta_vmd,10,123,fold_4,2012,2024,2025,3086,234,177.50724659267027,170.0539437454583,21.775971699190137,-11.163285002888822,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0,16.727942100005748
outer_test,lstm_attention,full_ta_vmd,10,456,fold_1,2012,2021,2022,2358,241,25.736095661176517,20.265839266955098,2.0573040499176547,-0.3371322161445451,0.4625,0.499508116084604,-0.0013395003866992,1.0,240,1,0,90,17,112,21,0.1583333333333333,13.93067560000054
outer_test,lstm_attention,full_ta_vmd,10,456,fold_2,2012,2022,2023,2599,243,23.29413863496988,17.935150659388487,1.9378001764565824,0.7259163852848628,0.5371900826446281,0.5461896929824561,0.0968644228629317,1.0,242,1,0,50,78,34,80,0.6528925619834711,14.804416999999376
outer_test,lstm_attention,full_ta_vmd,10,456,fold_3,2012,2023,2024,2842,244,19.36834564771641,15.753411221865754,1.8283891436828223,0.8065559011766268,0.4672131147540984,0.4737196311999461,-0.0554248157842748,1.0,244,0,0,40,87,43,74,0.6598360655737705,16.56809109999449
outer_test,lstm_attention,full_ta_vmd,10,456,fold_4,2012,2024,2025,3086,234,72.65015437479425,53.563022447569786,7.093501242945689,-1.037472665334516,0.5641025641025641,0.5695175438596491,0.153059032411478,1.0,234,0,0,43,77,25,89,0.7094017094017094,18.068236200000683
outer_test,lstm_attention,full_ta_vmd,10,789,fold_1,2012,2021,2022,2358,241,22.381540329213205,17.81940893074289,1.8148630012062803,-0.0112743041014562,0.4958333333333333,0.4903028599536223,-0.0193772672646132,1.0,240,1,0,47,60,61,72,0.55,14.025223099997676
outer_test,lstm_attention,full_ta_vmd,10,789,fold_2,2012,2022,2023,2599,243,27.0590124328262,21.47860085795448,2.3379052030279377,0.6301601996423407,0.5371900826446281,0.5548245614035088,0.1372590815397046,1.0,242,1,0,32,96,16,98,0.8016528925619835,14.745064900002037
outer_test,lstm_attention,full_ta_vmd,10,789,fold_3,2012,2023,2024,2842,244,19.30953529156129,15.64305475789994,1.8149459580409564,0.8077288712005963,0.5081967213114754,0.5181371559324315,0.0414080149713071,1.0,244,0,0,35,92,28,89,0.7418032786885246,16.205178700001852
outer_test,lstm_attention,full_ta_vmd,10,789,fold_4,2012,2024,2025,3086,234,40.66962513113632,30.838737955205488,4.064632666822197,0.3615027270238041,0.5170940170940171,0.5239035087719298,0.0563542714258778,1.0,234,0,0,31,89,24,90,0.7649572649572649,17.282234900005278
outer_test,lstm_attention,full_ta_vmd,10,2025,fold_1,2012,2021,2022,2358,241,27.359492482322647,22.451990999522533,2.278227502981587,-0.5111413940942542,0.4666666666666667,0.5096620054809922,0.0314431284748762,1.0,240,1,0,97,10,118,15,0.1041666666666666,14.714438599999994
outer_test,lstm_attention,full_ta_vmd,10,2025,fold_2,2012,2022,2023,2599,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.1240098892912243,1.0,242,1,0,22,106,10,104,0.8677685950413223,15.109162199994898
outer_test,lstm_attention,full_ta_vmd,10,2025,fold_3,2012,2023,2024,2842,244,34.4644997721823,29.107516891975894,3.4241175412108498,0.3874882974435804,0.5122950819672131,0.5301500773941719,0.1216986620057064,1.0,244,0,0,12,115,4,113,0.9344262295081968,16.11323579999589
outer_test,lstm_attention,full_ta_vmd,10,2025,fold_4,2012,2024,2025,3086,234,19.469622184559384,15.29195513795582,1.931652149195516,0.8536698708394342,0.5042735042735043,0.5015350877192982,0.0031417249127204,1.0,234,0,0,73,47,69,45,0.3931623931623931,17.173598699999275
outer_test,lstm_cnn_attention,full_ta,20,42,fold_1,2012,2021,2022,2358,241,30.66928958962522,23.83288476815362,2.4168643988433725,-0.8988753676020536,0.45,0.4626519569952919,-0.0765247157040023,1.0,240,1,0,62,45,87,46,0.3791666666666666,18.27080209999985
outer_test,lstm_cnn_attention,full_ta,20,42,fold_2,2012,2022,2023,2599,243,28.341515635108017,21.94401770656491,2.366478836916732,0.5942711362849287,0.5495867768595041,0.5502330043859649,0.1003114535159034,1.0,242,1,0,69,59,50,64,0.5082644628099173,19.018546499995864
outer_test,lstm_cnn_attention,full_ta,20,42,fold_3,2012,2023,2024,2842,244,46.18276133757913,39.362621991732105,4.674398573851373,-0.0998418091934019,0.5204918032786885,0.5360051147452722,0.1095522930617645,1.0,244,0,0,20,107,10,107,0.8770491803278688,20.97106979999808
outer_test,lstm_cnn_attention,full_ta,20,42,fold_4,2012,2024,2025,3086,234,111.29117518450754,83.4619987585606,11.01107581193839,-3.781235823573103,0.5555555555555556,0.5653508771929824,0.2012851983511479,1.0,234,0,0,22,98,6,108,0.8803418803418803,22.93138609999733
outer_test,lstm_cnn_attention,full_ta,20,123,fold_1,2012,2021,2022,2358,241,32.311135258623096,24.38152573132416,2.473282063821901,-1.1076255895297034,0.4458333333333333,0.4588925584990513,-0.0844114320466394,1.0,240,1,0,62,45,88,45,0.375,18.02492390000407
outer_test,lstm_cnn_attention,full_ta,20,123,fold_2,2012,2022,2023,2599,243,28.69839071417535,22.40725338892681,2.4213158705093227,0.5839889661138251,0.5247933884297521,0.528234649122807,0.0567559017349781,1.0,242,1,0,60,68,47,67,0.5578512396694215,19.28315840000141
outer_test,lstm_cnn_attention,full_ta,20,123,fold_3,2012,2023,2024,2842,244,42.728730290608055,35.567946650004814,4.2138155113372,0.0585214988423091,0.5163934426229508,0.5347600780671646,0.1546421446523706,1.0,244,0,0,11,116,2,115,0.9467213114754098,21.28203940000094
outer_test,lstm_cnn_attention,full_ta,20,123,fold_4,2012,2024,2025,3086,234,48.38636102698355,36.9799930694776,4.853977186209077,0.0962160364283455,0.5384615384615384,0.5471491228070176,0.1277988152135717,1.0,234,0,0,25,95,13,101,0.8376068376068376,22.13829689999693
outer_test,lstm_cnn_attention,full_ta,20,456,fold_1,2012,2021,2022,2358,241,31.878620054593576,25.350254730723204,2.575010891315112,-1.0515781048314308,0.4416666666666666,0.4533061626027685,-0.0952811806542388,1.0,240,1,0,60,47,87,46,0.3875,18.274167800002036
outer_test,lstm_cnn_attention,full_ta,20,456,fold_2,2012,2022,2023,2599,243,30.45030194372,24.30244405369701,2.6445248148238827,0.5316473644469644,0.4752066115702479,0.4875959429824561,-0.0274285950755996,1.0,242,1,0,35,93,34,80,0.7148760330578512,19.224600599998663
outer_test,lstm_cnn_attention,full_ta,20,456,fold_3,2012,2023,2024,2842,244,35.347753029687304,28.10185864552125,3.332054123698871,0.3556912106467906,0.5122950819672131,0.5274581061982637,0.0812741521755007,1.0,244,0,0,20,107,12,105,0.8688524590163934,20.913948399997025
outer_test,lstm_cnn_attention,full_ta,20,456,fold_4,2012,2024,2025,3086,234,51.55976737694795,40.0468455971816,5.2746999870470574,-0.0262203124030422,0.5299145299145299,0.537719298245614,0.0948809027425629,1.0,234,0,0,28,92,18,96,0.8034188034188035,22.180722799996147
outer_test,lstm_cnn_attention,full_ta,20,789,fold_1,2012,2021,2022,2358,241,34.0355316685982,25.38831935277123,2.574410769520493,-1.3385900978951777,0.45,0.4736139413955449,-0.0584738615022384,1.0,240,1,0,74,33,99,34,0.2791666666666667,18.33362569999736
outer_test,lstm_cnn_attention,full_ta,20,789,fold_2,2012,2022,2023,2599,243,28.439912307797275,22.963948592766812,2.4836452950899,0.5914490097351314,0.5,0.5067160087719298,0.0137836441469334,1.0,242,1,0,50,78,43,71,0.6157024793388429,20.30113520000305
outer_test,lstm_cnn_attention,full_ta,20,789,fold_3,2012,2023,2024,2842,244,31.547533257636104,24.9540350855765,2.927319062997184,0.4867827495630626,0.5081967213114754,0.5198196379298742,0.0480248353970704,1.0,244,0,0,30,97,23,94,0.7827868852459017,20.880538099998372
outer_test,lstm_cnn_attention,full_ta,20,789,fold_4,2012,2024,2025,3086,234,85.79256846296946,65.87257608087656,8.606221696578936,-1.8413062584578903,0.5427350427350427,0.5528508771929824,0.1710338598459382,1.0,234,0,0,19,101,6,108,0.8931623931623932,22.246929500004622
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_1,2012,2021,2022,2358,241,39.56299332955776,30.991616926430652,3.137407694099142,-2.159856162603777,0.4625,0.4976811186845619,-0.0060669300249458,1.0,240,1,0,88,19,110,23,0.175,18.46564210000361
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_2,2012,2022,2023,2599,243,29.885470314485943,23.93947738892749,2.6026171638333087,0.5488614376541494,0.5082644628099173,0.5217242324561404,0.0489315007416639,1.0,242,1,0,37,91,28,86,0.731404958677686,20.327301700002863
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_3,2012,2023,2024,2842,244,35.45608430811533,28.11625202505317,3.304514295579453,0.3517358954682323,0.5122950819672131,0.5274581061982637,0.0812741521755007,1.0,244,0,0,20,107,12,105,0.8688524590163934,21.963060400004903
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_4,2012,2024,2025,3086,234,112.31023715875703,83.8091863089036,11.013492450541982,-3.869197570689884,0.5170940170940171,0.5274122807017544,0.0920477270873516,1.0,234,0,0,15,105,8,106,0.9017094017094016,22.55320909999864
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_1,2012,2021,2022,2358,241,29.67116750775313,23.2575201856447,2.3657202172087346,-0.7772900068277779,0.475,0.4705923687723983,-0.0586342540139071,1.0,240,1,0,46,61,65,68,0.5375,19.113358699993118
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_2,2012,2022,2023,2599,243,29.244236539073288,23.27449361997377,2.5199068494783443,0.568013338172559,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,242,1,0,54,74,44,70,0.5950413223140496,19.55898860000161
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_3,2012,2023,2024,2842,244,41.75461339805843,35.47651489242182,4.192578860239935,0.1009592733288263,0.5204918032786885,0.539033582340669,0.1803551642839505,1.0,244,0,0,11,116,1,116,0.9508196721311476,21.390554000005068
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_4,2012,2024,2025,3086,234,56.34854122479538,43.2276757622173,5.664300435372771,-0.2256996516864273,0.5341880341880342,0.5421052631578948,0.1068002505219752,1.0,234,0,0,28,92,17,97,0.8076923076923077,22.786448799997743
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_1,2012,2021,2022,2358,241,30.03500353107041,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.466622162883845,-0.0665944255845012,1.0,240,1,0,54,53,76,57,0.4583333333333333,18.939678199996703
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_2,2012,2022,2023,2599,243,29.461268747997668,23.71835535020005,2.573544831705084,0.5615776827561272,0.5041322314049587,0.5111019736842105,0.0228322155878461,1.0,242,1,0,50,78,42,72,0.6198347107438017,20.5041676999972
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_3,2012,2023,2024,2842,244,35.150469001055264,29.113346050684584,3.442174618722873,0.3628632146602008,0.5163934426229508,0.527357157278417,0.0646007445043448,1.0,244,0,0,33,94,24,93,0.7663934426229508,22.185209899995243
