model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn,fold_2,2023,456,News-Only,20,243,8.46367630000168,0.6002432000022964,46.30872180356915,35.69305376395276,3.9169102565195866,-0.08321670627963984,0.5082644628099173,0.5111705043859649,0.02241409044821488,1.0,242,1,0,59,69,50,64,0.5495867768595041
lstm_cnn,fold_2,2023,456,Global-Numeric-Shuffled-News,20,243,7.595352800002729,0.5560823999985587,17.952161273709745,14.471547708854748,1.5550506368937715,0.8372116790343909,0.5082644628099173,0.5121299342105263,0.024433794583838507,1.0,242,1,0,57,71,48,66,0.5661157024793388
lstm_cnn,fold_2,2023,456,Global-Numeric-Lagged-News,20,243,8.16245329999947,0.5468636000005063,20.29105237403354,16.065437016634274,1.7488706672663872,0.7920308555103723,0.5289256198347108,0.5426946271929824,0.0966408283204615,1.0,242,1,0,39,89,25,89,0.7355371900826446
lstm_cnn,fold_2,2023,456,Global-Numeric-Random-Features,20,243,7.847576299995126,0.6082940000051167,17.565482403951155,13.925109579764268,1.5039867631780675,0.8441488811532846,0.5413223140495868,0.5462582236842105,0.0936496405493026,1.0,242,1,0,59,69,42,72,0.5826446280991735
