regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
sideway,WMA_10,0.19283746556473833,0.06731014723344693,3,10
sideway,PlusDI_14,0.19834710743801653,0.1433830708503923,3,11
sideway,SMA_5,0.20385674931129474,0.08441627242999758,3,12
sideway,Momentum_60,0.21212121212121213,0.14370029042143223,3,13
sideway,Close_D_lag2,0.21763085399449036,0.04699372481882087,3,14
sideway,ROC_60,0.22176308539944908,0.1386197865058857,3,15
sideway,Return_60D,0.22176308539944908,0.1386197865058857,3,16
sideway,WMA_20,0.22865013774104684,0.18486059581055225,3,17
sideway,Volume_M,0.23415977961432508,0.19068057829941829,3,18
sideway,Volume_MA_20,0.24242424242424243,0.28751938232813523,3,19
sideway,Spread_D,0.25895316804407714,0.44138215254504454,3,20
sideway,Open_W,0.27823691460055094,0.08319376788177134,3,21
sideway,Volume_Change_5D,0.29201101928374656,0.21140446328319193,3,22
sideway,Volume_D_lag10,0.29476584022038566,0.20798441970442835,3,23
sideway,SMA_20,0.2947658402203857,0.2316016480108397,3,24
sideway,ADX_14,0.2975206611570248,0.3515069474072188,3,25
sideway,SMA_10,0.3057851239669422,0.17589914589911376,3,26
sideway,Volatility_10,0.3168044077134986,0.3428839202755176,3,27
sideway,MACD_12_26,0.31955922865013775,0.16032489836861114,3,28
sideway,Close_D_lag20,0.325068870523416,0.12042695864680107,3,29
sideway,Close_D_lag5,0.325068870523416,0.1767384565547707,3,30
sideway,Volume_MA_5,0.33608815426997246,0.4544953641321066,3,31
sideway,Low_W,0.33884297520661155,0.09531043466670076,3,32
sideway,Close_D_lag3,0.34159779614325064,0.11098202247098449,3,33
sideway,Upper_Shadow_D,0.34159779614325075,0.3099265379723198,3,34
sideway,Volume_D_lag5,0.34986225895316797,0.2901207073205143,3,35
sideway,Close_W_lag4,0.3498622589531681,0.0785486359745634,3,36
sideway,Close_W_lag2,0.3608815426997245,0.07028843428194531,3,37
sideway,Close_W_lag1,0.3663911845730028,0.15246384685423375,3,38
sideway,Close_W,0.3774104683195592,0.24715211919952484,3,39
sideway,VMD_IMF_1,0.3774104683195592,0.16943828445930334,3,40
sideway,Spread_M,0.38292011019283745,0.5206830202239895,3,41
sideway,Volume_D_lag2,0.3884297520661157,0.4171712219545112,3,42
sideway,Return_1D,0.393939393939394,0.13738245333103785,3,43
sideway,Change_pct_D,0.39669421487603307,0.12988622847522074,3,44
sideway,Down_Ratio_20,0.4118457300275482,0.3307162247594252,3,45
sideway,Up_Ratio_20,0.4118457300275482,0.3307162247594252,3,46
sideway,Volume_D_lag3,0.4159779614325069,0.41956564988420775,3,47
sideway,Volume_D_lag20,0.42424242424242425,0.31979662503430195,3,48
sideway,Close_D_lag10,0.43526170798898073,0.11251007083560408,3,49
sideway,Volume_D,0.43526170798898073,0.39741096864025177,3,50
sideway,High_W,0.44077134986225897,0.22486832327429773,3,51
sideway,Ratio_Close_D_to_M,0.44077134986225897,0.4492047882981889,3,52
