model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,fallback
spearman_filter,fold_1,sideway,ROC_5,0.004616551674312754,0.9297520661157025,94,none
spearman_filter,fold_1,sideway,ROC_10,0.05757323989452011,0.5495867768595041,94,none
spearman_filter,fold_1,sideway,ROC_20,0.002564750930173753,0.9628099173553719,94,none
spearman_filter,fold_1,sideway,ROC_60,0.13886500740526675,0.06198347107438017,94,none
spearman_filter,fold_1,sideway,Ratio_Close_D_to_W,0.09340750641187733,0.2809917355371901,94,none
spearman_filter,fold_1,sideway,Ratio_Close_D_to_M,0.11185926380811329,0.15702479338842976,94,none
spearman_filter,fold_1,sideway,Ratio_Volume_D_to_W,0.08057769141023102,0.35537190082644626,94,none
spearman_filter,fold_1,sideway,Spread_D,0.20122964440538463,0.0,94,none
spearman_filter,fold_1,sideway,Body_D,0.06665510714408067,0.4462809917355372,94,none
spearman_filter,fold_1,sideway,Body_abs_D,0.0012281994596242914,0.9834710743801653,94,none
spearman_filter,fold_1,sideway,Upper_Shadow_D,0.040124282365585184,0.6528925619834711,94,none
spearman_filter,fold_1,sideway,Lower_Shadow_D,0.048876173156938305,0.5785123966942148,94,none
spearman_filter,fold_1,sideway,Body_to_Range_D,0.020308492576671604,0.8099173553719008,94,none
spearman_filter,fold_1,sideway,Close_Position_D,0.10652080556330355,0.18181818181818182,94,none
spearman_filter,fold_1,sideway,Spread_W,0.10166419005649817,0.2231404958677686,94,none
spearman_filter,fold_1,sideway,Body_W,0.10607494083419829,0.19834710743801653,94,none
spearman_filter,fold_1,sideway,Close_Position_W,0.06665295191613087,0.45454545454545453,94,none
spearman_filter,fold_1,sideway,Spread_M,0.12469541964982123,0.10743801652892562,94,none
spearman_filter,fold_1,sideway,Body_M,0.03717324151912443,0.6818181818181818,94,none
spearman_filter,fold_1,sideway,Close_Position_M,0.021913338021565802,0.7933884297520661,94,none
spearman_filter,fold_1,sideway,Volume_MA_5,0.01345239643423783,0.859504132231405,94,none
spearman_filter,fold_1,sideway,Volume_MA_20,0.05505965820131356,0.5702479338842975,94,none
spearman_filter,fold_1,sideway,Volume_Ratio_5,0.016074847379258028,0.8264462809917356,94,none
spearman_filter,fold_1,sideway,Volume_Ratio_20,0.010699707401654443,0.8760330578512396,94,none
spearman_filter,fold_1,sideway,Volume_Change_1D,0.03204132500090308,0.7107438016528925,94,none
spearman_filter,fold_1,sideway,Volume_Change_5D,0.06734096738070296,0.4380165289256198,94,none
spearman_filter,fold_1,sideway,Volume_Change_20D,0.025011830408104552,0.768595041322314,94,none
spearman_filter,fold_1,sideway,Direction_lag1,0.06443399983979818,0.47107438016528924,94,none
spearman_filter,fold_1,sideway,Direction_lag2,0.05810919003957258,0.5289256198347108,94,none
spearman_filter,fold_1,sideway,Direction_lag3,0.029512044562335728,0.7355371900826446,94,none
spearman_filter,fold_1,sideway,Direction_lag5,0.03360055206369843,0.7024793388429752,94,none
spearman_filter,fold_1,sideway,Up_Ratio_5,0.0450649213692275,0.6157024793388429,94,none
spearman_filter,fold_1,sideway,Up_Ratio_10,0.023045040527303304,0.78099173553719,94,none
spearman_filter,fold_1,sideway,Up_Ratio_20,0.0288283671416703,0.7479338842975206,94,none
spearman_filter,fold_1,sideway,Down_Ratio_5,0.0450649213692275,0.6157024793388429,94,none
spearman_filter,fold_1,sideway,Down_Ratio_10,0.023045040527303304,0.78099173553719,94,none
spearman_filter,fold_1,sideway,Down_Ratio_20,0.0288283671416703,0.7479338842975206,94,none
spearman_filter,fold_1,sideway,WMA_5,0.12312971859986274,0.11570247933884298,94,none
spearman_filter,fold_1,sideway,WMA_10,0.10057435971534875,0.2396694214876033,94,none
spearman_filter,fold_1,sideway,WMA_20,0.10615178990716324,0.19008264462809918,94,none
spearman_filter,fold_1,sideway,WMA_60,0.10710544377415744,0.17355371900826447,94,none
spearman_filter,fold_1,sideway,StochK_14,0.05981288155185493,0.5082644628099173,94,none
spearman_filter,fold_1,sideway,StochD_3,0.1265397536394177,0.09917355371900827,94,none
spearman_filter,fold_1,sideway,RSI_14,0.08050428060542571,0.36363636363636365,94,none
spearman_filter,fold_1,sideway,MACD_12_26,0.10196149261279486,0.21487603305785125,94,none
spearman_filter,fold_1,sideway,MACD_Signal_9,0.026767330130404943,0.7603305785123967,94,none
spearman_filter,fold_1,sideway,MACD_Histogram,0.10301629158689449,0.2066115702479339,94,none
spearman_filter,fold_1,sideway,WilliamsR_14,0.05981288155185493,0.5082644628099173,94,none
spearman_filter,fold_1,sideway,CCI_20,0.11340533901672507,0.14049586776859505,94,none
spearman_filter,fold_1,sideway,ADX_14,0.15793808474515045,0.024793388429752067,94,none
spearman_filter,fold_1,sideway,PlusDI_14,0.1376223675179713,0.0743801652892562,94,none
spearman_filter,fold_1,sideway,MinusDI_14,0.036968536647039696,0.6942148760330579,94,none
spearman_filter,fold_1,sideway,VMD_IMF_1,0.07690640465267493,0.38016528925619836,94,none
spearman_filter,fold_1,sideway,VMD_IMF_2,0.09051764620886464,0.30578512396694213,94,none
spearman_filter,fold_1,sideway,VMD_IMF_3,0.07608279449481632,0.4049586776859504,94,none
spearman_filter,fold_1,sideway,VMD_IMF_4,0.08333634360437814,0.34710743801652894,94,none
spearman_filter,fold_1,sideway,VMD_Denoised_Close,0.12658310154246288,0.09090909090909091,94,none
spearman_filter,fold_1,sideway,VMD_Noise_Energy_Ratio,0.006986237040783151,0.9008264462809917,94,none
spearman_filter,fold_1,bear,Open_D,0.04500562728410829,0.768595041322314,78,none
spearman_filter,fold_1,bear,High_D,0.10054502459565749,0.34710743801652894,78,none
spearman_filter,fold_1,bear,Low_D,0.08906283589827894,0.45454545454545453,78,none
spearman_filter,fold_1,bear,Close_D,0.15153201229150592,0.08264462809917356,78,none
spearman_filter,fold_1,bear,Volume_D,0.10099592180571068,0.33884297520661155,78,none
spearman_filter,fold_1,bear,Change_pct_D,0.14493743335453468,0.09917355371900827,78,none
spearman_filter,fold_1,bear,Open_W,0.03211288059124166,0.8347107438016529,78,none
spearman_filter,fold_1,bear,High_W,0.04806801842442956,0.7520661157024794,78,none
spearman_filter,fold_1,bear,Low_W,0.08066208571222769,0.49586776859504134,78,none
spearman_filter,fold_1,bear,Close_W,0.0671128813618221,0.6115702479338843,78,none
spearman_filter,fold_1,bear,Volume_W,0.038191028337218,0.7933884297520661,78,none
spearman_filter,fold_1,bear,Change_pct_W,0.0957474879330712,0.4049586776859504,78,none
spearman_filter,fold_1,bear,Open_M,0.005342567459450258,0.9917355371900827,78,none
spearman_filter,fold_1,bear,High_M,0.0017722940129907105,1.0,78,none
spearman_filter,fold_1,bear,Low_M,0.07474457359134737,0.5537190082644629,78,none
spearman_filter,fold_1,bear,Close_M,0.026019330944341883,0.8677685950413223,78,none
spearman_filter,fold_1,bear,Volume_M,0.00798816576869726,0.9752066115702479,78,none
spearman_filter,fold_1,bear,Change_pct_M,0.09059247802635124,0.43388429752066116,78,none
spearman_filter,fold_1,bear,Close_D_lag1,0.03974506506152075,0.7768595041322314,78,none
spearman_filter,fold_1,bear,Close_D_lag2,0.099432213356264,0.35537190082644626,78,none
spearman_filter,fold_1,bear,Close_D_lag3,0.030817478834938867,0.8512396694214877,78,none
spearman_filter,fold_1,bear,Close_D_lag5,0.07749261809622708,0.5371900826446281,78,none
spearman_filter,fold_1,bear,Close_D_lag10,0.012936430657949643,0.9008264462809917,78,none
spearman_filter,fold_1,bear,Close_D_lag20,0.020561846772921874,0.8760330578512396,78,none
spearman_filter,fold_1,bear,Close_D_lag60,0.05686718344946193,0.7024793388429752,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag1,0.10712411404441782,0.2975206611570248,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag2,0.15391522091100834,0.0743801652892562,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag3,0.11432184649466855,0.24793388429752067,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag5,0.13045842571227884,0.1652892561983471,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag10,0.011723047754486474,0.9338842975206612,78,none
spearman_filter,fold_1,bear,Change_pct_D_lag20,0.010800283328439967,0.9421487603305785,78,none
spearman_filter,fold_1,bear,Volume_D_lag1,0.01074962854180492,0.9504132231404959,78,none
spearman_filter,fold_1,bear,Volume_D_lag2,0.10982187485069561,0.2809917355371901,78,none
spearman_filter,fold_1,bear,Volume_D_lag3,0.01778115027032673,0.8842975206611571,78,none
spearman_filter,fold_1,bear,Volume_D_lag5,0.034946373187862007,0.8264462809917356,78,none
spearman_filter,fold_1,bear,Volume_D_lag10,0.03183376160709858,0.8429752066115702,78,none
spearman_filter,fold_1,bear,Volume_D_lag20,0.12513438114447092,0.18181818181818182,78,none
spearman_filter,fold_1,bear,Close_W_lag1,0.10223951021044368,0.3140495867768595,78,none
spearman_filter,fold_1,bear,Close_W_lag2,0.046817962513874024,0.7603305785123967,78,none
spearman_filter,fold_1,bear,Close_W_lag4,0.06263382140299456,0.6363636363636364,78,none
spearman_filter,fold_1,bear,Close_M_lag1,0.03719223630203038,0.8181818181818182,78,none
spearman_filter,fold_1,bear,Close_M_lag3,0.05932196475250119,0.6528925619834711,78,none
spearman_filter,fold_1,bear,Return_1D,0.145765626778285,0.09090909090909091,78,none
spearman_filter,fold_1,bear,Return_3D,0.11645316708607847,0.2396694214876033,78,none
spearman_filter,fold_1,bear,Return_5D,0.012177695721999518,0.9132231404958677,78,none
spearman_filter,fold_1,bear,Return_10D,0.11354468316493632,0.2603305785123967,78,none
spearman_filter,fold_1,bear,Return_20D,0.07937631988264898,0.5082644628099173,78,none
spearman_filter,fold_1,bear,Return_60D,0.05722125975290531,0.6900826446280992,78,none
spearman_filter,fold_1,bear,SMA_5,0.08091908091908091,0.48760330578512395,78,none
spearman_filter,fold_1,bear,SMA_10,0.0779853058334071,0.5289256198347108,78,none
spearman_filter,fold_1,bear,SMA_20,0.039416279922609036,0.7851239669421488,78,none
spearman_filter,fold_1,bear,SMA_60,0.007928780080678816,0.9834710743801653,78,none
spearman_filter,fold_1,bear,Close_to_SMA_5,0.09902755472375725,0.36363636363636365,78,none
spearman_filter,fold_1,bear,Close_to_SMA_10,0.08367581785303303,0.4793388429752066,78,none
spearman_filter,fold_1,bear,Close_to_SMA_20,0.16278658050809947,0.04132231404958678,78,none
spearman_filter,fold_1,bear,Close_to_SMA_60,0.1399486589360007,0.1322314049586777,78,none
spearman_filter,fold_1,bear,Volatility_5,0.14131438182071093,0.12396694214876033,78,none
spearman_filter,fold_1,bear,Volatility_10,0.11840058675501713,0.2066115702479339,78,none
spearman_filter,fold_1,bear,Volatility_20,0.12378760480026303,0.19008264462809918,78,none
spearman_filter,fold_1,bear,Volatility_60,0.03789881005070878,0.8016528925619835,78,none
spearman_filter,fold_1,bear,Momentum_5,0.01043260536931423,0.9586776859504132,78,none
spearman_filter,fold_1,bear,Momentum_10,0.12057562690474082,0.19834710743801653,78,none
spearman_filter,fold_1,bear,Momentum_20,0.07618963315165847,0.5454545454545454,78,none
spearman_filter,fold_1,bear,Momentum_60,0.05117667142983599,0.743801652892562,78,none
spearman_filter,fold_1,bear,ROC_5,0.012177695721999518,0.9132231404958677,78,none
spearman_filter,fold_1,bear,ROC_10,0.11354468316493632,0.2603305785123967,78,none
spearman_filter,fold_1,bear,ROC_20,0.07937631988264898,0.5082644628099173,78,none
spearman_filter,fold_1,bear,ROC_60,0.05722125975290531,0.6900826446280992,78,none
spearman_filter,fold_1,bear,Ratio_Close_D_to_W,0.1329177151961962,0.15702479338842976,78,none
spearman_filter,fold_1,bear,Ratio_Close_D_to_M,0.017033599312080323,0.8925619834710744,78,none
spearman_filter,fold_1,bear,Ratio_Volume_D_to_W,0.13815385977501318,0.14049586776859505,78,none
spearman_filter,fold_1,bear,Spread_D,0.16683527657572117,0.03305785123966942,78,none
spearman_filter,fold_1,bear,Body_D,0.15738791201462832,0.05785123966942149,78,none
spearman_filter,fold_1,bear,Body_abs_D,0.18181933142747272,0.008264462809917356,78,none
spearman_filter,fold_1,bear,Upper_Shadow_D,0.05833554638485793,0.6611570247933884,78,none
spearman_filter,fold_1,bear,Lower_Shadow_D,0.08811608866306582,0.4628099173553719,78,none
spearman_filter,fold_1,bear,Body_to_Range_D,0.16769306642724363,0.024793388429752067,78,none
spearman_filter,fold_1,bear,Close_Position_D,0.10665351518008799,0.30578512396694213,78,none
spearman_filter,fold_1,bear,Spread_W,0.07230463256151021,0.5785123966942148,78,none
spearman_filter,fold_1,bear,Body_W,0.08977930733119219,0.4462809917355372,78,none
spearman_filter,fold_1,bear,Close_Position_W,0.10112518312368135,0.3305785123966942,78,none
spearman_filter,fold_1,bear,Spread_M,0.05964154635020913,0.6446280991735537,78,none
spearman_filter,fold_1,bear,Body_M,0.09059247802635124,0.43388429752066116,78,none
spearman_filter,fold_1,bear,Close_Position_M,0.056739093836180865,0.7107438016528925,78,none
spearman_filter,fold_1,bear,Volume_MA_5,0.11805990250430419,0.2231404958677686,78,none
spearman_filter,fold_1,bear,Volume_MA_20,0.06806067545591508,0.6033057851239669,78,none
spearman_filter,fold_1,bear,Volume_Ratio_5,0.0373676955955437,0.8099173553719008,78,none
spearman_filter,fold_1,bear,Volume_Ratio_20,0.1183247132614221,0.21487603305785125,78,none
spearman_filter,fold_1,bear,Volume_Change_1D,0.10992804663690739,0.2727272727272727,78,none
spearman_filter,fold_1,bear,Volume_Change_5D,0.05279530595986291,0.7272727272727273,78,none
spearman_filter,fold_1,bear,Volume_Change_20D,0.15507277532593988,0.06611570247933884,78,none
spearman_filter,fold_1,bear,Direction_lag1,0.09508728264112049,0.4132231404958678,78,none
spearman_filter,fold_1,bear,Direction_lag2,0.06482847966483693,0.6198347107438017,78,none
spearman_filter,fold_1,bear,Direction_lag3,0.10776558699326985,0.2892561983471074,78,none
spearman_filter,fold_1,bear,Direction_lag5,0.03054318775745082,0.859504132231405,78,none
spearman_filter,fold_1,bear,Up_Ratio_5,0.09758637854180145,0.384297520661157,78,none
spearman_filter,fold_1,bear,Up_Ratio_10,0.058307071764888564,0.6735537190082644,78,none
spearman_filter,fold_1,bear,Up_Ratio_20,0.14261357452693849,0.1115702479338843,78,none
spearman_filter,fold_1,bear,Down_Ratio_5,0.09758637854180145,0.384297520661157,78,none
spearman_filter,fold_1,bear,Down_Ratio_10,0.058307071764888564,0.6735537190082644,78,none
spearman_filter,fold_1,bear,Down_Ratio_20,0.14261357452693849,0.1115702479338843,78,none
spearman_filter,fold_1,bear,WMA_5,0.09633465480696114,0.39669421487603307,78,none
spearman_filter,fold_1,bear,WMA_10,0.07892107892107891,0.5206611570247934,78,none
spearman_filter,fold_1,bear,WMA_20,0.0699932978413991,0.5950413223140496,78,none
spearman_filter,fold_1,bear,WMA_60,0.009294502965389041,0.9669421487603306,78,none
spearman_filter,fold_1,bear,StochK_14,0.073306440395048,0.5661157024793388,78,none
spearman_filter,fold_1,bear,StochD_3,0.05223890034016616,0.7355371900826446,78,none
spearman_filter,fold_1,bear,RSI_14,0.13372703246120968,0.1487603305785124,78,none
spearman_filter,fold_1,bear,MACD_12_26,0.09414635996914479,0.4214876033057851,78,none
spearman_filter,fold_1,bear,MACD_Signal_9,0.05284588828892625,0.71900826446281,78,none
spearman_filter,fold_1,bear,MACD_Histogram,0.0981929462942121,0.371900826446281,78,none
spearman_filter,fold_1,bear,WilliamsR_14,0.073306440395048,0.5661157024793388,78,none
spearman_filter,fold_1,bear,CCI_20,0.0639234183537981,0.628099173553719,78,none
spearman_filter,fold_1,bear,ADX_14,0.1253556570012266,0.17355371900826447,78,none
spearman_filter,fold_1,bear,PlusDI_14,0.183879411727513,0.0,78,none
spearman_filter,fold_1,bear,MinusDI_14,0.07133372956157766,0.5867768595041323,78,none
spearman_filter,fold_1,bear,VMD_IMF_1,0.012101822228404505,0.9256198347107438,78,none
spearman_filter,fold_1,bear,VMD_IMF_2,0.15815829739880372,0.049586776859504134,78,none
spearman_filter,fold_1,bear,VMD_IMF_3,0.17151203227152595,0.01652892561983471,78,none
spearman_filter,fold_1,bear,VMD_IMF_4,0.08729245438106197,0.47107438016528924,78,none
spearman_filter,fold_1,bear,VMD_Denoised_Close,0.11698428154124356,0.23140495867768596,78,none
spearman_filter,fold_1,bear,VMD_Noise_Energy_Ratio,0.10125317720254429,0.32231404958677684,78,none
spearman_filter,fold_2,global,Open_D,0.17873145601455356,0.09917355371900827,243,none
spearman_filter,fold_2,global,High_D,0.17201184223755367,0.15702479338842976,243,none
spearman_filter,fold_2,global,Low_D,0.16661160922997056,0.17355371900826447,243,none
spearman_filter,fold_2,global,Close_D,0.18246689654198286,0.08264462809917356,243,none
spearman_filter,fold_2,global,Volume_D,0.11525406756537013,0.2892561983471074,243,none
spearman_filter,fold_2,global,Change_pct_D,0.005065751484105893,0.9834710743801653,243,none
spearman_filter,fold_2,global,Open_W,0.1865847237958927,0.06611570247933884,243,none
spearman_filter,fold_2,global,High_W,0.17265501617864193,0.1487603305785124,243,none
spearman_filter,fold_2,global,Low_W,0.17464748381476103,0.1322314049586777,243,none
spearman_filter,fold_2,global,Close_W,0.17522548345227498,0.12396694214876033,243,none
spearman_filter,fold_2,global,Volume_W,0.017308271913017172,0.859504132231405,243,none
spearman_filter,fold_2,global,Change_pct_W,0.02824723181641319,0.7851239669421488,243,none
spearman_filter,fold_2,global,Open_M,0.07076183327383287,0.4132231404958678,243,none
spearman_filter,fold_2,global,High_M,0.036505938726741176,0.7355371900826446,243,none
spearman_filter,fold_2,global,Low_M,0.10848133555289526,0.3140495867768595,243,none
spearman_filter,fold_2,global,Close_M,0.16023067317369594,0.19008264462809918,243,none
spearman_filter,fold_2,global,Volume_M,0.0682491021011844,0.4214876033057851,243,none
spearman_filter,fold_2,global,Change_pct_M,0.13787458333501526,0.2231404958677686,243,none
spearman_filter,fold_2,global,Close_D_lag1,0.18087622447048735,0.09090909090909091,243,none
spearman_filter,fold_2,global,Close_D_lag2,0.17404310871856626,0.14049586776859505,243,none
spearman_filter,fold_2,global,Close_D_lag3,0.16312584624679854,0.18181818181818182,243,none
spearman_filter,fold_2,global,Close_D_lag5,0.19953233237526433,0.03305785123966942,243,none
spearman_filter,fold_2,global,Close_D_lag10,0.17644751576669956,0.10743801652892562,243,none
spearman_filter,fold_2,global,Close_D_lag20,0.10276977180093116,0.3305785123966942,243,none
spearman_filter,fold_2,global,Close_D_lag60,0.12910366860171663,0.2644628099173554,243,none
spearman_filter,fold_2,global,Change_pct_D_lag1,0.04008691313284911,0.6694214876033058,243,none
spearman_filter,fold_2,global,Change_pct_D_lag2,0.0072774746886935665,0.9338842975206612,243,none
spearman_filter,fold_2,global,Change_pct_D_lag3,0.08029434407432219,0.3884297520661157,243,none
spearman_filter,fold_2,global,Change_pct_D_lag5,0.024801843491435088,0.8429752066115702,243,none
spearman_filter,fold_2,global,Change_pct_D_lag10,0.04299315349848779,0.6446280991735537,243,none
spearman_filter,fold_2,global,Change_pct_D_lag20,0.0664208926264205,0.4380165289256198,243,none
spearman_filter,fold_2,global,Volume_D_lag1,0.04298381320463009,0.6528925619834711,243,none
spearman_filter,fold_2,global,Volume_D_lag2,0.09103700086879421,0.36363636363636365,243,none
spearman_filter,fold_2,global,Volume_D_lag3,0.04836304079375591,0.6115702479338843,243,none
spearman_filter,fold_2,global,Volume_D_lag5,0.0394546868957389,0.6776859504132231,243,none
spearman_filter,fold_2,global,Volume_D_lag10,0.01784969760430357,0.8512396694214877,243,none
spearman_filter,fold_2,global,Volume_D_lag20,0.029016265685978104,0.7520661157024794,243,none
spearman_filter,fold_2,global,Close_W_lag1,0.17585623101814352,0.11570247933884298,243,none
spearman_filter,fold_2,global,Close_W_lag2,0.19267820954599427,0.04132231404958678,243,none
spearman_filter,fold_2,global,Close_W_lag4,0.1694300762747021,0.1652892561983471,243,none
spearman_filter,fold_2,global,Close_M_lag1,0.15236907376734868,0.2066115702479339,243,none
spearman_filter,fold_2,global,Close_M_lag3,0.10959281640831076,0.30578512396694213,243,none
spearman_filter,fold_2,global,Return_1D,0.005131627585676269,0.9752066115702479,243,none
spearman_filter,fold_2,global,Return_3D,0.01558305358603421,0.8842975206611571,243,none
spearman_filter,fold_2,global,Return_5D,0.06509205316954944,0.45041322314049587,243,none
spearman_filter,fold_2,global,Return_10D,0.037200118422175056,0.7148760330578512,243,none
spearman_filter,fold_2,global,Return_20D,0.028171263889097967,0.7975206611570248,243,none
spearman_filter,fold_2,global,Return_60D,0.027365892740954835,0.8223140495867769,243,none
spearman_filter,fold_2,global,SMA_5,0.18522950986935088,0.0743801652892562,243,none
spearman_filter,fold_2,global,SMA_10,0.20305397201607667,0.024793388429752067,243,none
spearman_filter,fold_2,global,SMA_20,0.20857691001754589,0.008264462809917356,243,none
spearman_filter,fold_2,global,SMA_60,0.13368073849941708,0.24793388429752067,243,none
spearman_filter,fold_2,global,Close_to_SMA_5,0.003990057889710149,0.9917355371900827,243,none
spearman_filter,fold_2,global,Close_to_SMA_10,0.01673884063352518,0.8760330578512396,243,none
spearman_filter,fold_2,global,Close_to_SMA_20,0.010622034218656175,0.9090909090909091,243,none
spearman_filter,fold_2,global,Close_to_SMA_60,0.09609842421566216,0.34710743801652894,243,none
spearman_filter,fold_2,global,Volatility_5,0.008142360849762737,0.9173553719008265,243,none
spearman_filter,fold_2,global,Volatility_10,0.038873584328129776,0.7024793388429752,243,none
spearman_filter,fold_2,global,Volatility_20,0.061131266297684575,0.47107438016528924,243,none
spearman_filter,fold_2,global,Volatility_60,0.03913953243312408,0.6859504132231405,243,none
spearman_filter,fold_2,global,Momentum_5,0.06457819173538559,0.4628099173553719,243,none
spearman_filter,fold_2,global,Momentum_10,0.036673247768555656,0.7272727272727273,243,none
spearman_filter,fold_2,global,Momentum_20,0.026513275350223155,0.8347107438016529,243,none
spearman_filter,fold_2,global,Momentum_60,0.02846691902482012,0.768595041322314,243,none
spearman_filter,fold_2,global,ROC_5,0.06509205316954944,0.45041322314049587,243,none
spearman_filter,fold_2,global,ROC_10,0.037200118422175056,0.7148760330578512,243,none
spearman_filter,fold_2,global,ROC_20,0.028171263889097967,0.7975206611570248,243,none
spearman_filter,fold_2,global,ROC_60,0.027365892740954835,0.8223140495867769,243,none
spearman_filter,fold_2,global,Ratio_Close_D_to_W,0.005890165105266943,0.9669421487603306,243,none
spearman_filter,fold_2,global,Ratio_Close_D_to_M,0.012248666496058448,0.8925619834710744,243,none
spearman_filter,fold_2,global,Ratio_Volume_D_to_W,0.1211687341779986,0.2809917355371901,243,none
spearman_filter,fold_2,global,Spread_D,0.045226430089334496,0.6198347107438017,243,none
spearman_filter,fold_2,global,Body_D,0.02824908250908703,0.7768595041322314,243,none
spearman_filter,fold_2,global,Body_abs_D,0.050041125969770416,0.5867768595041323,243,none
spearman_filter,fold_2,global,Upper_Shadow_D,0.11315016424162935,0.2975206611570248,243,none
spearman_filter,fold_2,global,Lower_Shadow_D,0.13713352856530384,0.23140495867768596,243,none
spearman_filter,fold_2,global,Body_to_Range_D,0.056240497373135225,0.5041322314049587,243,none
spearman_filter,fold_2,global,Close_Position_D,0.1028339122779048,0.32231404958677684,243,none
spearman_filter,fold_2,global,Spread_W,0.05931773559259774,0.49586776859504134,243,none
spearman_filter,fold_2,global,Body_W,0.05326170465829788,0.5619834710743802,243,none
spearman_filter,fold_2,global,Close_Position_W,0.006657033451743849,0.9421487603305785,243,none
spearman_filter,fold_2,global,Spread_M,0.07236816843229953,0.4049586776859504,243,none
spearman_filter,fold_2,global,Body_M,0.13567153746721222,0.2396694214876033,243,none
spearman_filter,fold_2,global,Close_Position_M,0.12815180757177794,0.2727272727272727,243,none
spearman_filter,fold_2,global,Volume_MA_5,0.04377919013457937,0.6363636363636364,243,none
spearman_filter,fold_2,global,Volume_MA_20,0.05288229742461394,0.5785123966942148,243,none
spearman_filter,fold_2,global,Volume_Ratio_5,0.08911854093175504,0.371900826446281,243,none
spearman_filter,fold_2,global,Volume_Ratio_20,0.09465912645246971,0.35537190082644626,243,none
spearman_filter,fold_2,global,Volume_Change_1D,0.038899518219854254,0.6942148760330579,243,none
spearman_filter,fold_2,global,Volume_Change_5D,0.07487447429743145,0.39669421487603307,243,none
spearman_filter,fold_2,global,Volume_Change_20D,0.05525617796452248,0.512396694214876,243,none
spearman_filter,fold_2,global,Direction_lag1,0.017020018152563987,0.8677685950413223,243,none
spearman_filter,fold_2,global,Direction_lag2,0.0401546578286064,0.6611570247933884,243,none
spearman_filter,fold_2,global,Direction_lag3,0.053304721211074005,0.5537190082644629,243,none
spearman_filter,fold_2,global,Direction_lag5,0.007751774085257304,0.9256198347107438,243,none
spearman_filter,fold_2,global,Up_Ratio_5,0.04836681681969442,0.5991735537190083,243,none
spearman_filter,fold_2,global,Up_Ratio_10,0.05411187797487363,0.5330578512396694,243,none
spearman_filter,fold_2,global,Up_Ratio_20,0.06028772966560388,0.4834710743801653,243,none
spearman_filter,fold_2,global,Down_Ratio_5,0.04836681681969442,0.5991735537190083,243,none
spearman_filter,fold_2,global,Down_Ratio_10,0.05411187797487363,0.5330578512396694,243,none
spearman_filter,fold_2,global,Down_Ratio_20,0.06028772966560388,0.4834710743801653,243,none
spearman_filter,fold_2,global,WMA_5,0.18675582341795227,0.05785123966942149,243,none
spearman_filter,fold_2,global,WMA_10,0.2033683414706763,0.01652892561983471,243,none
spearman_filter,fold_2,global,WMA_20,0.22381791085218805,0.0,243,none
spearman_filter,fold_2,global,WMA_60,0.13338635569137308,0.256198347107438,243,none
spearman_filter,fold_2,global,StochK_14,0.006469731258603588,0.9545454545454546,243,none
spearman_filter,fold_2,global,StochD_3,0.03025452404488668,0.743801652892562,243,none
spearman_filter,fold_2,global,RSI_14,0.02891140248318589,0.7603305785123967,243,none
spearman_filter,fold_2,global,MACD_12_26,0.09992456440543872,0.33884297520661155,243,none
spearman_filter,fold_2,global,MACD_Signal_9,0.14735866698112104,0.21487603305785125,243,none
spearman_filter,fold_2,global,MACD_Histogram,0.08063496364539582,0.38016528925619836,243,none
spearman_filter,fold_2,global,WilliamsR_14,0.006469731258603588,0.9545454545454546,243,none
spearman_filter,fold_2,global,CCI_20,0.0529621433744633,0.5702479338842975,243,none
spearman_filter,fold_2,global,ADX_14,0.045016316501661754,0.628099173553719,243,none
spearman_filter,fold_2,global,PlusDI_14,0.027730525991827532,0.8099173553719008,243,none
spearman_filter,fold_2,global,MinusDI_14,0.011265160296456867,0.9008264462809917,243,none
spearman_filter,fold_2,global,VMD_IMF_1,0.156423483050408,0.19834710743801653,243,none
spearman_filter,fold_2,global,VMD_IMF_2,0.00306593004059472,1.0,243,none
spearman_filter,fold_2,global,VMD_IMF_3,0.05470920498242902,0.5206611570247934,243,none
spearman_filter,fold_2,global,VMD_IMF_4,0.05388794385316988,0.5454545454545454,243,none
spearman_filter,fold_2,global,VMD_Denoised_Close,0.19235407561289328,0.049586776859504134,243,none
spearman_filter,fold_2,global,VMD_Noise_Energy_Ratio,0.06689012998004552,0.4297520661157025,243,none
spearman_filter,fold_2,bull,Open_D,0.16795740231015946,0.2396694214876033,76,none
spearman_filter,fold_2,bull,High_D,0.147012987012987,0.30578512396694213,76,none
spearman_filter,fold_2,bull,Low_D,0.17315224301322482,0.21487603305785125,76,none
spearman_filter,fold_2,bull,Close_D,0.19010252904989747,0.15702479338842976,76,none
spearman_filter,fold_2,bull,Volume_D,0.05557910343284149,0.743801652892562,76,none
spearman_filter,fold_2,bull,Change_pct_D,0.04626996365675365,0.7933884297520661,76,none
spearman_filter,fold_2,bull,Open_W,0.1230338734345129,0.4132231404958678,76,none
spearman_filter,fold_2,bull,High_W,0.09644749508691924,0.5454545454545454,76,none
spearman_filter,fold_2,bull,Low_W,0.09499633334395072,0.5537190082644629,76,none
