regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank,selection_fold
bear,Return_60D,0.3404958677685951,0.15355007157016318,5,41,fold_1
bear,Close_Position_W,0.3421487603305785,0.12877719788947078,5,42,fold_1
bear,RSI_14,0.34710743801652894,0.11225684055542252,5,43,fold_1
bear,Close_D_lag2,0.3603305785123967,0.1850390891607797,5,44,fold_1
bear,Down_Ratio_5,0.3785123966942149,0.15663282962621003,5,45,fold_1
bear,Open_D,0.3785123966942149,0.27802271983358673,5,46,fold_1
bear,Close_to_SMA_60,0.3884297520661157,0.10518943852361866,5,47,fold_1
bear,Body_to_Range_D,0.41652892561983473,0.2776047697155813,5,48,fold_1
bear,ADX_14,0.4214876033057851,0.28365293060711594,5,49,fold_1
bear,Volume_MA_20,0.4446280991735537,0.18822302709760627,5,50,fold_1
bear,Body_M,0.4462809917355372,0.26023217345179817,5,51,fold_1
bear,ROC_20,0.4644628099173554,0.10670442493606219,5,52,fold_1
bear,Direction_lag3,0.4727272727272728,0.18749587341496393,5,53,fold_1
bear,MACD_Signal_9,0.487603305785124,0.2009981240828977,5,54,fold_1
bear,Up_Ratio_5,0.5041322314049588,0.29149077832311404,5,55,fold_1
bear,Volume_Change_1D,0.5107438016528926,0.11516996701913947,5,56,fold_1
bear,Close_Position_D,0.512396694214876,0.1820997069134769,5,57,fold_1
bear,StochD_3,0.5140495867768595,0.2675057377302372,5,58,fold_1
bear,Return_20D,0.515702479338843,0.08777466477587936,5,59,fold_1
bear,Close_Position_M,0.5206611570247934,0.21661723011704392,5,60,fold_1
bear,VMD_Noise_Energy_Ratio,0.5371900826446281,0.21669604301036186,5,61,fold_1
bear,Momentum_20,0.5388429752066115,0.251448912431819,5,62,fold_1
bear,Change_pct_M,0.5570247933884297,0.2179218335815238,5,63,fold_1
bear,VMD_IMF_2,0.5603305785123968,0.21178643397022434,5,64,fold_1
bear,Volatility_5,0.5669421487603306,0.1671997031339839,5,65,fold_1
bear,Volume_Ratio_20,0.5669421487603306,0.13308094866515,5,66,fold_1
bear,CCI_20,0.5702479338842975,0.23593557724992065,5,67,fold_1
bear,Volatility_10,0.5735537190082645,0.19640926647951007,5,68,fold_1
bear,Down_Ratio_10,0.578512396694215,0.20850373242219614,5,69,fold_1
bear,Body_abs_D,0.5834710743801652,0.1819683827374927,5,70,fold_1
bear,MACD_12_26,0.5867768595041323,0.18999279227392804,5,71,fold_1
bear,Up_Ratio_20,0.5884297520661157,0.18418816011889325,5,72,fold_1
bear,VMD_IMF_4,0.596694214876033,0.11322615668299608,5,73,fold_1
bear,Body_W,0.6115702479338843,0.20702438098967518,5,74,fold_1
bear,Volume_D_lag5,0.6297520661157024,0.14017951744407275,5,75,fold_1
bear,Change_pct_D,0.6495867768595042,0.16933075578944798,5,76,fold_1
bear,Change_pct_D_lag5,0.6495867768595042,0.18760512614254996,5,77,fold_1
bear,ROC_60,0.6611570247933884,0.11496221275407896,5,78,fold_1
bear,Change_pct_D_lag10,0.6677685950413224,0.1953457492530782,5,79,fold_1
bear,Close_to_SMA_10,0.6710743801652892,0.2094352503843248,5,80,fold_1
bear,Close_to_SMA_20,0.6760330578512397,0.2393414684116994,5,81,fold_1
bear,Up_Ratio_10,0.6776859504132231,0.1547243407177608,5,82,fold_1
bear,Volatility_60,0.6809917355371902,0.21188316219356862,5,83,fold_1
bear,Volume_Change_5D,0.6809917355371902,0.13524459447488682,5,84,fold_1
bear,Volume_Ratio_5,0.6942148760330579,0.25372035426460743,5,85,fold_1
bear,Return_5D,0.6975206611570248,0.09026821435314479,5,86,fold_1
bear,ROC_10,0.7041322314049587,0.17574375793071145,5,87,fold_1
bear,Ratio_Close_D_to_M,0.7041322314049587,0.16625749468407255,5,88,fold_1
bear,Change_pct_D_lag2,0.7057851239669422,0.09683891130202994,5,89,fold_1
bear,Volatility_20,0.7090909090909091,0.15793559253674386,5,90,fold_1
bear,Down_Ratio_20,0.7107438016528926,0.14760802561563433,5,91,fold_1
bear,Upper_Shadow_D,0.7107438016528926,0.1898129599645596,5,92,fold_1
bear,Volume_MA_5,0.7107438016528926,0.20842182170113213,5,93,fold_1
bear,Spread_M,0.7123966942148761,0.2200117351000227,5,94,fold_1
bear,Return_10D,0.7239669421487603,0.23321312452501589,5,95,fold_1
bear,Volume_W,0.7272727272727273,0.1993774889556168,5,96,fold_1
bear,Momentum_5,0.7305785123966942,0.20223463033630132,5,97,fold_1
bear,Change_pct_D_lag3,0.7355371900826446,0.1619497350600448,5,98,fold_1
bear,MACD_Histogram,0.7388429752066116,0.18064989038840593,5,99,fold_1
bear,Return_1D,0.7388429752066116,0.09469934883061959,5,100,fold_1
bear,Ratio_Close_D_to_W,0.743801652892562,0.26728862196357406,5,101,fold_1
bear,Volume_D_lag2,0.7537190082644628,0.08536834055283789,5,102,fold_1
bear,Spread_W,0.7636363636363637,0.14546393658639206,5,103,fold_1
bear,Volume_D_lag3,0.7702479338842976,0.21379256402651273,5,104,fold_1
bear,Return_3D,0.775206611570248,0.12109623811947283,5,105,fold_1
bear,Volume_M,0.7801652892561983,0.22892711161014084,5,106,fold_1
bear,Volume_D_lag1,0.7867768595041322,0.149035558067436,5,107,fold_1
bear,ROC_5,0.7917355371900826,0.08231338577182637,5,108,fold_1
bear,Spread_D,0.7983471074380166,0.11783744543892606,5,109,fold_1
bear,Volume_D_lag10,0.7983471074380166,0.16872463015107236,5,110,fold_1
bear,Volume_D,0.8016528925619835,0.10138714170566365,5,111,fold_1
bear,Momentum_10,0.8132231404958677,0.13217974197371743,5,112,fold_1
bear,Close_to_SMA_5,0.8214876033057852,0.15178288391470177,5,113,fold_1
bear,Change_pct_W,0.8347107438016529,0.09090909090909091,5,114,fold_1
bear,Change_pct_D_lag1,0.8413223140495868,0.18758692177337005,5,115,fold_1
bear,Change_pct_D_lag20,0.8446280991735537,0.05647718863890872,5,116,fold_1
bear,VMD_IMF_3,0.8694214876033058,0.13697583589406742,5,117,fold_1
bear,Volume_D_lag20,0.8826446280991735,0.11561389761397388,5,118,fold_1
bear,Ratio_Volume_D_to_W,0.9041322314049587,0.0954178670900602,5,119,fold_1
bear,Volume_Change_20D,0.9074380165289255,0.08395652958148957,5,120,fold_1
bear,Body_D,0.9206611570247935,0.05890423035109242,5,121,fold_1
bear,Lower_Shadow_D,0.947107438016529,0.07218997620470234,5,122,fold_1
bull,Close_D,0.0,0.0,5,1,fold_1
bull,WMA_5,0.05454545454545454,0.04511518698828489,5,2,fold_1
bull,WMA_60,0.0628099173553719,0.06754650162546298,5,3,fold_1
bull,WMA_10,0.07107438016528926,0.04073969435988839,5,4,fold_1
bull,Close_D_lag1,0.07272727272727272,0.06084351179935855,5,5,fold_1
bull,SMA_5,0.07603305785123968,0.061955916740467146,5,6,fold_1
bull,SMA_60,0.08429752066115703,0.06749592393089394,5,7,fold_1
bull,VMD_Denoised_Close,0.09090909090909091,0.0626683920995996,5,8,fold_1
bull,Close_M,0.09421487603305785,0.0787512677657626,5,9,fold_1
bull,Low_D,0.143801652892562,0.10199164144776779,5,10,fold_1
bull,Close_W_lag2,0.14710743801652892,0.07331654583873347,5,11,fold_1
bull,Close_W_lag1,0.15041322314049585,0.14937887931959076,5,12,fold_1
bull,Direction_lag1,0.1537190082644628,0.09451886582145982,5,13,fold_1
bull,Open_W,0.15702479338842976,0.10583676425508841,5,14,fold_1
bull,Close_D_lag20,0.18512396694214878,0.11505129623335442,5,15,fold_1
bull,WMA_20,0.19834710743801653,0.13816738427521064,5,16,fold_1
bull,Close_D_lag5,0.20826446280991737,0.0837528995712941,5,17,fold_1
bull,SMA_10,0.21487603305785125,0.17286364184588338,5,18,fold_1
bull,Low_W,0.21983471074380168,0.09875946609117127,5,19,fold_1
bull,WilliamsR_14,0.22148760330578515,0.08616470425770816,5,20,fold_1
bull,Close_D_lag60,0.228099173553719,0.17073668110567575,5,21,fold_1
bull,Low_M,0.24297520661157024,0.11355744818061267,5,22,fold_1
bull,High_W,0.24628099173553716,0.3006833734789378,5,23,fold_1
bull,Close_W_lag4,0.24958677685950414,0.23798209117257468,5,24,fold_1
bull,High_D,0.24958677685950414,0.12928008064966265,5,25,fold_1
bull,Direction_lag2,0.2545454545454545,0.10509199576206169,5,26,fold_1
bull,Close_M_lag1,0.2611570247933884,0.3149508598538337,5,27,fold_1
bull,Momentum_60,0.26280991735537185,0.089470205637847,5,28,fold_1
bull,Close_W,0.2628099173553719,0.18006290213750278,5,29,fold_1
bull,Close_D_lag3,0.2644628099173554,0.15361677930116618,5,30,fold_1
bull,Close_M_lag3,0.26776859504132233,0.17429985225076455,5,31,fold_1
bull,SMA_20,0.27603305785123966,0.280419933521461,5,32,fold_1
bull,Close_D_lag2,0.2793388429752066,0.14614318577773566,5,33,fold_1
bull,StochK_14,0.28264462809917357,0.13907890226752154,5,34,fold_1
bull,High_M,0.2909090909090909,0.1848359625109812,5,35,fold_1
bull,Direction_lag5,0.2975206611570248,0.12492740874240474,5,36,fold_1
bull,VMD_IMF_1,0.2975206611570248,0.17638385099514914,5,37,fold_1
bull,Open_M,0.3223140495867769,0.1596132885605617,5,38,fold_1
bull,PlusDI_14,0.32561983471074385,0.06549293473110396,5,39,fold_1
bull,Return_60D,0.3355371900826446,0.18896545569623538,5,40,fold_1
bull,Open_D,0.343801652892562,0.24590075478426193,5,41,fold_1
bull,Close_D_lag10,0.3487603305785124,0.2234005218962698,5,42,fold_1
bull,ADX_14,0.35041322314049583,0.3076001527498373,5,43,fold_1
bull,Down_Ratio_5,0.36198347107438017,0.16366975199901193,5,44,fold_1
bull,Close_Position_W,0.371900826446281,0.09015464557550176,5,45,fold_1
bull,RSI_14,0.3851239669421488,0.160743270516873,5,46,fold_1
bull,MinusDI_14,0.3933884297520661,0.17498426558984131,5,47,fold_1
bull,Body_M,0.40826446280991735,0.2758771272348069,5,48,fold_1
bull,Body_to_Range_D,0.4297520661157025,0.24682949624905917,5,49,fold_1
bull,Close_to_SMA_60,0.4380165289256198,0.1387839307747658,5,50,fold_1
bull,Volume_MA_20,0.4380165289256198,0.14737648347212404,5,51,fold_1
bull,Up_Ratio_20,0.4429752066115703,0.16535122805187683,5,52,fold_1
bull,Volume_Change_1D,0.45785123966942143,0.10544884567098566,5,53,fold_1
bull,Volume_Ratio_20,0.4644628099173554,0.1006094399572443,5,54,fold_1
bull,Up_Ratio_5,0.47107438016528924,0.25559780320978703,5,55,fold_1
bull,Down_Ratio_10,0.48925619834710743,0.2119476231510056,5,56,fold_1
bull,MACD_Signal_9,0.49421487603305786,0.20845458985190468,5,57,fold_1
bull,ROC_20,0.5206611570247934,0.13364431098178703,5,58,fold_1
bull,VMD_Noise_Energy_Ratio,0.5206611570247934,0.20874927174074523,5,59,fold_1
bull,Volatility_60,0.5206611570247934,0.23199452640691243,5,60,fold_1
bull,Direction_lag3,0.5305785123966942,0.23371047478781246,5,61,fold_1
bull,Close_Position_M,0.5338842975206612,0.1939597409812359,5,62,fold_1
bull,Return_20D,0.5371900826446281,0.09072106776900887,5,63,fold_1
bull,Change_pct_M,0.540495867768595,0.23004321881265197,5,64,fold_1
bull,Close_Position_D,0.547107438016529,0.1548787672743468,5,65,fold_1
bull,VMD_IMF_2,0.5487603305785124,0.18623486049458707,5,66,fold_1
bull,Down_Ratio_20,0.5570247933884298,0.1997710594580233,5,67,fold_1
bull,StochD_3,0.5619834710743802,0.2338273446412414,5,68,fold_1
bull,Body_abs_D,0.575206611570248,0.1447579110466864,5,69,fold_1
bull,Momentum_20,0.5801652892561984,0.23962667045331473,5,70,fold_1
bull,Volatility_10,0.5867768595041323,0.21865713314583393,5,71,fold_1
bull,Volume_D_lag5,0.5917355371900826,0.1156434323947888,5,72,fold_1
bull,VMD_IMF_4,0.5950413223140496,0.11511064691887701,5,73,fold_1
bull,Volume_Change_5D,0.5983471074380166,0.16617531104351757,5,74,fold_1
bull,Volatility_5,0.6033057851239669,0.18340777703448055,5,75,fold_1
bull,Up_Ratio_10,0.6132231404958678,0.18053642870628955,5,76,fold_1
bull,Volatility_20,0.6181818181818182,0.19011857367947915,5,77,fold_1
bull,CCI_20,0.6247933884297521,0.23026579107629178,5,78,fold_1
bull,ROC_60,0.6396694214876033,0.10593352194488825,5,79,fold_1
bull,MACD_12_26,0.6462809917355372,0.20331250408839607,5,80,fold_1
bull,Body_W,0.6595041322314049,0.2009471459891455,5,81,fold_1
bull,Volume_Ratio_5,0.662809917355372,0.24019605861605542,5,82,fold_1
bull,Volume_MA_5,0.6727272727272727,0.21340884987212447,5,83,fold_1
bull,Volume_D_lag1,0.6859504132231404,0.22572727741731674,5,84,fold_1
bull,Spread_M,0.6991735537190082,0.19404775647833794,5,85,fold_1
bull,Volume_W,0.7024793388429752,0.21535230117017165,5,86,fold_1
bull,Ratio_Close_D_to_M,0.7041322314049587,0.15130965277812644,5,87,fold_1
bull,MACD_Histogram,0.7123966942148761,0.21267146262316197,5,88,fold_1
bull,Change_pct_D_lag5,0.715702479338843,0.15223221255876448,5,89,fold_1
bull,Change_pct_D_lag10,0.7173553719008264,0.1564146475595455,5,90,fold_1
bull,Upper_Shadow_D,0.7173553719008264,0.2002661980940292,5,91,fold_1
bull,Volume_D_lag2,0.7173553719008264,0.0643885989447354,5,92,fold_1
bull,ROC_10,0.7206611570247934,0.18948883172509604,5,93,fold_1
bull,Spread_W,0.7322314049586777,0.13922615366108734,5,94,fold_1
bull,Volume_M,0.737190082644628,0.24104761904633396,5,95,fold_1
bull,Return_5D,0.7421487603305785,0.07046635949518086,5,96,fold_1
bull,Close_to_SMA_10,0.7471074380165289,0.19013653565917624,5,97,fold_1
bull,Close_to_SMA_20,0.7471074380165289,0.21792183358152384,5,98,fold_1
bull,Return_10D,0.7520661157024794,0.2163806191997694,5,99,fold_1
bull,Change_pct_D,0.7537190082644628,0.15997660507877146,5,100,fold_1
bull,Momentum_5,0.7537190082644628,0.21097864082921206,5,101,fold_1
bull,Volume_D_lag3,0.7586776859504132,0.24782366696186856,5,102,fold_1
bull,Volume_D_lag10,0.7652892561983471,0.1271760929697279,5,103,fold_1
bull,Change_pct_D_lag2,0.7702479338842976,0.08556812631765143,5,104,fold_1
bull,Volume_D,0.7768595041322314,0.1289626986308036,5,105,fold_1
bull,Ratio_Close_D_to_W,0.7785123966942149,0.2119476231510056,5,106,fold_1
bull,Change_pct_D_lag3,0.7818181818181819,0.15401641894560755,5,107,fold_1
bull,Momentum_10,0.8148760330578512,0.1225260615090694,5,108,fold_1
bull,Spread_D,0.8264462809917354,0.09690941652527749,5,109,fold_1
bull,ROC_5,0.8297520661157025,0.06255930865380353,5,110,fold_1
bull,Return_1D,0.8330578512396695,0.0892791522367365,5,111,fold_1
bull,VMD_IMF_3,0.8347107438016529,0.14206705320389332,5,112,fold_1
bull,Ratio_Volume_D_to_W,0.8380165289256197,0.13473862714011736,5,113,fold_1
bull,Return_3D,0.8446280991735537,0.07606000241218873,5,114,fold_1
bull,Change_pct_W,0.8462809917355372,0.08500754294627302,5,115,fold_1
bull,Volume_Change_20D,0.8462809917355372,0.10013309904701462,5,116,fold_1
bull,Close_to_SMA_5,0.8561983471074381,0.13346531727726516,5,117,fold_1
bull,Change_pct_D_lag1,0.8710743801652893,0.13600001607090395,5,118,fold_1
bull,Change_pct_D_lag20,0.8793388429752067,0.03437460221997591,5,119,fold_1
bull,Volume_D_lag20,0.9024793388429753,0.08831768599928956,5,120,fold_1
bull,Lower_Shadow_D,0.9438016528925621,0.07583517188069065,5,121,fold_1
bull,Body_D,0.9636363636363636,0.04156950856184889,5,122,fold_1
global,Close_D,0.0,0.0,5,1,fold_1
global,WMA_5,0.057851239669421496,0.04711468698756769,5,2,fold_1
global,WMA_60,0.05950413223140496,0.060843511799358554,5,3,fold_1
global,WMA_10,0.07768595041322315,0.0447351028189235,5,4,fold_1
global,SMA_5,0.08099173553719008,0.06800000803545195,5,5,fold_1
global,SMA_60,0.08264462809917356,0.06688600849685392,5,6,fold_1
global,Close_D_lag1,0.08429752066115703,0.0709493422523463,5,7,fold_1
global,Close_M,0.09090909090909091,0.07551928463841763,5,8,fold_1
global,VMD_Denoised_Close,0.10413223140495868,0.07588019128025143,5,9,fold_1
global,Close_W_lag2,0.13884297520661157,0.06358804648486395,5,10,fold_1
global,Close_W_lag1,0.14214876033057852,0.14042292710376603,5,11,fold_1
global,Direction_lag1,0.14380165289256197,0.08480643657762181,5,12,fold_1
global,Low_D,0.15206611570247935,0.09139614083272234,5,13,fold_1
global,Open_W,0.15702479338842976,0.10995152641033115,5,14,fold_1
global,Close_D_lag20,0.19504132231404958,0.12500939108224154,5,15,fold_1
global,Close_D_lag60,0.2,0.17622889041087947,5,16,fold_1
global,WMA_20,0.20165289256198346,0.1458156674212845,5,17,fold_1
global,WilliamsR_14,0.20330578512396694,0.08067910652473244,5,18,fold_1
global,Close_D_lag5,0.20495867768595044,0.07650768139526028,5,19,fold_1
global,SMA_10,0.20826446280991737,0.18418816011889322,5,20,fold_1
global,Low_W,0.2165289256198347,0.09556092244338683,5,21,fold_1
global,Low_M,0.228099173553719,0.11430681257533953,5,22,fold_1
global,Close_M_lag3,0.2363636363636364,0.1409327189903617,5,23,fold_1
global,SMA_20,0.2396694214876033,0.2318472750265378,5,24,fold_1
global,High_W,0.2429752066115703,0.2918186382240124,5,25,fold_1
global,Direction_lag2,0.24628099173553722,0.09228855719103225,5,26,fold_1
global,Close_M_lag1,0.24793388429752067,0.30505832769077273,5,27,fold_1
global,Close_W_lag4,0.2512396694214876,0.2435283522084217,5,28,fold_1
global,StochK_14,0.2512396694214876,0.12377395446473599,5,29,fold_1
global,Close_D_lag3,0.2545454545454545,0.12539126661176977,5,30,fold_1
global,Close_W,0.2611570247933884,0.16285396056536575,5,31,fold_1
global,High_D,0.2644628099173554,0.137423877258809,5,32,fold_1
global,Open_M,0.26776859504132233,0.122665343197223,5,33,fold_1
global,VMD_IMF_1,0.27438016528925624,0.16040298271416967,5,34,fold_1
global,Direction_lag5,0.27603305785123966,0.11430681257533955,5,35,fold_1
global,High_M,0.284297520661157,0.2142871778809775,5,36,fold_1
global,Momentum_60,0.287603305785124,0.10043957753665679,5,37,fold_1
global,Close_D_lag2,0.31239669421487604,0.16687258185583972,5,38,fold_1
global,Close_D_lag10,0.31900826446280994,0.19994193542755753,5,39,fold_1
global,Open_D,0.3404958677685951,0.26312938636791827,5,40,fold_1
global,Close_Position_W,0.3421487603305785,0.10148814170584299,5,41,fold_1
global,PlusDI_14,0.36198347107438017,0.053047294333491604,5,42,fold_1
global,Down_Ratio_5,0.36363636363636365,0.16497904774939776,5,43,fold_1
global,MinusDI_14,0.37024793388429755,0.12741754131212757,5,44,fold_1
global,Return_60D,0.37024793388429755,0.18034716727601982,5,45,fold_1
global,ADX_14,0.3884297520661157,0.3085645405387516,5,46,fold_1
global,Body_to_Range_D,0.3950413223140496,0.27111973013115237,5,47,fold_1
global,RSI_14,0.40165289256198344,0.14213915016524753,5,48,fold_1
global,Body_M,0.42809917355371896,0.2730651550861163,5,49,fold_1
global,Volume_MA_20,0.4330578512396694,0.160743270516873,5,50,fold_1
global,Close_to_SMA_60,0.4545454545454545,0.13080323794499515,5,51,fold_1
global,Direction_lag3,0.4776859504132231,0.2108167107717155,5,52,fold_1
global,Volume_Change_1D,0.4776859504132232,0.11516996701913947,5,53,fold_1
global,Up_Ratio_5,0.48429752066115694,0.27113232599773596,5,54,fold_1
global,Volume_Ratio_20,0.512396694214876,0.11511064691887704,5,55,fold_1
global,Close_Position_D,0.515702479338843,0.17063664202688988,5,56,fold_1
global,Close_Position_M,0.515702479338843,0.20748575394869986,5,57,fold_1
global,VMD_Noise_Energy_Ratio,0.5157024793388431,0.2008791550733136,5,58,fold_1
global,MACD_Signal_9,0.5173553719008265,0.21010273587044154,5,59,fold_1
global,Down_Ratio_10,0.5190082644628099,0.21427124041653386,5,60,fold_1
global,Up_Ratio_20,0.5239669421487603,0.18660124853417057,5,61,fold_1
global,ROC_20,0.5305785123966942,0.1453230058865009,5,62,fold_1
global,Change_pct_M,0.5355371900826447,0.22094110449380308,5,63,fold_1
global,Return_20D,0.5520661157024793,0.08851081478010107,5,64,fold_1
global,StochD_3,0.5537190082644627,0.24627544505374116,5,65,fold_1
global,Body_abs_D,0.575206611570248,0.16617531104351754,5,66,fold_1
global,Volatility_5,0.575206611570248,0.1637948977433057,5,67,fold_1
global,VMD_IMF_2,0.5768595041322314,0.19074623657440093,5,68,fold_1
global,VMD_IMF_4,0.5768595041322314,0.11910579107638938,5,69,fold_1
global,Volatility_10,0.578512396694215,0.19513585046475365,5,70,fold_1
global,Volatility_60,0.5900826446280991,0.22982043099642147,5,71,fold_1
global,Momentum_20,0.5933884297520662,0.23704749940230202,5,72,fold_1
global,Volume_D_lag5,0.6049586776859505,0.1350930032509259,5,73,fold_1
global,CCI_20,0.6132231404958677,0.22703970022091263,5,74,fold_1
global,Body_W,0.6165289256198347,0.20977739851845695,5,75,fold_1
global,Down_Ratio_20,0.6247933884297521,0.17769555999384795,5,76,fold_1
global,Up_Ratio_10,0.6363636363636364,0.16394078037088738,5,77,fold_1
global,Volume_Change_5D,0.6413223140495867,0.1441669152293934,5,78,fold_1
global,MACD_12_26,0.6495867768595042,0.19597409674540645,5,79,fold_1
global,ROC_60,0.6611570247933884,0.09276836496133739,5,80,fold_1
global,Change_pct_D_lag5,0.662809917355372,0.17486712783337588,5,81,fold_1
global,Change_pct_D_lag10,0.6826446280991736,0.17979718252083038,5,82,fold_1
global,Volume_Ratio_5,0.684297520661157,0.25415070819077945,5,83,fold_1
global,Volatility_20,0.6892561983471074,0.16648329050903146,5,84,fold_1
global,Spread_M,0.6909090909090909,0.2283296236759826,5,85,fold_1
global,Change_pct_D,0.6975206611570248,0.17644192612738033,5,86,fold_1
global,Upper_Shadow_D,0.6991735537190082,0.19067460824420931,5,87,fold_1
global,Volume_MA_5,0.7008264462809917,0.2191563509946079,5,88,fold_1
global,Close_to_SMA_10,0.7123966942148761,0.2084545898519047,5,89,fold_1
global,Volume_W,0.7256198347107438,0.2044849230076624,5,90,fold_1
global,Change_pct_D_lag2,0.7272727272727273,0.08608539940495726,5,91,fold_1
global,Return_5D,0.7272727272727273,0.0764183554087063,5,92,fold_1
global,MACD_Histogram,0.7289256198347107,0.20154108809510968,5,93,fold_1
global,ROC_10,0.7289256198347107,0.17680929232384618,5,94,fold_1
global,Close_to_SMA_20,0.7305785123966941,0.2283296236759826,5,95,fold_1
global,Ratio_Close_D_to_M,0.7322314049586777,0.1567635931076959,5,96,fold_1
global,Momentum_5,0.7388429752066116,0.20391630430798197,5,97,fold_1
global,Volume_D_lag1,0.7388429752066116,0.18959693604028433,5,98,fold_1
global,Spread_W,0.743801652892562,0.14206705320389326,5,99,fold_1
global,Volume_D_lag2,0.743801652892562,0.06401625365632095,5,100,fold_1
global,Ratio_Close_D_to_W,0.7504132231404959,0.2561583546498578,5,101,fold_1
global,Return_10D,0.7520661157024794,0.21982538972347745,5,102,fold_1
global,Volume_M,0.7537190082644628,0.23531234737354156,5,103,fold_1
global,Change_pct_D_lag3,0.7603305785123966,0.16152744037762037,5,104,fold_1
global,Volume_D_lag3,0.7669421487603306,0.22779054458884906,5,105,fold_1
global,Volume_D_lag10,0.775206611570248,0.1475386011269078,5,106,fold_1
global,Return_1D,0.7834710743801653,0.08395652958148961,5,107,fold_1
global,Volume_D,0.7983471074380166,0.11204368482699056,5,108,fold_1
global,Return_3D,0.803305785123967,0.09715578188221878,5,109,fold_1
global,Spread_D,0.8132231404958677,0.11519961561456413,5,110,fold_1
global,ROC_5,0.8181818181818181,0.08160503164517148,5,111,fold_1
global,Change_pct_W,0.8297520661157025,0.10737442491842458,5,112,fold_1
global,Momentum_10,0.8363636363636363,0.11442625546328261,5,113,fold_1
global,Close_to_SMA_5,0.8413223140495868,0.14892094176341972,5,114,fold_1
global,VMD_IMF_3,0.8413223140495868,0.1439061081631664,5,115,fold_1
global,Change_pct_D_lag1,0.859504132231405,0.15886266765901724,5,116,fold_1
global,Change_pct_D_lag20,0.859504132231405,0.03554679862414308,5,117,fold_1
global,Ratio_Volume_D_to_W,0.8727272727272727,0.10800865621622842,5,118,fold_1
global,Volume_Change_20D,0.8793388429752067,0.08835634552663862,5,119,fold_1
global,Volume_D_lag20,0.8809917355371901,0.1041453487737082,5,120,fold_1
global,Body_D,0.947107438016529,0.04769103486364798,5,121,fold_1
global,Lower_Shadow_D,0.9487603305785124,0.07515664492158453,5,122,fold_1
sideway,Close_D,0.0,0.0,5,1,fold_1
sideway,WMA_5,0.05289256198347107,0.0415695085618489,5,2,fold_1
sideway,WMA_60,0.05950413223140496,0.060843511799358554,5,3,fold_1
sideway,SMA_5,0.07107438016528926,0.05802806506294862,5,4,fold_1
sideway,WMA_10,0.07603305785123968,0.0423024260894867,5,5,fold_1
sideway,Close_D_lag1,0.08264462809917356,0.07109359724828618,5,6,fold_1
sideway,SMA_60,0.08264462809917356,0.06454751798269963,5,7,fold_1
sideway,Close_M,0.08429752066115703,0.06998004340501339,5,8,fold_1
sideway,VMD_Denoised_Close,0.10247933884297522,0.07336311081379222,5,9,fold_1
sideway,Close_W_lag1,0.1322314049586777,0.12601612133865212,5,10,fold_1
sideway,Close_W_lag2,0.13388429752066117,0.062230911064518016,5,11,fold_1
sideway,Direction_lag1,0.14545454545454545,0.08560802752118057,5,12,fold_1
sideway,Open_W,0.14710743801652892,0.09715578188221881,5,13,fold_1
sideway,Low_D,0.1487603305785124,0.08726740529728462,5,14,fold_1
sideway,WMA_20,0.18347107438016527,0.13993568438863824,5,15,fold_1
sideway,Close_D_lag20,0.1884297520661157,0.11546611039056516,5,16,fold_1
sideway,SMA_10,0.19008264462809915,0.15137734780177026,5,17,fold_1
sideway,Close_D_lag5,0.19504132231404958,0.07289612254942131,5,18,fold_1
sideway,Close_D_lag60,0.19834710743801653,0.17443694974549948,5,19,fold_1
sideway,Low_W,0.20826446280991737,0.08966085193464805,5,20,fold_1
sideway,SMA_20,0.21983471074380168,0.21010273587044154,5,21,fold_1
sideway,WilliamsR_14,0.2231404958677686,0.07275544157710334,5,22,fold_1
sideway,Close_M_lag3,0.22644628099173553,0.12308224258599315,5,23,fold_1
sideway,Low_M,0.22644628099173553,0.10131975243819445,5,24,fold_1
sideway,High_W,0.2347107438016529,0.27320269105976047,5,25,fold_1
sideway,Close_D_lag3,0.23801652892561984,0.11967786829236864,5,26,fold_1
sideway,Close_M_lag1,0.23801652892561984,0.29274169201645234,5,27,fold_1
sideway,Close_W_lag4,0.2396694214876033,0.22268088570756162,5,28,fold_1
sideway,Direction_lag2,0.2396694214876033,0.07275544157710334,5,29,fold_1
sideway,VMD_IMF_1,0.2512396694214876,0.13101193889613352,5,30,fold_1
sideway,Close_W,0.256198347107438,0.17365207759876608,5,31,fold_1
sideway,High_D,0.2628099173553719,0.12277665478382732,5,32,fold_1
sideway,Open_M,0.26942148760330575,0.11549568296382264,5,33,fold_1
sideway,Direction_lag5,0.27603305785123966,0.11696477893349932,5,34,fold_1
sideway,StochK_14,0.284297520661157,0.1278456568948908,5,35,fold_1
sideway,High_M,0.28429752066115704,0.22226642397482252,5,36,fold_1
sideway,Close_D_lag2,0.2892561983471075,0.16247605992840908,5,37,fold_1
sideway,Close_D_lag10,0.31404958677685946,0.18645477971369384,5,38,fold_1
sideway,Close_Position_W,0.315702479338843,0.08063676639768906,5,39,fold_1
sideway,Momentum_60,0.31735537190082647,0.10365231137264891,5,40,fold_1
sideway,Open_D,0.3256198347107438,0.23892732074715226,5,41,fold_1
sideway,Down_Ratio_5,0.37024793388429755,0.16502044256820234,5,42,fold_1
sideway,Body_to_Range_D,0.38181818181818183,0.2697938915881077,5,43,fold_1
