fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,6.884047306829842,5.344986962977268,0.5435894440329299,0.9043297914933814,0.5477178423236515
fold_2,2012,2022,2023,2600,243,7.799806124111483,5.956495864122794,0.6444833149049021,0.9692703667448217,0.49794238683127573
fold_3,2012,2023,2024,2843,244,6.745522569538334,5.023983927928993,0.5803442807611863,0.9765360226195624,0.48770491803278687
fold_4,2012,2024,2025,3087,234,9.891579601973202,7.623480455751813,0.9677115053910523,0.9622297370218147,0.4829059829059829
