inner_fold,validation_year,seed,variant,aligned_balanced_accuracy,placebo_balanced_accuracy,aligned_gate_mean,aligned_gate_median,placebo_gate_mean,placebo_gate_median,final_epoch_gate_target_rate
inner_2021,2021,42,random_control_fcg,0.5064803846421853,0.5000696815552923,0.4420846998691559,0.4463110566139221,0.43539291620254517,0.4308321475982666,0.3375000059604645
inner_2021,2021,42,matched_control_fcg,0.5059926137551389,0.4981185980071075,0.4371059536933899,0.444643497467041,0.4247250556945801,0.42362815141677856,0.34958332777023315
