inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,42,direct_numeric_lstm,468,9041,3.1134770000062417,0.32528399999137037,0.49095454812049866,240,0.5271409657863564,0.5083333333333333,0.07065274416436883,0.7990347015646808,0.2900523559871671
inner_2021,2021,42,concat_lstm,468,9553,2.964263799993205,0.32887620000110473,0.43984007835388184,240,0.5133788586161243,0.49583333333333335,0.03339019144415057,0.8318169555709917,0.296768581581384
inner_2021,2021,42,bounded_residual,468,9347,4.323423699999694,0.024883099991711788,0.6898802518844604,240,0.5438993798341579,0.5291666666666667,0.10120863909751072,0.8283378341333749,0.2967689471416001
inner_2021,2021,42,random_control_fcg,468,9347,4.891964800001006,0.0519363999919733,0.8022220730781555,240,0.5064803846421853,0.4875,0.017026078118175286,0.8513775718058444,0.30571797299521414
inner_2021,2021,42,matched_control_fcg,468,9347,4.814056000002893,0.051659000004292466,0.7801398634910583,240,0.5059926137551389,0.4875,0.01546083661698198,0.8476483764310025,0.3056058379195876
