Date,Close_D,Open_D,High_D,Low_D,Volume_D,Change_pct_D,Close_W,Open_W,High_W,Low_W,Volume_W,Change_pct_W,Close_M,Open_M,High_M,Low_M,Volume_M,Change_pct_M,Target_Next_Close
2013-06-13,938.26,917.91,944.58,903.24,2160000000.0,-1.33,1007.39,1025.82,1032.75,983.87,7070000000.0,-2.1,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,978.87
2013-06-14,978.87,964.89,979.08,962.14,1500000000.0,4.33,1007.39,1025.82,1032.75,983.87,7070000000.0,-2.1,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,982.16
2013-06-17,982.16,982.57,985.27,966.77,897270000.0,0.34,978.87,1018.07,1023.03,903.24,7070000000.0,-2.83,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,950.53
2013-06-18,950.53,980.64,997.14,950.53,1230000000.0,-3.22,978.87,1018.07,1023.03,903.24,7070000000.0,-2.83,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,960.32
2013-06-19,960.32,962.23,966.1,942.3,1120000000.0,1.03,978.87,1018.07,1023.03,903.24,7070000000.0,-2.83,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,937.44
2013-06-20,937.44,932.01,944.24,927.56,1340000000.0,-2.38,978.87,1018.07,1023.03,903.24,7070000000.0,-2.83,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,940.65
2013-06-21,940.65,921.76,945.86,907.93,1900000000.0,0.34,978.87,1018.07,1023.03,903.24,7070000000.0,-2.83,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,916.55
2013-06-24,916.55,932.75,943.78,916.55,1030000000.0,-2.56,940.65,982.57,997.14,907.93,6480000000.0,-3.9,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,934.24
2013-06-25,934.24,923.73,941.53,899.82,1570000000.0,1.93,940.65,982.57,997.14,907.93,6480000000.0,-3.9,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,961.98
2013-06-26,961.98,945.77,963.07,937.81,1480000000.0,2.97,940.65,982.57,997.14,907.93,6480000000.0,-3.9,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,978.96
2013-06-27,978.96,981.25,989.45,958.05,1450000000.0,1.77,940.65,982.57,997.14,907.93,6480000000.0,-3.9,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,982.99
2013-06-28,982.99,992.16,994.32,978.22,1280000000.0,0.41,940.65,982.57,997.14,907.93,6480000000.0,-3.9,1029.01,1058.74,1096.29,1024.14,23180000000.0,-2.52,992.0
2013-07-02,992.0,992.28,1000.2,983.65,1140000000.0,0.92,982.99,932.75,994.32,899.82,6800000000.0,4.5,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,977.0
2013-07-03,977.0,984.84,992.06,969.35,1400000000.0,-1.51,982.99,932.75,994.32,899.82,6800000000.0,4.5,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,969.0
2013-07-04,969.0,981.96,984.4,964.01,1660000000.0,-0.82,982.99,932.75,994.32,899.82,6800000000.0,4.5,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,977.53
2013-07-05,977.53,978.22,980.64,969.26,892180000.0,0.88,982.99,932.75,994.32,899.82,6800000000.0,4.5,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,952.19
2013-07-08,952.19,965.5,970.15,952.14,1200000000.0,-2.59,977.53,992.28,1000.2,964.01,5090000000.0,-0.56,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,949.11
2013-07-09,949.11,954.46,963.5,948.47,1510000000.0,-0.32,977.53,992.28,1000.2,964.01,5090000000.0,-0.56,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,946.66
2013-07-10,946.66,951.65,955.69,936.62,1480000000.0,-0.26,977.53,992.28,1000.2,964.01,5090000000.0,-0.56,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,989.22
2013-07-11,989.22,962.41,989.22,961.68,1510000000.0,4.5,977.53,992.28,1000.2,964.01,5090000000.0,-0.56,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,991.6
2013-07-12,991.6,993.97,997.49,984.0,1120000000.0,0.24,977.53,992.28,1000.2,964.01,5090000000.0,-0.56,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,989.99
2013-07-15,989.99,999.2,999.53,986.02,1050000000.0,-0.16,991.6,965.5,997.49,936.62,6820000000.0,1.44,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,986.45
2013-07-16,986.45,987.71,990.11,975.11,964170000.0,-0.36,991.6,965.5,997.49,936.62,6820000000.0,1.44,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,991.41
2013-07-17,991.41,991.46,995.97,986.21,873100000.0,0.5,991.6,965.5,997.49,936.62,6820000000.0,1.44,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,1010.46
2013-07-18,1010.46,995.6,1011.41,994.48,1320000000.0,1.92,991.6,965.5,997.49,936.62,6820000000.0,1.44,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,1004.94
2013-07-19,1004.94,1011.56,1011.68,1000.5,1300000000.0,-0.55,991.6,965.5,997.49,936.62,6820000000.0,1.44,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,1027.39
2013-07-23,1027.39,1019.6,1027.39,1015.78,1330000000.0,2.23,1004.94,999.2,1011.68,975.11,5510000000.0,1.35,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,1017.9
2013-07-24,1017.9,1026.0,1030.2,1014.77,1430000000.0,-0.92,1004.94,999.2,1011.68,975.11,5510000000.0,1.35,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,987.42
2013-07-25,987.42,1012.12,1013.16,987.38,1690000000.0,-2.99,1004.94,999.2,1011.68,975.11,5510000000.0,1.35,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,1002.93
2013-07-26,1002.93,991.02,1002.93,979.99,1200000000.0,1.57,1004.94,999.2,1011.68,975.11,5510000000.0,1.35,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,986.13
2013-07-29,986.13,991.43,992.46,983.72,921980000.0,-1.68,1002.93,1019.6,1030.2,979.99,5650000000.0,-0.2,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,971.85
2013-07-30,971.85,989.77,994.44,971.42,802950000.0,-1.45,1002.93,1019.6,1030.2,979.99,5650000000.0,-0.2,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,966.03
2013-07-31,966.03,972.71,973.39,950.19,1250000000.0,-0.6,1002.93,1019.6,1030.2,979.99,5650000000.0,-0.2,982.99,1025.82,1032.75,899.82,27420000000.0,-4.47,977.47
2013-08-01,977.47,977.0,982.59,967.23,864120000.0,1.18,1002.93,1019.6,1030.2,979.99,5650000000.0,-0.2,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,966.98
2013-08-02,966.98,979.06,980.66,956.64,1320000000.0,-1.07,1002.93,1019.6,1030.2,979.99,5650000000.0,-0.2,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,970.19
2013-08-05,970.19,963.99,973.03,956.15,685270000.0,0.33,966.98,991.43,994.44,950.19,5160000000.0,-3.58,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,973.34
2013-08-06,973.34,960.71,981.92,958.45,895430000.0,0.32,966.98,991.43,994.44,950.19,5160000000.0,-3.58,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,972.45
2013-08-07,972.45,966.2,977.1,963.85,901080000.0,-0.09,966.98,991.43,994.44,950.19,5160000000.0,-3.58,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,983.96
2013-08-08,983.96,979.25,990.36,978.6,1070000000.0,1.18,966.98,991.43,994.44,950.19,5160000000.0,-3.58,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,969.7
2013-08-09,969.7,982.35,982.59,969.07,875680000.0,-1.45,966.98,991.43,994.44,950.19,5160000000.0,-3.58,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,989.86
2013-08-13,989.86,977.87,989.86,976.77,1230000000.0,2.08,969.7,963.99,990.36,956.15,4430000000.0,0.28,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,992.98
2013-08-14,992.98,987.88,993.13,985.17,932690000.0,0.32,969.7,963.99,990.36,956.15,4430000000.0,0.28,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,986.83
2013-08-15,986.83,991.22,993.37,982.93,1110000000.0,-0.62,969.7,963.99,990.36,956.15,4430000000.0,0.28,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,981.08
2013-08-16,981.08,978.05,986.18,977.47,1320000000.0,-0.58,969.7,963.99,990.36,956.15,4430000000.0,0.28,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,947.7
2013-08-19,947.7,974.73,975.58,947.7,1540000000.0,-3.4,981.08,977.87,993.37,976.77,4600000000.0,1.17,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,931.47
2013-08-20,931.47,934.72,935.88,917.1,2090000000.0,-1.71,981.08,977.87,993.37,976.77,4600000000.0,1.17,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,918.82
2013-08-21,918.82,919.68,932.88,917.99,1960000000.0,-1.36,981.08,977.87,993.37,976.77,4600000000.0,1.17,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,919.82
2013-08-22,919.82,908.93,922.74,898.52,2190000000.0,0.11,981.08,977.87,993.37,976.77,4600000000.0,1.17,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,908.97
2013-08-23,908.97,932.17,933.35,908.58,2230000000.0,-1.18,981.08,977.87,993.37,976.77,4600000000.0,1.17,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,903.47
2013-08-26,903.47,916.89,922.14,902.92,1460000000.0,-0.61,908.97,974.73,975.58,898.52,10010000000.0,-7.35,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,883.9
2013-08-27,883.9,897.88,898.94,880.72,1850000000.0,-2.17,908.97,974.73,975.58,898.52,10010000000.0,-7.35,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,873.62
2013-08-28,873.62,869.63,888.0,861.97,2380000000.0,-1.16,908.97,974.73,975.58,898.52,10010000000.0,-7.35,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,885.07
2013-08-29,885.07,878.46,886.76,870.93,1380000000.0,1.31,908.97,974.73,975.58,898.52,10010000000.0,-7.35,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,882.98
2013-08-30,882.98,891.07,891.51,876.91,1250000000.0,-0.24,908.97,974.73,975.58,898.52,10010000000.0,-7.35,966.03,992.28,1030.2,936.62,26040000000.0,-1.73,903.5
2013-09-02,903.5,886.37,903.5,883.75,1440000000.0,2.32,882.98,916.89,922.14,861.97,8310000000.000001,-2.86,882.98,977.0,993.37,861.97,29530000000.0,-8.6,898.13
2013-09-03,898.13,902.41,910.35,894.81,1370000000.0,-0.59,882.98,916.89,922.14,861.97,8310000000.000001,-2.86,882.98,977.0,993.37,861.97,29530000000.0,-8.6,889.33
2013-09-04,889.33,894.57,900.52,887.77,968680000.0,-0.98,882.98,916.89,922.14,861.97,8310000000.000001,-2.86,882.98,977.0,993.37,861.97,29530000000.0,-8.6,897.31
2013-09-05,897.31,893.49,906.88,891.07,1040000000.0,0.9,882.98,916.89,922.14,861.97,8310000000.000001,-2.86,882.98,977.0,993.37,861.97,29530000000.0,-8.6,913.56
2013-09-06,913.56,898.14,914.73,895.61,947780000.0,1.81,882.98,916.89,922.14,861.97,8310000000.000001,-2.86,882.98,977.0,993.37,861.97,29530000000.0,-8.6,951.35
2013-09-09,951.35,927.07,951.35,926.11,1460000000.0,4.14,913.56,886.37,914.73,883.75,5770000000.0,3.46,882.98,977.0,993.37,861.97,29530000000.0,-8.6,957.77
2013-09-10,957.77,958.49,972.79,950.23,3170000000.0,0.67,913.56,886.37,914.73,883.75,5770000000.0,3.46,882.98,977.0,993.37,861.97,29530000000.0,-8.6,970.21
2013-09-11,970.21,958.41,970.42,946.86,1690000000.0,1.3,913.56,886.37,914.73,883.75,5770000000.0,3.46,882.98,977.0,993.37,861.97,29530000000.0,-8.6,956.7
2013-09-12,956.7,971.36,977.18,956.7,1380000000.0,-1.39,913.56,886.37,914.73,883.75,5770000000.0,3.46,882.98,977.0,993.37,861.97,29530000000.0,-8.6,957.25
2013-09-13,957.25,949.98,968.34,948.8,1670000000.0,0.06,913.56,886.37,914.73,883.75,5770000000.0,3.46,882.98,977.0,993.37,861.97,29530000000.0,-8.6,989.37
2013-09-16,989.37,979.25,989.53,978.52,2330000000.0,3.36,957.25,927.07,977.18,926.11,9370000000.0,4.78,882.98,977.0,993.37,861.97,29530000000.0,-8.6,988.56
2013-09-17,988.56,988.25,992.52,982.14,1600000000.0,-0.08,957.25,927.07,977.18,926.11,9370000000.0,4.78,882.98,977.0,993.37,861.97,29530000000.0,-8.6,982.43
2013-09-18,982.43,987.38,993.04,977.35,1540000000.0,-0.62,957.25,927.07,977.18,926.11,9370000000.0,4.78,882.98,977.0,993.37,861.97,29530000000.0,-8.6,1019.09
2013-09-19,1019.09,1017.26,1023.56,1012.11,2330000000.0,3.73,957.25,927.07,977.18,926.11,9370000000.0,4.78,882.98,977.0,993.37,861.97,29530000000.0,-8.6,1017.3
2013-09-20,1017.3,1014.36,1018.72,1008.02,1770000000.0,-0.18,957.25,927.07,977.18,926.11,9370000000.0,4.78,882.98,977.0,993.37,861.97,29530000000.0,-8.6,983.2
2013-09-23,983.2,1006.56,1007.03,979.86,1570000000.0,-3.35,1017.3,979.25,1023.56,977.35,9580000000.0,6.27,882.98,977.0,993.37,861.97,29530000000.0,-8.6,968.7
2013-09-24,968.7,979.03,986.31,967.53,1290000000.0,-1.47,1017.3,979.25,1023.56,977.35,9580000000.0,6.27,882.98,977.0,993.37,861.97,29530000000.0,-8.6,982.96
2013-09-25,982.96,971.0,982.96,964.59,1090000000.0,1.47,1017.3,979.25,1023.56,977.35,9580000000.0,6.27,882.98,977.0,993.37,861.97,29530000000.0,-8.6,973.13
2013-09-26,973.13,973.21,985.46,972.51,1000000000.0,-1.0,1017.3,979.25,1023.56,977.35,9580000000.0,6.27,882.98,977.0,993.37,861.97,29530000000.0,-8.6,967.51
2013-09-27,967.51,979.3,981.39,964.39,857700000.0,-0.58,1017.3,979.25,1023.56,977.35,9580000000.0,6.27,882.98,977.0,993.37,861.97,29530000000.0,-8.6,940.88
2013-09-30,940.88,953.89,954.31,939.86,881940000.0,-2.75,967.51,1006.56,1007.03,964.39,5800000000.0,-4.89,882.98,977.0,993.37,861.97,29530000000.0,-8.6,959.71
2013-10-01,959.71,945.59,962.34,939.43,1060000000.0,2.0,967.51,1006.56,1007.03,964.39,5800000000.0,-4.89,940.88,886.37,1023.56,883.75,31410000000.0,6.56,959.29
2013-10-02,959.29,960.43,964.7,953.55,709230000.0,-0.04,967.51,1006.56,1007.03,964.39,5800000000.0,-4.89,940.88,886.37,1023.56,883.75,31410000000.0,6.56,974.66
2013-10-03,974.66,966.44,977.89,965.92,1290000000.0,1.6,967.51,1006.56,1007.03,964.39,5800000000.0,-4.89,940.88,886.37,1023.56,883.75,31410000000.0,6.56,973.12
2013-10-04,973.12,969.8,975.84,966.29,953950000.0,-0.16,967.51,1006.56,1007.03,964.39,5800000000.0,-4.89,940.88,886.37,1023.56,883.75,31410000000.0,6.56,962.87
2013-10-07,962.87,970.57,976.52,962.3,1380000000.0,-1.05,973.12,953.89,977.89,939.43,4890000000.0,0.58,940.88,886.37,1023.56,883.75,31410000000.0,6.56,978.53
2013-10-08,978.53,962.91,981.54,959.79,1090000000.0,1.63,973.12,953.89,977.89,939.43,4890000000.0,0.58,940.88,886.37,1023.56,883.75,31410000000.0,6.56,979.02
2013-10-09,979.02,979.87,980.75,973.3,906230000.0,0.05,973.12,953.89,977.89,939.43,4890000000.0,0.58,940.88,886.37,1023.56,883.75,31410000000.0,6.56,991.92
2013-10-10,991.92,981.2,995.0,979.84,1350000000.0,1.32,973.12,953.89,977.89,939.43,4890000000.0,0.58,940.88,886.37,1023.56,883.75,31410000000.0,6.56,996.01
2013-10-11,996.01,1004.42,1005.07,992.88,1290000000.0,0.41,973.12,953.89,977.89,939.43,4890000000.0,0.58,940.88,886.37,1023.56,883.75,31410000000.0,6.56,997.23
2013-10-14,997.23,990.16,998.42,984.19,2160000000.0,0.12,996.01,970.57,1005.07,959.79,6020000000.0,2.35,940.88,886.37,1023.56,883.75,31410000000.0,6.56,1006.65
2013-10-15,1006.65,1004.08,1009.38,1001.28,1730000000.0,0.94,996.01,970.57,1005.07,959.79,6020000000.0,2.35,940.88,886.37,1023.56,883.75,31410000000.0,6.56,999.59
2013-10-16,999.59,1005.22,1010.44,999.59,2320000000.0,-0.7,996.01,970.57,1005.07,959.79,6020000000.0,2.35,940.88,886.37,1023.56,883.75,31410000000.0,6.56,1002.85
2013-10-17,1002.85,1003.47,1011.19,997.75,2770000000.0,0.33,996.01,970.57,1005.07,959.79,6020000000.0,2.35,940.88,886.37,1023.56,883.75,31410000000.0,6.56,1014.42
2013-10-18,1014.42,1008.58,1014.87,1003.93,1310000000.0,1.15,996.01,970.57,1005.07,959.79,6020000000.0,2.35,940.88,886.37,1023.56,883.75,31410000000.0,6.56,988.5
2013-10-21,988.5,1013.57,1014.28,986.25,1500000000.0,-2.56,1014.42,990.16,1014.87,984.19,10290000000.0,1.85,940.88,886.37,1023.56,883.75,31410000000.0,6.56,994.7
2013-10-22,994.7,987.13,994.7,981.17,1270000000.0,0.63,1014.42,990.16,1014.87,984.19,10290000000.0,1.85,940.88,886.37,1023.56,883.75,31410000000.0,6.56,1001.3
2013-10-24,1001.3,986.34,1001.3,984.68,1020000000.0,0.66,1014.42,990.16,1014.87,984.19,10290000000.0,1.85,940.88,886.37,1023.56,883.75,31410000000.0,6.56,992.01
2013-10-25,992.01,999.47,999.77,989.83,1040000000.0,-0.93,1014.42,990.16,1014.87,984.19,10290000000.0,1.85,940.88,886.37,1023.56,883.75,31410000000.0,6.56,988.57
2013-10-28,988.57,995.08,998.55,984.47,623540000.0,-0.35,992.01,1013.57,1014.28,981.17,4830000000.0,-2.21,940.88,886.37,1023.56,883.75,31410000000.0,6.56,992.83
2013-10-29,992.83,988.16,993.63,985.33,772830000.0,0.43,992.01,1013.57,1014.28,981.17,4830000000.0,-2.21,940.88,886.37,1023.56,883.75,31410000000.0,6.56,977.09
2013-10-30,977.09,993.21,993.72,973.87,1250000000.0,-1.59,992.01,1013.57,1014.28,981.17,4830000000.0,-2.21,940.88,886.37,1023.56,883.75,31410000000.0,6.56,987.06
2013-10-31,987.06,971.42,987.06,968.53,1870000000.0,1.02,992.01,1013.57,1014.28,981.17,4830000000.0,-2.21,940.88,886.37,1023.56,883.75,31410000000.0,6.56,977.27
2013-11-01,977.27,977.54,980.08,971.46,1110000000.0,-0.99,992.01,1013.57,1014.28,981.17,4830000000.0,-2.21,987.06,945.59,1014.87,939.43,29670000000.0,4.91,949.84
2013-11-04,949.84,965.43,965.78,949.11,1320000000.0,-2.81,977.27,995.08,998.55,968.53,5630000000.0,-1.49,987.06,945.59,1014.87,939.43,29670000000.0,4.91,967.41
2013-11-05,967.41,954.97,969.49,954.25,1510000000.0,1.85,977.27,995.08,998.55,968.53,5630000000.0,-1.49,987.06,945.59,1014.87,939.43,29670000000.0,4.91,982.61
2013-11-06,982.61,969.8,983.65,962.4,1440000000.0,1.57,977.27,995.08,998.55,968.53,5630000000.0,-1.49,987.06,945.59,1014.87,939.43,29670000000.0,4.91,975.97
2013-11-07,975.97,980.49,986.31,971.77,1580000000.0,-0.68,977.27,995.08,998.55,968.53,5630000000.0,-1.49,987.06,945.59,1014.87,939.43,29670000000.0,4.91,960.68
2013-11-08,960.68,968.54,968.95,955.22,1390000000.0,-1.57,977.27,995.08,998.55,968.53,5630000000.0,-1.49,987.06,945.59,1014.87,939.43,29670000000.0,4.91,962.39
2013-11-11,962.39,944.72,964.47,941.84,1150000000.0,0.18,960.68,965.43,986.31,949.11,7240000000.0,-1.7,987.06,945.59,1014.87,939.43,29670000000.0,4.91,965.95
2013-11-12,965.95,970.04,974.2,963.65,913320000.0,0.37,960.68,965.43,986.31,949.11,7240000000.0,-1.7,987.06,945.59,1014.87,939.43,29670000000.0,4.91,957.5
2013-11-13,957.5,958.74,965.89,956.86,778580000.0,-0.87,960.68,965.43,986.31,949.11,7240000000.0,-1.7,987.06,945.59,1014.87,939.43,29670000000.0,4.91,966.27
2013-11-14,966.27,962.46,971.11,961.87,1060000000.0,0.92,960.68,965.43,986.31,949.11,7240000000.0,-1.7,987.06,945.59,1014.87,939.43,29670000000.0,4.91,971.07
2013-11-15,971.07,973.12,975.49,965.77,968120000.0,0.5,960.68,965.43,986.31,949.11,7240000000.0,-1.7,987.06,945.59,1014.87,939.43,29670000000.0,4.91,974.16
2013-11-18,974.16,977.78,978.68,972.34,971910000.0,0.32,971.07,944.72,975.49,941.84,4870000000.0,1.08,987.06,945.59,1014.87,939.43,29670000000.0,4.91,966.06
2013-11-19,966.06,972.29,972.8,963.46,688950000.0,-0.83,971.07,944.72,975.49,941.84,4870000000.0,1.08,987.06,945.59,1014.87,939.43,29670000000.0,4.91,960.66
2013-11-20,960.66,967.93,972.68,957.31,1510000000.0,-0.56,971.07,944.72,975.49,941.84,4870000000.0,1.08,987.06,945.59,1014.87,939.43,29670000000.0,4.91,940.41
2013-11-21,940.41,952.46,953.2,939.04,1220000000.0,-2.11,971.07,944.72,975.49,941.84,4870000000.0,1.08,987.06,945.59,1014.87,939.43,29670000000.0,4.91,927.07
2013-11-22,927.07,937.53,941.76,924.63,1290000000.0,-1.42,971.07,944.72,975.49,941.84,4870000000.0,1.08,987.06,945.59,1014.87,939.43,29670000000.0,4.91,923.3
2013-11-25,923.3,918.12,928.66,917.24,894310000.0,-0.41,927.07,977.78,978.68,924.63,5680000000.0,-4.53,987.06,945.59,1014.87,939.43,29670000000.0,4.91,927.55
2013-11-26,927.55,919.54,934.71,918.07,2660000000.0,0.46,927.07,977.78,978.68,924.63,5680000000.0,-4.53,987.06,945.59,1014.87,939.43,29670000000.0,4.91,937.53
2013-11-27,937.53,924.96,938.51,924.04,1370000000.0,1.08,927.07,977.78,978.68,924.63,5680000000.0,-4.53,987.06,945.59,1014.87,939.43,29670000000.0,4.91,927.29
2013-11-28,927.29,940.56,942.25,924.82,1080000000.0,-1.09,927.07,977.78,978.68,924.63,5680000000.0,-4.53,987.06,945.59,1014.87,939.43,29670000000.0,4.91,935.22
2013-11-29,935.22,924.34,935.83,920.7,936700000.0,0.86,927.07,977.78,978.68,924.63,5680000000.0,-4.53,987.06,945.59,1014.87,939.43,29670000000.0,4.91,938.8
2013-12-02,938.8,926.74,939.59,921.06,1160000000.0,0.38,935.22,918.12,942.25,917.24,6940000000.0,0.88,935.22,977.54,986.31,917.24,25840000000.0,-5.25,945.88
2013-12-03,945.88,938.24,952.77,937.46,1550000000.0,0.75,935.22,918.12,942.25,917.24,6940000000.0,0.88,935.22,977.54,986.31,917.24,25840000000.0,-5.25,939.42
2013-12-04,939.42,943.32,949.81,939.42,783810000.0,-0.68,935.22,918.12,942.25,917.24,6940000000.0,0.88,935.22,977.54,986.31,917.24,25840000000.0,-5.25,928.98
2013-12-06,928.98,936.76,939.51,923.1,1020000000.0,-1.11,935.22,918.12,942.25,917.24,6940000000.0,0.88,935.22,977.54,986.31,917.24,25840000000.0,-5.25,934.34
2013-12-09,934.34,935.98,942.05,925.08,910340000.0,0.58,928.98,926.74,952.77,921.06,4510000000.0,-0.67,935.22,977.54,986.31,917.24,25840000000.0,-5.25,935.79
2013-12-11,935.79,929.81,937.28,929.39,638420000.0,0.16,928.98,926.74,952.77,921.06,4510000000.0,-0.67,935.22,977.54,986.31,917.24,25840000000.0,-5.25,925.03
2013-12-12,925.03,931.54,934.96,925.03,986670000.0,-1.15,928.98,926.74,952.77,921.06,4510000000.0,-0.67,935.22,977.54,986.31,917.24,25840000000.0,-5.25,912.95
2013-12-13,912.95,923.87,926.03,909.99,901930000.0,-1.31,928.98,926.74,952.77,921.06,4510000000.0,-0.67,935.22,977.54,986.31,917.24,25840000000.0,-5.25,904.51
2013-12-16,904.51,909.99,911.11,902.11,709670000.0,-0.92,912.95,935.98,942.05,909.99,3440000000.0,-1.73,935.22,977.54,986.31,917.24,25840000000.0,-5.25,911.88
2013-12-17,911.88,910.16,914.24,908.74,885390000.0,0.81,912.95,935.98,942.05,909.99,3440000000.0,-1.73,935.22,977.54,986.31,917.24,25840000000.0,-5.25,922.32
2013-12-18,922.32,915.51,925.25,914.71,827880000.0,1.14,912.95,935.98,942.05,909.99,3440000000.0,-1.73,935.22,977.54,986.31,917.24,25840000000.0,-5.25,919.45
2013-12-19,919.45,922.46,925.26,916.5,848000000.0,-0.31,912.95,935.98,942.05,909.99,3440000000.0,-1.73,935.22,977.54,986.31,917.24,25840000000.0,-5.25,916.83
2013-12-20,916.83,918.72,919.22,907.92,676350000.0,-0.28,912.95,935.98,942.05,909.99,3440000000.0,-1.73,935.22,977.54,986.31,917.24,25840000000.0,-5.25,904.57
2013-12-23,904.57,916.16,917.11,901.41,668910000.0,-1.34,916.83,909.99,925.26,902.11,3950000000.0,0.42,935.22,977.54,986.31,917.24,25840000000.0,-5.25,905.31
2013-12-24,905.31,900.86,911.42,900.1,585010000.0,0.08,916.83,909.99,925.26,902.11,3950000000.0,0.42,935.22,977.54,986.31,917.24,25840000000.0,-5.25,909.6
2013-12-25,909.6,906.41,910.11,904.77,477400000.0,0.47,916.83,909.99,925.26,902.11,3950000000.0,0.42,935.22,977.54,986.31,917.24,25840000000.0,-5.25,891.45
2013-12-26,891.45,910.28,910.83,886.22,889220000.0,-2.0,916.83,909.99,925.26,902.11,3950000000.0,0.42,935.22,977.54,986.31,917.24,25840000000.0,-5.25,883.4
2013-12-27,883.4,888.91,889.61,875.17,1150000000.0,-0.9,916.83,909.99,925.26,902.11,3950000000.0,0.42,935.22,977.54,986.31,917.24,25840000000.0,-5.25,833.29
2014-01-02,833.29,878.09,878.8,833.29,1150000000.0,-5.67,883.4,916.16,917.11,875.17,3770000000.0,-3.65,883.4,926.74,952.77,875.17,15660000000.0,-5.54,829.89
2014-01-03,829.89,822.27,837.38,816.5,1320000000.0,-0.41,883.4,916.16,917.11,875.17,3770000000.0,-3.65,883.4,926.74,952.77,875.17,15660000000.0,-5.54,837.68
2014-01-06,837.68,829.46,838.87,815.56,1210000000.0,0.94,829.89,878.09,878.8,816.5,2470000000.0,-6.06,883.4,926.74,952.77,875.17,15660000000.0,-5.54,861.63
2014-01-07,861.63,842.15,861.71,840.12,1130000000.0,2.86,829.89,878.09,878.8,816.5,2470000000.0,-6.06,883.4,926.74,952.77,875.17,15660000000.0,-5.54,859.35
2014-01-08,859.35,861.4,871.47,854.5,1150000000.0,-0.26,829.89,878.09,878.8,816.5,2470000000.0,-6.06,883.4,926.74,952.77,875.17,15660000000.0,-5.54,860.0
2014-01-09,860.0,864.58,875.56,856.62,919860000.0,0.08,829.89,878.09,878.8,816.5,2470000000.0,-6.06,883.4,926.74,952.77,875.17,15660000000.0,-5.54,858.25
2014-01-10,858.25,850.59,861.79,845.18,718610000.0,-0.2,829.89,878.09,878.8,816.5,2470000000.0,-6.06,883.4,926.74,952.77,875.17,15660000000.0,-5.54,880.7
2014-01-13,880.7,849.36,880.7,849.21,986560000.0,2.62,858.25,829.46,875.56,815.56,5140000000.0,3.42,883.4,926.74,952.77,875.17,15660000000.0,-5.54,887.93
2014-01-14,887.93,874.54,892.46,872.68,1370000000.0,0.82,858.25,829.46,875.56,815.56,5140000000.0,3.42,883.4,926.74,952.77,875.17,15660000000.0,-5.54,871.02
