fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2419,241,7.143991233105029,5.415078783470566,0.551044118011981,0.8969683027388938,0.5269709543568465
fold_2,2012,2022,2023,2660,243,7.869250404536684,6.046879762249227,0.6537927556726968,0.9687207384385698,0.4609053497942387
fold_3,2012,2023,2024,2903,244,7.061215247724792,5.46310627921683,0.6297768645725459,0.9742883864137409,0.4426229508196721
fold_4,2012,2024,2025,3147,234,9.42407867841141,7.3247027327056635,0.9263378768876753,0.9657156030727794,0.5299145299145299
