fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,12.41889050811895,9.861104327277026,1.0008394369513547,0.6886458745694761,0.5269709543568465
fold_2,2012,2022,2023,2600,243,17.23624179339416,13.637694430939964,1.4881939175148473,0.8499365532890972,0.5432098765432098
fold_3,2012,2023,2024,2843,244,14.319304551463015,11.890448276439674,1.3906312272618195,0.8942660921018042,0.48360655737704916
fold_4,2012,2024,2025,3087,234,26.693937762119354,22.86237907704056,2.91388019886023,0.7249295137596814,0.5085470085470085
