inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2020,2020,456,direct_numeric_lstm,225,9041,2.7747837000060827,0.34346419999201316,0.5194948315620422,243,0.5037627118644068,0.4897119341563786,0.034061260862237965,0.9911973038048111,0.3593022273273409
inner_2020,2020,456,concat_lstm,225,9553,2.6522127999924123,0.3376313999906415,0.5044898986816406,243,0.4957627118644068,0.48148148148148145,-0.06616164883404341,0.9361247340364797,0.34232656527418454
inner_2020,2020,456,bounded_residual,225,9347,3.997606100005214,0.02649980000569485,0.6579796075820923,243,0.4948135593220339,0.48148148148148145,-0.02745150993393978,1.0147289896656284,0.3601970075533391
inner_2020,2020,456,random_control_fcg,225,9347,4.554852399989613,0.04968310000549536,0.7442008852958679,243,0.4955254237288136,0.48148148148148145,-0.04050528318752623,1.029637408310493,0.3616202127795383
inner_2020,2020,456,matched_control_fcg,225,9347,4.830585399991833,0.05322159999923315,0.7338627576828003,243,0.5037627118644068,0.4897119341563786,0.034061260862237965,0.9560024979310665,0.34711920394363477
