inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,456,direct_numeric_lstm,468,9041,3.1039138000051025,0.37888020000536926,0.5294531583786011,240,0.48000139363110583,0.4708333333333333,-0.04209546783721092,0.8108265232528159,0.29776325486595323
inner_2021,2021,456,concat_lstm,468,9553,2.9184934999939287,0.31727800000226125,0.5711019039154053,240,0.49526165424012264,0.4875,-0.009816003308599887,0.7777949211308458,0.28695737429193824
inner_2021,2021,456,bounded_residual,468,9347,4.795890600013081,0.027655800004140474,0.7580052614212036,240,0.5045989826492927,0.49583333333333335,0.009625668631189868,0.8047755970110093,0.29545316764924295
inner_2021,2021,456,random_control_fcg,468,9347,4.952267999993637,0.052427399990847334,0.8554592132568359,240,0.48791025015678346,0.48333333333333334,-0.024446703517171577,0.802687627972193,0.29471001190456486
inner_2021,2021,456,matched_control_fcg,468,9347,4.873563100001775,0.05062080000061542,0.8267695903778076,240,0.4751236847606438,0.4708333333333333,-0.050236283249433265,0.7992315887361863,0.2944311587611969
