inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2020,2020,42,direct_numeric_lstm,225,9041,2.825565799998003,0.331719299996621,0.45045205950737,243,0.42362711864406777,0.42386831275720166,-0.15269401080026146,0.9842700431558259,0.35759038390754827
inner_2020,2020,42,concat_lstm,225,9553,2.709963699991931,0.3367658999923151,0.4192067086696625,243,0.4700338983050847,0.46502057613168724,-0.06394708986577011,0.9906897374902931,0.3553672895735406
inner_2020,2020,42,bounded_residual,225,9347,4.0019793000101345,0.02835780000896193,0.5935110449790955,243,0.5100677966101695,0.5020576131687243,0.024206536647461384,1.034720051944723,0.35625130620963297
inner_2020,2020,42,random_control_fcg,225,9347,4.482059299989487,0.05478999999468215,0.6839286088943481,243,0.423864406779661,0.42386831275720166,-0.15220928338786952,1.1586343935699013,0.40459889097051727
inner_2020,2020,42,matched_control_fcg,225,9347,4.98582639999222,0.05894589998933952,0.667805552482605,243,0.4337627118644068,0.43209876543209874,-0.13337278078916837,1.158769960260202,0.40212456821780224
