model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_4,2025,Global-Numeric,456,234,25.65988064797677,20.39744590562833,2.582385491070358,0.7458278444549451,0.5598290598290598,0.5629385964912281,0.12960181809170904,1.0,234,0,0,53,67,36,78,0.6196581196581197
pit_dern,fold_4,2025,Global-Numeric-News,456,234,25.57346976172376,20.309558338881008,2.547216158866613,0.7475368360426289,0.5341880341880342,0.5355263157894737,0.07140583656373142,1.0,234,0,0,58,62,47,67,0.5512820512820513
pit_dern,fold_4,2025,Regime-SHAP-Numeric,456,234,23.709958979347174,18.838484660048138,2.38420785451061,0.7829897170376284,0.5,0.5021929824561404,0.00445002090290978,1.0,234,0,0,50,70,47,67,0.5854700854700855
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,456,234,25.268903821677124,19.352571811392565,2.4489741252637716,0.7535144224073156,0.49572649572649574,0.49583333333333335,-0.0083308977543442,1.0,234,0,0,59,61,57,57,0.5042735042735043
