model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_4,2025,Global-Numeric,2025,234,30.636184691378034,22.714885315719798,2.8959214936622732,0.6376835386370328,0.5085470085470085,0.5094298245614035,0.0188976761324291,1.0,234,0,0,57,63,52,62,0.5341880341880342,encoder_only
pit_dern,fold_4,2025,Global-Numeric,2025,234,11.200024395374282,8.845920397568156,1.1190886180032544,0.9515764477401443,0.5170940170940171,0.518859649122807,0.038064501412126805,1.0,234,0,0,54,66,47,67,0.5683760683760684,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric,2025,234,9.74229312486902,7.788349998653584,0.9859370353706423,0.9633612125074531,0.5256410256410257,0.5274122807017544,0.05532631019204477,1.0,234,0,0,55,65,46,68,0.5683760683760684,dual_evidence
pit_dern,fold_4,2025,Global-Numeric,2025,234,29.40741599098242,21.7805550177871,2.7726430925297683,0.6661645611046612,0.5085470085470085,0.5094298245614035,0.0188976761324291,1.0,234,0,0,57,63,52,62,0.5341880341880342,pit_dern
pit_dern,fold_4,2025,Global-Numeric,2025,234,30.39547097447228,22.52024999333588,2.870896824210135,0.6433547351803368,0.5085470085470085,0.5094298245614035,0.0188976761324291,1.0,234,0,0,57,63,52,62,0.5341880341880342,shuffled_retrieval_control
pit_dern,fold_4,2025,Global-Numeric-News,2025,234,22.790911673982354,17.812906020117172,2.2543145457753155,0.7994871988595795,0.47863247863247865,0.48245614035087714,-0.03675948925103043,1.0,234,0,0,40,80,42,72,0.6495726495726496,encoder_only
pit_dern,fold_4,2025,Global-Numeric-News,2025,234,11.46309367603551,9.036808887918369,1.1465060600077788,0.9492749608430886,0.46153846153846156,0.4646929824561404,-0.07286455447031995,1.0,234,0,0,41,79,47,67,0.6239316239316239,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric-News,2025,234,9.842191730320001,7.68532723847746,0.9746971160394176,0.9626059632861366,0.46153846153846156,0.4649122807017544,-0.07275253005585398,1.0,234,0,0,40,80,46,68,0.6324786324786325,dual_evidence
pit_dern,fold_4,2025,Global-Numeric-News,2025,234,21.924346326949454,17.21724650032962,2.177298892582775,0.8144452759466103,0.47863247863247865,0.48245614035087714,-0.03675948925103043,1.0,234,0,0,40,80,42,72,0.6495726495726496,pit_dern
pit_dern,fold_4,2025,Global-Numeric-News,2025,234,22.564407682089175,17.676541649252943,2.2368504676219247,0.8034529257092469,0.47863247863247865,0.48245614035087714,-0.03675948925103043,1.0,234,0,0,40,80,42,72,0.6495726495726496,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric,2025,234,25.419553452395885,19.235874919360658,2.4389448809363574,0.7505666370790554,0.49145299145299143,0.4951754385964912,-0.010080994149016231,1.0,234,0,0,42,78,41,73,0.6452991452991453,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric,2025,234,11.284789117129568,8.809561665948014,1.1207808373142314,0.950840709822677,0.5128205128205128,0.5157894736842106,0.03244428422615251,1.0,234,0,0,48,72,42,72,0.6153846153846154,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric,2025,234,10.076005390088625,7.760805724629629,0.9846024078084405,0.9608081747207331,0.5170940170940171,0.5195175438596491,0.03973095512711443,1.0,234,0,0,51,69,44,70,0.594017094017094,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric,2025,234,24.785818144969674,18.79518678394391,2.38127267000316,0.7628488549697061,0.49145299145299143,0.4951754385964912,-0.010080994149016231,1.0,234,0,0,42,78,41,73,0.6452991452991453,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric,2025,234,25.217112492223233,19.117967473307644,2.423814325515446,0.7545237842213636,0.49145299145299143,0.4951754385964912,-0.010080994149016231,1.0,234,0,0,42,78,41,73,0.6452991452991453,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,2025,234,24.33054448596473,19.44358684391882,2.4578710383391233,0.771480974173181,0.5256410256410257,0.5293859649122807,0.061402418907644314,1.0,234,0,0,46,74,37,77,0.6452991452991453,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,2025,234,10.56417156403112,8.622832358597256,1.0871321062558112,0.9569186207032175,0.49572649572649574,0.4984649122807018,-0.0031417249127204884,1.0,234,0,0,47,73,45,69,0.6068376068376068,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,2025,234,9.76749334578774,7.696776326806205,0.9731686308601195,0.9631714215257241,0.5085470085470085,0.5114035087719299,0.02338421688774671,1.0,234,0,0,48,72,43,71,0.6111111111111112,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,2025,234,23.750950406494063,18.94786728995287,2.394662609532828,0.7822387034365863,0.5256410256410257,0.5293859649122807,0.061402418907644314,1.0,234,0,0,46,74,37,77,0.6452991452991453,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,2025,234,24.172525345449497,19.31727009350388,2.4417044795623153,0.7744396516793224,0.5256410256410257,0.5293859649122807,0.061402418907644314,1.0,234,0,0,46,74,37,77,0.6452991452991453,shuffled_retrieval_control
