stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,cnn,full_ta_vmd,10,42,fold_1,2012,2017,2018,1386,245,18.654953513910172,15.145315401583295,1.3392518982308086,0.8119334610547009,0.5102040816326531,5.089710099971853
window_selection,cnn,full_ta_vmd,10,42,fold_2,2012,2018,2019,1631,244,37.816069850204755,33.7647859701977,3.088934647068143,-1.3393305068216406,0.48360655737704916,5.477479299996048
window_selection,cnn,full_ta_vmd,10,42,fold_3,2012,2019,2020,1875,243,59.622169236099026,38.24516246802455,4.6442016142435465,0.5559853165424113,0.46502057613168724,5.816212100035045
window_selection,cnn,full_ta_vmd,10,42,fold_4,2012,2020,2021,2118,241,20.812094044039423,16.275465106766248,1.6941744964437122,0.065359712775101,0.46473029045643155,6.304140400025062
