feature_index,feature,cnn_shap_importance,lstm_shap_importance,selected_cnn,selected_lstm
0,Open_D,0.00024532068640339413,0.0033459173418798117,False,False
1,High_D,0.0005486836332522671,0.00531959111306719,True,False
2,Low_D,0.00028146849412563624,0.006358161498485515,False,False
3,Close_D,0.00046587063874090615,0.0035667642495411656,True,False
4,Volume_D,0.00010113216232599808,0.0017932280470887463,False,False
5,Change_pct_D,0.00039550785379081075,0.008077313005094311,False,True
6,Open_W,0.00019668240395039893,0.002796449221758479,False,False
7,High_W,0.0005998736390124826,0.002943179630405268,True,False
8,Low_W,0.0001463465305074907,0.009116233764234493,False,True
9,Close_W,0.0002447172959268995,0.0031323711847718984,False,False
10,Volume_W,0.00011980353429049129,0.003863193762531125,False,False
11,Change_pct_W,0.00034003443317383585,0.006202155801693721,False,False
12,Open_M,0.00014153761079537252,0.0031931583512232464,False,False
13,High_M,0.00020607488260848683,0.003057563591754331,False,False
14,Low_M,0.00020924772038322104,0.0029939643778618573,False,False
15,Close_M,0.00032796520617945913,0.005204398695323675,False,False
16,Volume_M,0.0008990892020112717,0.0040446491224827245,True,False
17,Change_pct_M,0.0004335102171455496,0.0030816155455621443,True,False
18,Close_D_lag1,0.00021076390757399644,0.00501652300891422,False,False
19,Close_D_lag2,0.00021368290426941882,0.00967788614248093,False,True
20,Close_D_lag3,0.0001622985980803307,0.004044643629026723,False,False
21,Close_D_lag5,0.00013207365810706252,0.00622063781191855,False,False
22,Close_D_lag10,0.00019709374302498973,0.003260475599423529,False,False
23,Close_D_lag20,0.00022559673675780488,0.0023136097923043054,False,False
24,Close_D_lag60,0.000189649033165723,0.002362528374083439,False,False
25,Change_pct_D_lag1,0.0004624510947803806,0.009140769557893691,True,True
26,Change_pct_D_lag2,0.0002087420606370488,0.005786632362282873,False,False
27,Change_pct_D_lag3,0.00040492871684573163,0.006870248538700707,True,True
28,Change_pct_D_lag5,0.0003543779045639628,0.005346329370979674,False,False
29,Change_pct_D_lag10,0.00023603541766601261,0.005111863907518455,False,False
30,Change_pct_D_lag20,0.000315880393269663,0.009404377988892066,False,True
31,Volume_D_lag1,0.0002776954251030611,0.0020343399401497207,False,False
32,Volume_D_lag2,0.00037158662013703214,0.0023330716398334062,False,False
33,Volume_D_lag3,0.00013195532538723444,0.005979854544688123,False,False
34,Volume_D_lag5,0.0001327586099198419,0.002380384736499508,False,False
35,Volume_D_lag10,0.0003691839585295842,0.002658240229984443,False,False
36,Volume_D_lag20,0.0011621611819655707,0.0033751504221800842,True,False
37,Close_W_lag1,0.00017001983644571173,0.004857462611414576,False,False
38,Close_W_lag2,0.00016929261190816723,0.007540637106535542,False,True
39,Close_W_lag4,0.00023914494174415157,0.004040885842945841,False,False
40,Close_M_lag1,0.0002197425800849695,0.007153661318932336,False,True
41,Close_M_lag3,0.00017752305742211317,0.0033924383373317825,False,False
42,Return_1D,9.902265937750121e-05,0.009607396761361997,False,True
43,Return_3D,0.00013432747016391965,0.004176990117746015,False,False
44,Return_5D,0.000280547724267699,0.005833783702212403,False,False
45,Return_10D,0.00014969339960527322,0.0037780508161688433,False,False
46,Return_20D,0.0003690773062985708,0.003037513803295866,False,False
47,Return_60D,0.00020921708829433895,0.00781388504478855,False,True
48,SMA_5,0.00019219931703302607,0.00691699566978059,False,True
49,SMA_10,0.00018334165484830135,0.0042005256131051995,False,False
50,SMA_20,0.00014642702569152844,0.008580571568631967,False,True
51,SMA_60,0.000467259515531282,0.0030586384179687176,True,False
52,Close_to_SMA_5,0.00019786550137251835,0.004576443369353455,False,False
53,Close_to_SMA_10,0.0001864471511218102,0.00276736291714883,False,False
54,Close_to_SMA_20,0.0003628497738186631,0.004880248854090041,False,False
55,Close_to_SMA_60,0.00026723606543830323,0.0037541180870960035,False,False
56,Volatility_5,0.0003011696139261277,0.009468998328526369,False,True
57,Volatility_10,0.00021234336054591906,0.003118608165495118,False,False
58,Volatility_20,0.0002561827920150972,0.0031449551318701195,False,False
