feature_index,feature,cnn_shap_importance,lstm_shap_importance,selected_cnn,selected_lstm
31,Volume_D_lag1,0.00014118582245515321,0.0027903657675356188,False,False
32,Volume_D_lag2,0.00016609013689260487,0.0026888207849924406,False,False
33,Volume_D_lag3,0.00011972560061621884,0.00190129589261403,False,False
34,Volume_D_lag5,0.00046015670183436886,0.0032544296478249635,True,False
35,Volume_D_lag10,0.00015784474361688338,0.0026053987719024006,False,False
36,Volume_D_lag20,0.0003016723943355754,0.003896290857900908,False,False
37,Close_W_lag1,8.795790161204575e-05,0.0018922231082129314,False,False
38,Close_W_lag2,9.55663585605504e-05,0.0021609692186576267,False,False
39,Close_W_lag4,0.00016857467511139924,0.002004170173107411,False,False
40,Close_M_lag1,7.626318216603367e-05,0.00209645198255366,False,False
41,Close_M_lag3,0.00011406851203411006,0.0014571176440522748,False,False
42,Return_1D,0.0004025158209626678,0.005394556533235573,True,False
43,Return_3D,8.017391991829419e-05,0.002607579258989956,False,False
44,Return_5D,0.00011041861080247628,0.002722021274689723,False,False
45,Return_10D,6.0505920744959725e-05,0.005676844208945653,False,True
46,Return_20D,0.00037201114091174327,0.003251725677756667,True,False
47,Return_60D,0.00013305905313857336,0.0023657077182406283,False,False
48,SMA_5,3.8160122121849716e-05,0.002044301690922268,False,False
49,SMA_10,0.00019516649237463212,0.0010112859057084477,False,False
50,SMA_20,5.198675159068522e-05,0.0014417353148207467,False,False
51,SMA_60,4.1763826083679455e-05,0.0006144546688908292,False,False
52,Close_to_SMA_5,0.00016709694734103885,0.003929981684052564,False,False
53,Close_to_SMA_10,0.00012647814256211697,0.00447008973800962,False,False
54,Close_to_SMA_20,0.0003136478848441815,0.004292944740258519,False,False
55,Close_to_SMA_60,0.0002627225594820648,0.0022480093633589606,False,False
56,Volatility_5,6.555991540909689e-05,0.0013673652871197817,False,False
57,Volatility_10,0.0001227609070802771,0.0010188736271023124,False,False
58,Volatility_20,6.603829965523556e-05,0.0013467972002587203,False,False
59,Volatility_60,0.0001013204281889335,0.0007717256993604593,False,False
60,Momentum_5,8.909364183964374e-05,0.005046361131343246,False,False
61,Momentum_10,0.00012107468242980035,0.004119247638641355,False,False
62,Momentum_20,0.0003126286079538243,0.005230690185182141,False,False
63,Momentum_60,9.150725626613231e-05,0.002744784832952973,False,False
64,ROC_5,9.074949939676391e-05,0.0037179227403612456,False,False
65,ROC_10,0.00011669120289551361,0.003169257941155479,False,False
66,ROC_20,6.924061760534838e-05,0.0017992450088939905,False,False
67,ROC_60,5.956563571403624e-05,0.0020200217704370972,False,False
68,Ratio_Close_D_to_W,6.574717484629233e-05,0.007047577595005805,False,True
69,Ratio_Close_D_to_M,0.00011666075842076129,0.005148640359151102,False,False
70,Ratio_Volume_D_to_W,0.00019472278654408814,0.01028200031182216,False,True
71,Spread_D,0.000266104723413485,0.004159059980281654,False,False
72,Body_D,0.00017403784608817087,0.004413091524755373,False,False
73,Body_abs_D,0.00016408140151072116,0.002376974446337954,False,False
74,Upper_Shadow_D,0.0003809670718251539,0.0037580807633021294,True,False
75,Lower_Shadow_D,0.00038491709486847546,0.004612653105311892,True,False
76,Body_to_Range_D,0.0008052367726392618,0.019559857391004697,True,True
77,Close_Position_D,0.00038329566374712407,0.011419318080402262,True,True
78,Spread_W,6.494353131773905e-05,0.0013947662386911476,False,False
79,Body_W,0.00020309793533597188,0.0053319507510877885,False,False
80,Close_Position_W,0.001029471344358869,0.010715496966565752,True,True
81,Spread_M,0.00024183881322495938,0.0028987462946030718,False,False
82,Body_M,7.387584422025861e-05,0.004435992056018545,False,False
83,Close_Position_M,0.000278092683455633,0.00806629615082386,False,True
84,Volume_MA_5,0.0002713757559623664,0.001819526435285468,False,False
85,Volume_MA_20,0.00012907453543462566,0.001318832300557915,False,False
86,Volume_Ratio_5,0.001443847381784664,0.010501933551381626,True,True
87,Volume_Ratio_20,0.0001249574547729615,0.012978308766071223,False,True
88,Volume_Change_1D,0.0009865990994014418,0.0058538768490137725,True,True
89,Volume_Change_5D,0.00029790218435095107,0.008105010074871188,False,True
90,Volume_Change_20D,0.0001841516830415779,0.005641197328856151,False,True
91,Direction_lag1,0.0002662822341720217,0.020256849221345873,False,True
92,Direction_lag2,0.00032719313168600995,0.009342834211446415,True,True
93,Direction_lag3,0.000601315409251546,0.013904783275268073,True,True
94,Direction_lag5,0.0008840230186162757,0.01034798645384285,True,True
95,Up_Ratio_5,0.000385032362491966,0.0054727142144429305,True,False
96,Up_Ratio_10,0.00037723134596818754,0.007874506740847664,True,True
97,Up_Ratio_20,0.0002596360155144861,0.004672280503382353,False,False
98,Down_Ratio_5,0.0012993564533214652,0.006547701852275623,True,True
99,Down_Ratio_10,0.0009973720568432932,0.010666204743878893,True,True
100,Down_Ratio_20,0.0002379848003943863,0.0073004594093021066,False,True
101,WMA_5,0.00010531049022867723,0.0009976391867411393,False,False
102,WMA_10,0.00014864055623043938,0.0016178949368793384,False,False
103,WMA_20,8.986717728651784e-05,0.0008680547667388794,False,False
104,WMA_60,4.345656573593523e-05,0.0005970616758865788,False,False
105,StochK_14,0.0001669763580804423,0.005576867243678407,False,True
106,StochD_3,0.0002471879722405035,0.008030583236568134,False,True
107,RSI_14,0.0003904470595241849,0.010319279926881109,True,True
108,MACD_12_26,0.00026167485056802773,0.002595935739344668,False,False
109,MACD_Signal_9,0.0005380760323487277,0.005668822812183549,True,True
110,MACD_Histogram,7.792823887447508e-05,0.005926782683627607,False,True
111,WilliamsR_14,0.0014511004416416285,0.007115305853074005,True,True
112,CCI_20,0.0014609025386174146,0.012651823749246205,True,True
113,ADX_14,0.00010723841705613246,0.0034952849824350096,False,False
114,PlusDI_14,0.00021105936838456963,0.011934785100129375,False,True
115,MinusDI_14,0.0008687965615675642,0.005375574773603375,True,False
116,VMD_IMF_1,6.806522200349663e-05,0.0029339973175950716,False,False
117,VMD_IMF_2,0.0001906461234042603,0.0029606128477780657,False,False
118,VMD_IMF_3,0.00046361892388475657,0.003345677481382836,True,False
119,VMD_IMF_4,0.0008562378375172538,0.008892292434290993,True,True
120,VMD_Denoised_Close,5.243226263461076e-05,0.0015175935379012628,False,False
121,VMD_Noise_Energy_Ratio,1.0565523416155437e-05,0.00035845637789329033,False,False
