model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_1,2022,456,Global-Numeric,5,1,3.582555000000866,0.3343556999898283,9041,241,13.908350098817257,11.041332623820079,1.1242610095535919,0.6094827192857519,0.5125,0.4980324643384161,-0.0040588891212288,1.0,240,1,0,39,68,49,84,0.6333333333333333
lstm,fold_1,2022,456,Global-Numeric-News,5,1,3.446793399998569,0.33674349999637343,9553,241,15.39233042617218,12.398452694702918,1.2630186946458217,0.521702860239482,0.5458333333333333,0.5253671562082777,0.05460715923922911,1.0,240,1,0,36,71,38,95,0.6916666666666667
lstm,fold_1,2022,456,Regime-SHAP-Numeric,5,3,8.083406999983708,1.0419716999895172,18547,241,18.53353453383115,15.156783674554703,1.539706483624285,0.30656536202327,0.5083333333333333,0.5079755463424918,0.015857765159306505,1.0,240,1,0,54,53,65,68,0.5041666666666667
lstm,fold_1,2022,456,Regime-SHAP-Numeric-News,5,3,8.076614699995844,1.0540152999892598,20083,241,23.59070216613867,18.25720246825474,1.8672067382956261,-0.12349401584495978,0.5333333333333333,0.5204834516197034,0.04196981115280655,1.0,240,1,0,43,64,48,85,0.6208333333333333
