fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,6.936807893061471,5.371006439139417,0.5462378638439583,0.9028577042217821,0.5850622406639004
fold_2,2012,2022,2023,2600,243,7.804107151655943,5.95848029762852,0.6442509289698758,0.969236467071479,0.5473251028806584
fold_3,2012,2023,2024,2843,244,6.763732683441603,5.026059760621,0.5807846804741351,0.9764091656005486,0.4713114754098361
fold_4,2012,2024,2025,3087,234,9.952249628304042,7.704858347162581,0.9779208235474374,0.9617649881197698,0.4658119658119658
