feature_index,feature,cnn_shap_importance,lstm_shap_importance,selected_cnn,selected_lstm
33,Volume_D_lag3,0.0003133776935233978,0.012238754615282232,False,True
34,Volume_D_lag5,0.0003942864847837235,0.004607998130498459,False,False
35,Volume_D_lag10,0.0004156743701791754,0.009806966627866131,False,True
36,Volume_D_lag20,0.0003897716420050767,0.005242249593413817,False,False
37,Close_W_lag1,0.00028045518830124296,0.003564575748930565,False,False
38,Close_W_lag2,0.0002857233172007201,0.00580664753815654,False,False
39,Close_W_lag4,0.00033952731569494366,0.009112207288194441,False,True
40,Close_M_lag1,0.00014465582214581162,0.0050754703162738226,False,False
41,Close_M_lag3,0.000440787085312061,0.004338930773532823,True,False
42,Return_1D,0.0003487136604033214,0.007904528086741181,False,False
43,Return_3D,0.00017059238160845453,0.004570610372883266,False,False
44,Return_5D,0.0005224143916086055,0.005879636964246515,True,False
45,Return_10D,0.0003575433858016397,0.01331931230547525,False,True
46,Return_20D,0.00046151598966259755,0.007721302177174039,True,False
47,Return_60D,0.00043339636178680864,0.006933406419432231,True,False
48,SMA_5,0.00030823760153108335,0.00877783894987374,False,False
49,SMA_10,0.0001414435286271498,0.0036078060826667977,False,False
50,SMA_20,0.00032945612943868774,0.0042530831961713035,False,False
51,SMA_60,0.0005226821248571767,0.006863640735713261,True,False
52,Close_to_SMA_5,0.00036435567857181497,0.007514067043791784,False,False
53,Close_to_SMA_10,0.00041111303959686654,0.005071703772718017,False,False
54,Close_to_SMA_20,0.00046568454409826596,0.007951961312530642,True,False
55,Close_to_SMA_60,0.00028183586091214965,0.012211720420498295,False,True
56,Volatility_5,0.000441651534581311,0.0050299932352317,True,False
57,Volatility_10,0.00040557682418234097,0.007516438226599575,False,False
58,Volatility_20,0.0002444757856348401,0.004392814635025388,False,False
59,Volatility_60,0.0005281419636403939,0.005324619247065243,True,False
60,Momentum_5,0.0003260107870000972,0.0041921945293665885,False,False
61,Momentum_10,0.0002540985409677565,0.011045290686479348,False,True
62,Momentum_20,0.00023673694401085132,0.005070126627917659,False,False
63,Momentum_60,0.00024364424347251556,0.022989527289468015,False,True
64,ROC_5,0.00027273706650048356,0.0051118069308918376,False,False
65,ROC_10,0.00037848904229220715,0.007198761363324024,False,False
66,ROC_20,0.0007652547121847819,0.00989484491454462,True,True
67,ROC_60,0.0002039218893004735,0.004363050999145912,False,False
68,Ratio_Close_D_to_W,0.0004986370749709646,0.007720189234481723,True,False
69,Ratio_Close_D_to_M,0.0002677248334215225,0.00822354054630523,False,False
70,Ratio_Volume_D_to_W,0.0002124002275375736,0.004032343049425435,False,False
71,Spread_D,0.00028557332370636733,0.0048153878638629525,False,False
72,Body_D,0.0007645187813780207,0.011313502820303255,True,True
73,Body_abs_D,0.0004165818816060929,0.006302971912245425,True,False
74,Upper_Shadow_D,0.000976063355126433,0.007669717478759708,True,False
75,Lower_Shadow_D,0.00034627822363932916,0.009602251810918006,False,True
76,Body_to_Range_D,0.0003550821336831156,0.0062961192243502495,False,False
77,Close_Position_D,0.0003860282914461277,0.004625382880659145,False,False
78,Spread_W,0.00045092100906551913,0.007281708505961148,True,False
79,Body_W,0.0003333901095650349,0.006173399084082121,False,False
80,Close_Position_W,0.0003122553836176767,0.014433967100092104,False,True
81,Spread_M,0.00036871386915742486,0.00783389334047797,False,False
82,Body_M,0.0002353491750199721,0.004536086555228991,False,False
83,Close_Position_M,0.0001796376341045347,0.009727093805659592,False,True
84,Volume_MA_5,0.0003407789434994424,0.007525106535274518,False,False
85,Volume_MA_20,0.00034424686354680436,0.0041943218644604485,False,False
86,Volume_Ratio_5,0.00026910248299523155,0.005399755216035374,False,False
87,Volume_Ratio_20,0.0006173277794605803,0.006127875831535334,True,False
88,Volume_Change_1D,0.0001811203434278985,0.005821323613031027,False,False
89,Volume_Change_5D,0.0004309846297677666,0.00629487042460255,True,False
90,Volume_Change_20D,0.000213764421685827,0.005095033599647536,False,False
91,Direction_lag1,0.00038520833765911535,0.008935261744312584,False,False
92,Direction_lag2,0.0003306288212868103,0.018741948353022054,False,True
93,Direction_lag3,0.0002819066661308656,0.006054484550818984,False,False
94,Direction_lag5,0.0002541717763181239,0.006005185485844322,False,False
95,Up_Ratio_5,0.0003903079439191881,0.009527613678463354,False,True
96,Up_Ratio_10,0.0003638177094700823,0.005552878402431816,False,False
97,Up_Ratio_20,0.00038820161477675085,0.007630642477397487,False,False
98,Down_Ratio_5,0.0002713029537605938,0.00759745105165166,False,False
99,Down_Ratio_10,0.00046067182934583784,0.005891454129994145,True,False
100,Down_Ratio_20,0.0004506845740836152,0.007109159469186466,True,False
101,WMA_5,0.00018821108837423494,0.004905706654975095,False,False
102,WMA_10,0.0002565443308153892,0.007037971676987808,False,False
103,WMA_20,0.0004273840240423432,0.007499856927017845,True,False
104,WMA_60,0.0003294223124368334,0.006777653694877728,False,False
105,StochK_14,0.0002591782611158333,0.004864746508951611,False,False
106,StochD_3,0.0002118401809918055,0.011363086149129486,False,True
107,RSI_14,0.00027580431288471986,0.00506664893500357,False,False
108,MACD_12_26,0.00024274846973278973,0.009584215418735198,False,True
109,MACD_Signal_9,0.00026027690145595804,0.004817844585352305,False,False
110,MACD_Histogram,0.00047853901829614796,0.020809266781373025,True,True
111,WilliamsR_14,0.00022225552707564323,0.006122615036803581,False,False
112,CCI_20,0.0002648662068723051,0.0059054942501234105,False,False
113,ADX_14,0.00033490481792424197,0.005797301649693054,False,False
114,PlusDI_14,0.00036924151819959226,0.004717447025203114,False,False
115,MinusDI_14,0.0002627596513528063,0.00715290796312047,False,False
116,VMD_IMF_1,0.0004902642400987118,0.009417033032838163,True,True
117,VMD_IMF_2,0.00024770400637490474,0.011711534335859142,False,True
118,VMD_IMF_3,0.0003426467151148582,0.016299822046306645,False,True
119,VMD_IMF_4,0.00023827356206268524,0.005689596562956467,False,False
120,VMD_Denoised_Close,0.0002614895975225462,0.005155769139332733,False,False
121,VMD_Noise_Energy_Ratio,0.00018995550744141387,0.004483948756717382,False,False
