fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2419,241,42.12150859579721,36.30147332132108,3.6544089766250045,-2.5817631385327346,0.4854771784232365
fold_2,2012,2022,2023,2660,243,39.138815539872766,32.049637995943634,3.526356323964592,0.22624206021339588,0.5308641975308642
fold_3,2012,2023,2024,2903,244,38.04727643389873,33.43932313317161,3.922320474778541,0.2535210260393015,0.4918032786885246
fold_4,2012,2024,2025,3147,234,86.51066632828518,68.97700480848299,9.03915551787523,-1.8890697179014584,0.5128205128205128
