model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_4,2025,Global-Numeric,42,234,25.303285697880163,20.79834751982273,2.626556444338639,0.7528432099053092,0.45726495726495725,0.45614035087719296,-0.088012518382685,1.0,234,0,0,60,60,67,47,0.45726495726495725,encoder_only
pit_dern,fold_4,2025,Global-Numeric,42,234,11.232145914134966,8.86899631580731,1.1256832759406206,0.9512982932513611,0.43162393162393164,0.4324561403508772,-0.13536009880902705,1.0,234,0,0,48,72,61,53,0.5341880341880342,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric,42,234,9.872263081160812,7.771521318715526,0.9860236334389844,0.9623771103877455,0.4358974358974359,0.4361842105263158,-0.12763157894736843,1.0,234,0,0,51,69,63,51,0.5128205128205128,dual_evidence
pit_dern,fold_4,2025,Global-Numeric,42,234,24.912922070649312,20.472614185181314,2.584868138937123,0.7604103533273598,0.45726495726495725,0.45614035087719296,-0.088012518382685,1.0,234,0,0,60,60,67,47,0.45726495726495725,pit_dern
pit_dern,fold_4,2025,Global-Numeric,42,234,25.172911160463983,20.691616580831276,2.612940143137693,0.7553835865654741,0.45726495726495725,0.45614035087719296,-0.088012518382685,1.0,234,0,0,60,60,67,47,0.45726495726495725,shuffled_retrieval_control
pit_dern,fold_4,2025,Global-Numeric-News,42,234,22.38982878419331,17.65333468433963,2.2441081808402417,0.8064824963346633,0.48717948717948717,0.48793859649122806,-0.024158151808686548,1.0,234,0,0,55,65,55,59,0.5299145299145299,encoder_only
pit_dern,fold_4,2025,Global-Numeric-News,42,234,11.207963710349883,8.669670626556057,1.101250841724901,0.9515077718012831,0.49145299145299143,0.4929824561403509,-0.014132009471401785,1.0,234,0,0,52,68,51,63,0.5598290598290598,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric-News,42,234,10.06071818213912,7.748309092033327,0.983237907969803,0.9609270073454182,0.48717948717948717,0.4888157894736842,-0.022547132982745872,1.0,234,0,0,51,69,51,63,0.5641025641025641,dual_evidence
pit_dern,fold_4,2025,Global-Numeric-News,42,234,21.77424636261191,17.15525914012496,2.1796914238885705,0.8169772937082848,0.48717948717948717,0.48793859649122806,-0.024158151808686548,1.0,234,0,0,55,65,55,59,0.5299145299145299,pit_dern
pit_dern,fold_4,2025,Global-Numeric-News,42,234,22.230744999744882,17.533218367377383,2.228730275808407,0.8092226806275644,0.48717948717948717,0.48793859649122806,-0.024158151808686548,1.0,234,0,0,55,65,55,59,0.5299145299145299,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric,42,234,20.116503930913705,15.807993722415375,1.984849491272924,0.8437846447117069,0.47435897435897434,0.4765350877192982,-0.047615223661134645,1.0,234,0,0,47,73,50,64,0.5854700854700855,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric,42,234,10.896765590849792,8.537902807165052,1.0834239068281881,0.9541632385818053,0.43162393162393164,0.43442982456140355,-0.13445924710454357,1.0,234,0,0,39,81,52,62,0.6111111111111112,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric,42,234,10.042350515668993,7.791142526462628,0.9890789703483776,0.9610695467858114,0.4358974358974359,0.4390350877192982,-0.12581581455123567,1.0,234,0,0,38,82,50,64,0.6239316239316239,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric,42,234,19.948682471878385,15.683681633144598,1.9692829603413726,0.8463802184309301,0.47435897435897434,0.4765350877192982,-0.047615223661134645,1.0,234,0,0,47,73,50,64,0.5854700854700855,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric,42,234,20.005698149634313,15.73567693020745,1.975833592827533,0.8455008367751891,0.47435897435897434,0.4765350877192982,-0.047615223661134645,1.0,234,0,0,47,73,50,64,0.5854700854700855,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,42,234,21.529168017945725,16.86120567857906,2.1246815234007945,0.821074103371702,0.47863247863247865,0.48355263157894735,-0.035624248336290076,1.0,234,0,0,35,85,37,77,0.6923076923076923,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,42,234,11.573407869496112,9.362413640622574,1.190455252265911,0.9482939662189802,0.452991452991453,0.4554824561403509,-0.09077709800911421,1.0,234,0,0,43,77,51,63,0.5982905982905983,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,42,234,10.229220380395017,8.000808883024892,1.0165507927735287,0.9596072168056574,0.44871794871794873,0.45175438596491224,-0.09934634139434143,1.0,234,0,0,40,80,49,65,0.6196581196581197,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,42,234,21.10708241661091,16.526716456546247,2.0822286037281126,0.8280211185822915,0.47435897435897434,0.47916666666666663,-0.04495287150843169,1.0,234,0,0,35,85,38,76,0.688034188034188,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,42,234,21.37046452629698,16.748055504639364,2.1101969420746767,0.8237023054966844,0.47863247863247865,0.48355263157894735,-0.035624248336290076,1.0,234,0,0,35,85,37,77,0.6923076923076923,shuffled_retrieval_control
