inner_fold,validation_year,seed,variant,mean_worker_disagreement,mean_cnn_weight,mean_absolute_correction,oof_claims
inner_2021,2021,2025,cnn_trend_shap,0.04296934977173805,,,211
inner_2021,2021,2025,lstm_price_shap,0.04296934977173805,,,211
inner_2021,2021,2025,simple_average_shap,0.04296934977173805,,,211
inner_2021,2021,2025,leader_no_disagreement_shap,0.04296934977173805,0.4744170308113098,0.13598445057868958,211
inner_2021,2021,2025,pit_tldn_all_features,0.04296934977173805,0.48844629526138306,0.11162237077951431,211
inner_2021,2021,2025,pit_tldn,0.04296934977173805,0.45891714096069336,0.1006883755326271,211
