model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_3,2024,789,Global-Numeric,20,1,4.741673399999854,0.28042480000294745,12017,244,29.12724537504839,25.330002024105315,2.977551538649319,0.5625088614619821,0.5,0.5180025573726361,0.07488513550283665,1.0,244,0,0,10,117,5,112,0.9385245901639344
cnn,fold_3,2024,789,Global-Numeric-News,20,1,5.102535900005023,0.23472939999192022,12785,244,32.73379240896107,27.098898436681147,3.2181406978733125,0.44746081897239043,0.5081967213114754,0.524194091123225,0.07705881922672725,1.0,244,0,0,17,110,10,107,0.889344262295082
cnn,fold_3,2024,789,Regime-SHAP-Numeric,20,3,8.937137700006133,0.7039489000017056,23187,244,43.130488563339654,34.33293029908516,4.057634599042128,0.04073370067243398,0.5368852459016393,0.5430042398546335,0.08994112041731821,1.0,244,0,0,50,77,36,81,0.6475409836065574
cnn,fold_3,2024,789,Regime-SHAP-Numeric-News,20,3,9.621387699997285,0.7307597999897553,25491,244,19.237528949044776,15.809741948264042,1.8464103279131057,0.8091601771993636,0.5368852459016393,0.5473786930479844,0.1099317968827158,1.0,244,0,0,37,90,23,94,0.7540983606557377
