stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,cnn,full_ta_vmd,1,42,fold_1,2012,2017,2018,1385,245,14.173723561448021,11.226792567243319,0.9886404535467646,0.8914346826400287,0.5142857142857142,0.51276156204185,0.03838650472443219,1.0,245,0,0,109,14,105,17,0.12653061224489795,4.0392560999971465
window_selection,cnn,full_ta_vmd,1,42,fold_2,2012,2018,2019,1630,244,17.04812164008096,14.770414232767871,1.3533193484446826,0.5245642091397587,0.48360655737704916,0.5036005114745272,0.032645237888177386,1.0,244,0,0,2,125,1,116,0.9877049180327869,5.208306599997741
window_selection,cnn,full_ta_vmd,1,42,fold_3,2012,2019,2020,1874,243,27.977730427210194,21.011409530619648,2.4802477015267237,0.9022297447242575,0.45454545454545453,0.4617960634226353,-0.09433097879882581,1.0,242,1,0,21,103,29,89,0.7933884297520661,5.730561699994723
window_selection,cnn,full_ta_vmd,1,42,fold_4,2012,2020,2021,2117,240,16.31553637185032,12.32529987422626,1.2841999907915977,0.41958434347246254,0.5208333333333334,0.4999303184447077,-0.0001994875721168544,1.0,240,0,0,16,97,18,109,0.8583333333333333,5.907535899998038
