fold,rmse_mean,rmse_std,mae_mean,mae_std,mape_mean,mape_std,r2_mean,r2_std,direction_accuracy_mean,direction_accuracy_std
fold_1,34.459818898181496,2.9842373071249924,26.478063048568497,2.585565422976367,2.685355463165751,0.25940545823183625,-1.4116421620786022,0.4348457900946523,0.44896265560165977,0.01357296865875198
fold_2,29.435649568964834,1.1412182935962787,23.50336596453632,1.1369711217538911,2.546758636558601,0.12994602322099927,0.5618135647925965,0.03427130550805343,0.5037037037037038,0.02530111300236935
fold_3,45.81669617131719,13.843338044490888,38.745952476411595,13.617321224291324,4.576869514835214,1.6086839685493555,-0.16153255336380015,0.6914996986793297,0.49918032786885247,0.020161268649588292
fold_4,71.94687509285492,18.466603613481062,55.18020874665948,13.642999377550387,7.249969179364167,1.784807676186838,-1.1035298636510409,1.0755712263404058,0.5367521367521368,0.014987758903205308
