model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_2,2023,123,News-Only,20,243,10.849640200001886,0.6525352000026032,47.77563187224749,37.18973214260345,4.073245076637979,-0.15292920619076367,0.5041322314049587,0.5082236842105263,0.016584318065667375,1.0,242,1,0,56,72,48,66,0.5702479338842975
lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Shuffled-News,20,243,10.160483999999997,0.6789801999984775,28.03553307080023,23.159149689193598,2.50910696166251,0.6029845589035274,0.5247933884297521,0.5359100877192983,0.07752022148635376,1.0,242,1,0,44,84,31,83,0.6900826446280992
lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Lagged-News,20,243,10.883883299997251,0.7264313999985461,28.075516293759794,22.99935651137504,2.4858891475279394,0.6018513344144606,0.5206611570247934,0.5257675438596492,0.052241574537958656,1.0,242,1,0,56,72,44,70,0.5867768595041323
lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Random-Features,20,243,10.770272400004615,0.7850047999963863,30.887668957741425,25.312502242527852,2.737371766233016,0.5180965564285347,0.5206611570247934,0.5329632675438596,0.07257790335916382,1.0,242,1,0,41,87,29,85,0.7107438016528925
