inner_fold,validation_year,seed,variant,aligned_balanced_accuracy,placebo_balanced_accuracy,aligned_gate_mean,aligned_gate_median,placebo_gate_mean,placebo_gate_median,final_epoch_gate_target_rate
inner_2020,2020,789,random_control_fcg,0.45661016949152544,0.4436610169491525,0.6594310998916626,0.6521394848823547,0.6563110947608948,0.6526240706443787,0.4921875
inner_2020,2020,789,matched_control_fcg,0.45732203389830506,0.46108474576271186,0.6434511542320251,0.6294249892234802,0.6408475637435913,0.6343566179275513,0.44921875
