inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2020,2020,789,direct_numeric_lstm,225,9041,2.8342479999992065,0.32616359999519773,0.49291887879371643,243,0.4679322033898305,0.4609053497942387,-0.07352922593806151,1.0064032560742897,0.3618049031616841
inner_2020,2020,789,concat_lstm,225,9553,2.629019400003017,0.34810940000170376,0.47434940934181213,243,0.4486440677966102,0.4403292181069959,-0.12606105003130433,1.011365286739716,0.3703721658433678
inner_2020,2020,789,bounded_residual,225,9347,3.9778910000022734,0.028552400006446987,0.6328909397125244,243,0.43684745762711863,0.43209876543209874,-0.13391117724010385,1.082694491563136,0.3813159547086872
inner_2020,2020,789,random_control_fcg,225,9347,4.390298599988455,0.05262479999510106,0.7205310463905334,243,0.45661016949152544,0.45267489711934156,-0.09024159740321418,1.0267267032038772,0.37055635975843987
inner_2020,2020,789,matched_control_fcg,225,9347,4.512445999993361,0.04998120000527706,0.713627278804779,243,0.45732203389830506,0.45267489711934156,-0.09022146103792876,1.106661217870072,0.3848624983666754
