stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_1,2012,2017,2018,1386,245,32.54918370839063,27.915524680225225,2.4256321016910927,0.42746321782082064,0.5102040816326531,7.904714599950239
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_2,2012,2018,2019,1631,244,33.57249650990097,30.833306613869706,2.8261798071652784,-0.8437671634940569,0.47950819672131145,8.457675199955702
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_3,2012,2019,2020,1875,243,54.76283927358486,41.2838116948304,4.864685595550831,0.6254121384243465,0.4156378600823045,9.200197600002866
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_4,2012,2020,2021,2118,241,27.46961626121869,21.33344642324565,2.2289327665780787,-0.6282388876237139,0.45228215767634855,10.158284900011495
