fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,25.45587476500786,21.205586243467227,2.1554938455576984,-0.3081726939476359,0.49377593360995853
fold_2,2012,2022,2023,2600,243,17.380517020328533,14.16162728731525,1.5290331865362894,0.8474138397970632,0.5596707818930041
fold_3,2012,2023,2024,2843,244,27.47303239912846,23.4624341106806,2.7574374064333704,0.6107903240427132,0.5040983606557377
fold_4,2012,2024,2025,3087,234,41.49257734601696,33.48090432568495,4.355867354384841,0.33540123104933484,0.5470085470085471
