model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn,fold_3,2024,42,Global-Numeric,20,1,9.422799600011786,0.5278132999956142,10737,244,24.33343885379015,20.87519223634824,2.462423138023656,0.6946644236799813,0.5204918032786885,0.5336496399488525,0.0874508172798918,1.0,244,0,0,27,100,17,100,0.819672131147541
lstm_cnn,fold_3,2024,42,Global-Numeric-News,20,1,8.873264599998947,0.5241405999986455,11249,244,18.859580199948468,13.914320186049236,1.5888816196129685,0.8165851585359349,0.5450819672131147,0.542465845615452,0.0855996694710289,1.0,244,0,0,77,50,61,56,0.4344262295081967
lstm_cnn,fold_3,2024,42,Regime-SHAP-Numeric,20,3,16.42692790000001,1.5519372000126168,23635,244,28.00331360714252,19.913184011226782,2.333396498805696,0.5956203611997317,0.5,0.5085806581869574,0.0188752695861465,1.0,244,0,0,38,89,33,84,0.7090163934426229
lstm_cnn,fold_3,2024,42,Regime-SHAP-Numeric-News,20,3,16.42097589999321,1.5313877000007778,25171,244,39.79956771025462,30.02454219108232,3.5179038646787184,0.1831785353094165,0.5040983606557377,0.5118446732619961,0.0255556207867128,1.0,244,0,0,41,86,35,82,0.6885245901639344
lstm_cnn,fold_3,2024,456,Global-Numeric,20,1,9.554251800000202,0.5186971000075573,10737,244,24.54270789607397,19.036589931943364,2.255419058658731,0.6893900319867667,0.5286885245901639,0.541523655696884,0.1060739783052747,1.0,244,0,0,29,98,17,100,0.8114754098360656
lstm_cnn,fold_3,2024,456,Global-Numeric-News,20,1,8.911929600013536,0.486901600001147,11249,244,26.604661474669246,20.713921055681386,2.456704598413178,0.6350058478909282,0.5327868852459017,0.5457971599703884,0.117986016565108,1.0,244,0,0,29,98,16,101,0.8155737704918032
lstm_cnn,fold_3,2024,456,Regime-SHAP-Numeric,20,3,16.98021140000492,1.6540849000011804,23635,244,21.346861204791328,16.244189028138983,1.902785279787785,0.7650158959432459,0.5491803278688525,0.5588532202705431,0.1330184320556904,1.0,244,0,0,41,86,24,93,0.7336065573770492
lstm_cnn,fold_3,2024,456,Regime-SHAP-Numeric-News,20,3,15.855258399999002,1.5001557000214234,25171,244,33.783498921814505,28.947652306483395,3.4036331304538576,0.4114549845881375,0.4877049180327868,0.5058550373511004,0.0251551273941973,1.0,244,0,0,8,119,6,111,0.9426229508196722
lstm_cnn,fold_3,2024,789,Global-Numeric,20,1,8.98998389999906,0.5088690999982646,10737,244,30.92897553292105,25.831089089346698,3.059500440944504,0.5067109195815367,0.5204918032786885,0.5383605895416919,0.1548398154983318,1.0,244,0,0,13,114,3,114,0.9344262295081968
lstm_cnn,fold_3,2024,789,Global-Numeric-News,20,1,8.68081639999582,0.4870469000015873,11249,244,33.62173448602249,28.22682433710233,3.3454134108630247,0.4170777128616265,0.5081967213114754,0.5255400767211791,0.0952311272306786,1.0,244,0,0,13,114,6,111,0.9221311475409836
lstm_cnn,fold_3,2024,789,Regime-SHAP-Numeric,20,3,15.42975869998918,1.5900483000150416,23635,244,50.113381262706746,41.23782526348456,4.825418124428664,-0.2950240833600803,0.4959016393442623,0.5123830675011777,0.0415466552296358,1.0,244,0,0,14,113,10,107,0.9016393442622952
lstm_cnn,fold_3,2024,789,Regime-SHAP-Numeric-News,20,3,15.84554220001155,1.514638599997852,25171,244,34.47433870847581,27.88275746588822,3.275466632162263,0.3871385274554072,0.5163934426229508,0.5320681068712565,0.0990101869129053,1.0,244,0,0,19,108,10,107,0.8811475409836066
lstm_cnn,fold_4,2025,123,Global-Numeric,20,1,9.88886530000309,0.5014941999979783,10737,234,50.46175619659871,39.87604698075443,5.217233384943464,0.0170228329271358,0.5555555555555556,0.5607456140350877,0.1326224439348282,1.0,234,0,0,43,77,27,87,0.7008547008547008
lstm_cnn,fold_4,2025,123,Global-Numeric-News,20,1,9.66985069999646,0.5063138000114122,11249,234,54.0856856413147,41.37962113670814,5.447205390374084,-0.1292325476555886,0.5512820512820513,0.5574561403508772,0.1308342725228874,1.0,234,0,0,38,82,23,91,0.7393162393162394
lstm_cnn,fold_4,2025,123,Regime-SHAP-Numeric,20,3,16.916336000009323,1.4921210999891628,23635,234,43.43813634657591,29.583245514121824,3.906066669819032,0.2716148611163789,0.4914529914529914,0.4980263157894737,-0.004596493497944,1.0,234,0,0,29,91,28,86,0.7564102564102564
lstm_cnn,fold_4,2025,123,Regime-SHAP-Numeric-News,20,3,17.001957800006494,1.515492999998969,25171,234,31.615623936277714,25.97800774189396,3.334855185194903,0.6141466971030578,0.5299145299145299,0.5392543859649123,0.1142116902405253,1.0,234,0,0,21,99,11,103,0.8632478632478633
lstm_cnn,fold_4,2025,2025,Global-Numeric,20,1,9.856148299993947,0.5236469999945257,10737,234,64.30056895955737,45.69547963618722,6.068318759003723,-0.5960567879963921,0.5213675213675214,0.5291666666666667,0.0733672096788422,1.0,234,0,0,27,93,19,95,0.8034188034188035
lstm_cnn,fold_4,2025,2025,Global-Numeric-News,20,1,9.324817400003669,0.4886384999990696,11249,234,52.12481974707728,39.758757282999845,5.202443633001698,-0.0488366152803398,0.5299145299145299,0.5368421052631579,0.0874146757476247,1.0,234,0,0,32,88,22,92,0.7692307692307693
lstm_cnn,fold_4,2025,2025,Regime-SHAP-Numeric,20,3,16.42558039999858,1.540964800005895,23635,234,26.000410220504943,21.567804781715584,2.7516834338365754,0.7390368967149772,0.5299145299145299,0.5368421052631579,0.0874146757476247,1.0,234,0,0,32,88,22,92,0.7692307692307693
lstm_cnn,fold_4,2025,2025,Regime-SHAP-Numeric-News,20,3,16.864492699984112,1.5482394000136992,25171,234,31.45626767480429,26.05552047766936,3.352431443034716,0.6180266253748432,0.5341880341880342,0.5414473684210527,0.1003597042797067,1.0,234,0,0,31,89,20,94,0.782051282051282
lstm_cnn,fold_4,2025,42,Global-Numeric,20,1,9.674515000006068,0.4995634000079008,10737,234,24.41047391628137,18.90419599631658,2.444287903537043,0.7699770704835807,0.5042735042735043,0.506578947368421,0.0133707046825174,1.0,234,0,0,50,70,46,68,0.5897435897435898
lstm_cnn,fold_4,2025,42,Global-Numeric-News,20,1,9.466224300005706,0.4914470000076107,11249,234,26.742277664232954,20.84467040385701,2.7021843581913814,0.7239323645102276,0.4957264957264957,0.4984649122807018,-0.0031417249127204,1.0,234,0,0,47,73,45,69,0.6068376068376068
lstm_cnn,fold_4,2025,42,Regime-SHAP-Numeric,20,3,17.437271300004795,1.5317158999969251,23635,234,31.42685785283677,25.844746938215355,3.2871507414694494,0.6187405382644767,0.5,0.5085526315789474,0.0229415733870561,1.0,234,0,0,21,99,18,96,0.8333333333333334
lstm_cnn,fold_4,2025,42,Regime-SHAP-Numeric-News,20,3,16.786889499999234,1.5414047000085702,25171,234,32.74642835869647,25.98061761515517,3.3162449387561903,0.5860512407835706,0.5512820512820513,0.5592105263157895,0.1501878522965276,1.0,234,0,0,30,90,15,99,0.8076923076923077
lstm_cnn,fold_4,2025,456,Global-Numeric,20,1,9.963576199996169,0.4832572000013897,10737,234,25.377034034442197,20.26822764346233,2.6245899369154264,0.7514003961199932,0.5598290598290598,0.5627192982456141,0.1286131928826069,1.0,234,0,0,54,66,37,77,0.6111111111111112
lstm_cnn,fold_4,2025,456,Global-Numeric-News,20,1,9.610985000006622,0.5163460999901872,11249,234,32.997829744991414,25.88907114255887,3.3606983075285486,0.5796708951599582,0.5598290598290598,0.5642543859649123,0.1367038145721369,1.0,234,0,0,47,73,30,84,0.6709401709401709
lstm_cnn,fold_4,2025,456,Regime-SHAP-Numeric,20,3,17.047832599986577,1.5614999999961583,23635,234,27.16585693943096,22.19172148257238,2.8513580884506418,0.7151176608787808,0.5299145299145299,0.5381578947368422,0.0993990401006585,1.0,234,0,0,26,94,16,98,0.8205128205128205
lstm_cnn,fold_4,2025,456,Regime-SHAP-Numeric-News,20,3,17.117265799999586,1.5135846000048332,25171,234,31.82036118459817,26.37254968106745,3.393844970325898,0.6091330788981966,0.5213675213675214,0.5298245614035088,0.0791983711063085,1.0,234,0,0,24,96,16,98,0.8290598290598291
lstm_cnn,fold_4,2025,789,Global-Numeric,20,1,9.52228639999521,0.5267138000053819,10737,234,70.84433958600296,53.48092257471929,7.03207921417376,-0.9374433835766098,0.5170940170940171,0.5267543859649123,0.081169356488386,1.0,234,0,0,18,102,11,103,0.8760683760683761
lstm_cnn,fold_4,2025,789,Global-Numeric-News,20,1,9.575058900009026,0.5198709000105737,11249,234,60.93001582492733,47.95583452048973,6.305071694044498,-0.4331158190618711,0.5128205128205128,0.5225877192982457,0.069571729631437,1.0,234,0,0,17,103,11,103,0.8803418803418803
lstm_cnn,fold_4,2025,789,Regime-SHAP-Numeric,20,3,18.185509500006447,1.6346310999942943,23635,234,29.94982701071101,23.40093611316038,3.0246539324684334,0.6537359976772741,0.5299145299145299,0.537061403508772,0.0891163807799007,1.0,234,0,0,31,89,21,93,0.7777777777777778
lstm_cnn,fold_4,2025,789,Regime-SHAP-Numeric-News,20,3,18.162521299993383,1.5408594000036828,25171,234,37.846028816831584,29.520429749369907,3.790411144526757,0.4470837683571296,0.5726495726495726,0.5782894736842106,0.1739201131026161,1.0,234,0,0,43,77,23,91,0.717948717948718
lstm_cnn_attention,fold_1,2022,123,Global-Numeric,20,1,7.969620899995789,0.7231111000000965,12865,241,36.99523510809876,29.797945702288644,3.033410967994763,-1.7629982607806705,0.5,0.4876677675497154,-0.0251645556129705,1.0,240,1,0,40,67,53,80,0.6125
lstm_cnn_attention,fold_1,2022,123,Global-Numeric-News,20,1,8.108734300010838,0.5664939999987837,13377,241,41.43832104239,32.124762190842524,3.2685776111269003,-2.4665169636471638,0.475,0.4742463635724826,-0.0512059112853377,1.0,240,1,0,50,57,69,64,0.5041666666666667
lstm_cnn_attention,fold_1,2022,123,Regime-SHAP-Numeric,20,3,16.73680620000232,1.66154890001053,30019,241,21.937762916258887,17.110568911094376,1.7520797410911797,0.0284308738178865,0.5458333333333333,0.5317616471084252,0.0655220672426935,1.0,240,1,0,43,64,45,88,0.6333333333333333
lstm_cnn_attention,fold_1,2022,123,Regime-SHAP-Numeric-News,20,3,16.505000799996196,1.7313887999771396,31555,241,24.5609728864198,19.748696046572984,2.021982542441479,-0.2178117488675948,0.55,0.5336940482046237,0.07042259518146,1.0,240,1,0,41,66,42,91,0.6541666666666667
lstm_cnn_attention,fold_1,2022,2025,Global-Numeric,20,1,8.702565500003402,0.633449600005406,12865,241,35.74623712783833,30.1883721631988,3.0721561949143625,-1.5795841050981414,0.4666666666666667,0.4639870704799381,-0.0716641954219098,1.0,240,1,0,47,60,68,65,0.5208333333333334
lstm_cnn_attention,fold_1,2022,2025,Global-Numeric-News,20,1,8.799257699996815,0.6744672999921022,13377,241,38.32476293031751,31.01708267206473,3.153335823267492,-1.965158972679008,0.4458333333333333,0.4561520623989881,-0.088977461941303,1.0,240,1,0,59,48,85,48,0.4
lstm_cnn_attention,fold_1,2022,2025,Regime-SHAP-Numeric,20,3,17.733467499987455,1.86354140000185,30019,241,25.929575684688253,20.62910185472597,2.109297629781295,-0.3573124984210654,0.5125,0.4943784695383317,-0.0118548834469894,1.0,240,1,0,35,72,45,88,0.6666666666666666
lstm_cnn_attention,fold_1,2022,2025,Regime-SHAP-Numeric-News,20,3,18.18893649999518,2.053362500009825,31555,241,25.27319913231232,19.602745920810445,2.000527687802548,-0.2894647274967448,0.5333333333333333,0.5186564542196613,0.0385808214302295,1.0,240,1,0,41,66,46,87,0.6375
lstm_cnn_attention,fold_1,2022,42,Global-Numeric,20,1,7.638975399997435,0.5608027999987826,12865,241,38.302715219312645,31.286145001822977,3.177524976860344,-1.9617483233518225,0.4625,0.4611411706837186,-0.0772709939441284,1.0,240,1,0,48,59,70,63,0.5083333333333333
lstm_cnn_attention,fold_1,2022,42,Global-Numeric-News,20,1,7.76042539998889,0.5797969000122976,13377,241,36.55978582108046,30.05585831459626,3.05442150980175,-1.6983377791116183,0.4875,0.4836975616611623,-0.032485254616047,1.0,240,1,0,48,59,64,69,0.5333333333333333
lstm_cnn_attention,fold_1,2022,42,Regime-SHAP-Numeric,20,3,16.759815799989155,1.721492099997704,30019,241,35.84563543999182,23.080095950394742,2.366242907346052,-1.5939499694106916,0.5375,0.5434263228163867,0.0867764577502244,1.0,240,1,0,64,43,68,65,0.45
lstm_cnn_attention,fold_1,2022,42,Regime-SHAP-Numeric-News,20,3,17.687836299999617,1.7820977999945171,31555,241,28.475625011111187,20.837201502679275,2.136290974992588,-0.6369505440757386,0.5708333333333333,0.5588855315859743,0.1204013991044139,1.0,240,1,0,48,59,44,89,0.6166666666666667
lstm_cnn_attention,fold_1,2022,456,Global-Numeric,20,1,7.9810804999870015,0.5913591999997152,12865,241,39.26419349531791,30.50400520907398,3.1022737994481155,-2.112306722414293,0.4916666666666666,0.489283957557445,-0.0213244679060317,1.0,240,1,0,50,57,65,68,0.5208333333333334
lstm_cnn_attention,fold_1,2022,456,Global-Numeric-News,20,1,100.18983180000214,0.9672610999987228,13377,241,38.00371067414724,29.3858124380735,2.986288026659871,-1.9156878994536453,0.45,0.4553439673951233,-0.0893120652097533,1.0,240,1,0,54,53,79,54,0.4458333333333333
lstm_cnn_attention,fold_1,2022,456,Regime-SHAP-Numeric,20,3,4467.636897199976,3.278436999986297,30019,241,30.07433809146817,24.42884874802407,2.4855496889211794,-0.8259176371458588,0.5375,0.5397723280163025,0.0791204739882367,1.0,240,1,0,60,47,64,69,0.4833333333333333
lstm_cnn_attention,fold_1,2022,456,Regime-SHAP-Numeric-News,20,3,16.823424300004262,1.6981556999962777,31555,241,29.877802218898683,23.61436375302397,2.4080936311984797,-0.8021308628544661,0.5541666666666667,0.5548099220012648,0.1089746901820512,1.0,240,1,0,60,47,60,73,0.5
lstm_cnn_attention,fold_1,2022,789,Global-Numeric,20,1,7.915406600004644,0.6261634999973467,12865,241,35.36538455466491,29.69462679989604,3.019953310241012,-1.5249093929598208,0.4791666666666667,0.4706977724685546,-0.0589262375532599,1.0,240,1,0,42,65,60,73,0.575
lstm_cnn_attention,fold_1,2022,789,Global-Numeric-News,20,1,7.883324599999469,0.608768100006273,13377,241,38.8999013617472,32.185613514565816,3.279585127700883,-2.054822835723576,0.5041666666666667,0.4886866699458927,-0.0234546294624957,1.0,240,1,0,37,70,49,84,0.6416666666666667
lstm_cnn_attention,fold_1,2022,789,Regime-SHAP-Numeric,20,3,19.28839250000601,2.331588800007012,30019,241,24.877502415361118,17.543594277577775,1.7978812534844986,-0.2494031092764794,0.5458333333333333,0.5482046237088047,0.0958951327843293,1.0,240,1,0,61,46,63,70,0.4833333333333333
lstm_cnn_attention,fold_1,2022,789,Regime-SHAP-Numeric-News,20,3,20.957191599998623,2.16867009998532,31555,241,22.510932210683546,17.922654508248407,1.824523269765261,-0.0230008357997038,0.5291666666666667,0.5349940271238844,0.0699266601288216,1.0,240,1,0,63,44,69,64,0.45
lstm_cnn_attention,fold_2,2023,123,Global-Numeric,20,1,12.947446399994078,0.8487946999957785,12865,243,28.1818516813351,23.191935335211284,2.5092728790343237,0.5988296647150335,0.512396694214876,0.5222724780701755,0.0472665000676392,1.0,242,1,0,45,83,35,79,0.6694214876033058
lstm_cnn_attention,fold_2,2023,123,Global-Numeric-News,20,1,11.589544599992225,0.7554017999937059,13377,243,27.76605725554113,22.77158244842363,2.457965993548031,0.6105800547827457,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,242,1,0,54,74,44,70,0.5950413223140496
lstm_cnn_attention,fold_2,2023,123,Regime-SHAP-Numeric,20,3,22.538825600000564,2.2034383000136586,30019,243,33.39945170987427,25.48330104282854,2.77515151961521,0.4365330645826945,0.5743801652892562,0.5659950657894737,0.1380192246156704,1.0,242,1,0,91,37,66,48,0.3512396694214876
lstm_cnn_attention,fold_2,2023,123,Regime-SHAP-Numeric-News,20,3,21.769544800015865,2.178113200003281,31555,243,37.99782263427581,30.229158072307285,3.2659065049620897,0.2706983702866287,0.5578512396694215,0.5436540570175439,0.1003708986579766,1.0,242,1,0,101,27,80,34,0.2520661157024793
lstm_cnn_attention,fold_2,2023,2025,Global-Numeric,20,1,11.123787100004847,0.6686757999996189,12865,243,29.48061924820529,24.60648623993366,2.655656867129005,0.5610015719778434,0.5330578512396694,0.5413240131578947,0.0859734632971824,1.0,242,1,0,51,77,36,78,0.640495867768595
lstm_cnn_attention,fold_2,2023,2025,Global-Numeric-News,20,1,10.319494099996518,0.686853199993493,13377,243,32.472281262941934,26.8585425908477,2.9041778718769127,0.4673825859999007,0.5165289256198347,0.5266584429824561,0.0567563997181097,1.0,242,1,0,45,83,34,80,0.6735537190082644
lstm_cnn_attention,fold_2,2023,2025,Regime-SHAP-Numeric,20,3,20.543312400011928,1.9559162000077777,30019,243,50.9711430744735,40.35247306649823,4.386930458709985,-0.3123162539516011,0.5661157024793388,0.5514665570175439,0.1196632989297215,1.0,242,1,0,103,25,80,34,0.2438016528925619
lstm_cnn_attention,fold_2,2023,2025,Regime-SHAP-Numeric-News,20,3,20.728516000017407,1.9654919000022344,31555,243,47.260584107887816,34.40530914019656,3.750996293457981,-0.128204769601806,0.5413223140495868,0.5265899122807017,0.0618233821367935,1.0,242,1,0,100,28,83,31,0.2438016528925619
lstm_cnn_attention,fold_2,2023,42,Global-Numeric,20,1,9.84011050000845,0.6366591999976663,12865,243,31.24467396523676,25.82029206121408,2.7829482124845093,0.506892331988706,0.5247933884297521,0.5320723684210527,0.0661011885401868,1.0,242,1,0,52,76,39,75,0.6239669421487604
lstm_cnn_attention,fold_2,2023,42,Global-Numeric-News,20,1,9.631573400009074,0.6126941000111401,13377,243,33.82983078777081,28.259709639142063,3.060485829439481,0.4219180454370804,0.4917355371900826,0.5037006578947368,0.0081140768269049,1.0,242,1,0,38,90,33,81,0.7066115702479339
lstm_cnn_attention,fold_2,2023,42,Regime-SHAP-Numeric,20,3,20.30820899999526,2.0225467000127537,30019,243,36.05303582761551,27.92022317050416,3.030755649833041,0.3434414793205528,0.5454545454545454,0.5304961622807017,0.0713197295892081,1.0,242,1,0,101,27,83,31,0.2396694214876033
lstm_cnn_attention,fold_2,2023,42,Regime-SHAP-Numeric-News,20,3,22.321847000013804,2.331704999975045,31555,243,39.98806142349172,29.00506018023431,3.1601494508352075,0.1922992936688057,0.5495867768595041,0.542077850877193,0.0871164636396873,1.0,242,1,0,86,42,67,47,0.3677685950413223
lstm_cnn_attention,fold_2,2023,456,Global-Numeric,20,1,11.617545700006303,0.6955882999900496,12865,243,26.381174537761787,21.673965500431283,2.34789661909092,0.6484573549868671,0.4917355371900826,0.5032209429824561,0.0070059278545735,1.0,242,1,0,39,89,34,80,0.6983471074380165
lstm_cnn_attention,fold_2,2023,456,Global-Numeric-News,20,1,10.798560700000962,0.6553616000019247,13377,243,26.80954405660033,21.716608900072146,2.3337140109428183,0.6369481803576489,0.5330578512396694,0.5370065789473684,0.0745437800862869,1.0,242,1,0,60,68,45,69,0.5661157024793388
lstm_cnn_attention,fold_2,2023,456,Regime-SHAP-Numeric,20,3,19.82689689999097,1.942983600005391,30019,243,39.29969251196375,29.720346638388587,3.256243205248334,0.2198680468475171,0.5330578512396694,0.532689144736842,0.0652777125881118,1.0,242,1,0,69,59,54,60,0.4917355371900826
lstm_cnn_attention,fold_2,2023,456,Regime-SHAP-Numeric-News,20,3,20.231042500017796,2.20379500000854,31555,243,36.341617636069856,29.72209680803517,3.233802604367199,0.3328887401027235,0.5206611570247934,0.524328399122807,0.0489529142740835,1.0,242,1,0,59,69,47,67,0.5619834710743802
lstm_cnn_attention,fold_2,2023,789,Global-Numeric,20,1,10.2317941999936,0.7013909999950556,12865,243,29.46174376374025,23.41330885893032,2.530986881552927,0.5615635449276932,0.5371900826446281,0.5442708333333333,0.0910469831465964,1.0,242,1,0,54,74,38,76,0.6198347107438017
lstm_cnn_attention,fold_2,2023,789,Global-Numeric-News,20,1,10.64845890000288,0.7397170000040205,13377,243,31.49840090825089,25.26392617594557,2.7286419941513347,0.4988511082311673,0.5289256198347108,0.5350191885964912,0.0714630324269476,1.0,242,1,0,55,73,41,73,0.6033057851239669
lstm_cnn_attention,fold_2,2023,789,Regime-SHAP-Numeric,20,3,20.91790490000858,2.023644200016861,30019,243,27.84547271654288,20.85712459860515,2.2487647372158657,0.6083492597625039,0.5454545454545454,0.5420093201754386,0.0845299618310231,1.0,242,1,0,77,51,59,55,0.4380165289256198
lstm_cnn_attention,fold_2,2023,789,Regime-SHAP-Numeric-News,20,3,21.463209100009408,2.3175871999992523,31555,243,28.710469899635047,21.07923526135492,2.277652147722488,0.5836386933747411,0.5619834710743802,0.5528371710526316,0.111444860698424,1.0,242,1,0,91,37,69,45,0.3388429752066115
lstm_cnn_attention,fold_3,2024,123,Global-Numeric,20,1,12.058958199995686,0.6632831000024453,12865,244,32.690751676059534,26.99156232556846,3.1975506917451253,0.4489128998114493,0.5573770491803278,0.5667272360185746,0.1493839326240343,1.0,244,0,0,43,84,24,93,0.7254098360655737
lstm_cnn_attention,fold_3,2024,123,Global-Numeric-News,20,1,11.627240100002382,0.6674225000024308,13377,244,32.440019039005165,26.21667979529646,3.096107828667503,0.4573339744680686,0.5655737704918032,0.5742647553671176,0.1633636077514722,1.0,244,0,0,46,81,25,92,0.7090163934426229
lstm_cnn_attention,fold_3,2024,123,Regime-SHAP-Numeric,20,3,22.123632999995607,2.0010309999925084,30019,244,22.211960321808306,17.058968390236124,1.995121637184932,0.7455841232253196,0.5409836065573771,0.548623729726092,0.1045368615974615,1.0,244,0,0,46,81,31,86,0.6844262295081968
lstm_cnn_attention,fold_3,2024,123,Regime-SHAP-Numeric-News,20,3,22.350813099983498,2.0031708999886177,31555,244,27.68040777686716,21.58056449137261,2.5396677754703973,0.6048923856936363,0.5327868852459017,0.548825627565785,0.1555109133490698,1.0,244,0,0,20,107,7,110,0.889344262295082
lstm_cnn_attention,fold_3,2024,2025,Global-Numeric,20,1,11.997588299986091,0.6741435000003548,12865,244,38.65663482731697,31.09035626866777,3.706092722300408,0.2294186010819011,0.569672131147541,0.5825762164344842,0.2109445241176208,1.0,244,0,0,34,93,12,105,0.8114754098360656
lstm_cnn_attention,fold_3,2024,2025,Global-Numeric-News,20,1,12.097042399997008,0.7179903999931412,13377,244,32.037291630578224,25.58018465075336,3.028439617222209,0.4707242198019929,0.5122950819672131,0.5217376674069587,0.0488940213378925,1.0,244,0,0,37,90,29,88,0.7295081967213115
lstm_cnn_attention,fold_3,2024,2025,Regime-SHAP-Numeric,20,3,23.9643858000054,2.2251098999840906,30019,244,34.79997678428859,27.212314481784063,3.2176640855513328,0.3755058990567322,0.5,0.5180025573726361,0.0748851355028366,1.0,244,0,0,10,117,5,112,0.9385245901639344
lstm_cnn_attention,fold_3,2024,2025,Regime-SHAP-Numeric-News,20,3,22.85027199999604,2.1441527000133647,31555,244,47.58016202495512,39.62378786529184,4.690874899024852,-0.167406924746019,0.5163934426229508,0.5310586176727908,0.0885318917741143,1.0,244,0,0,22,105,13,104,0.8565573770491803
lstm_cnn_attention,fold_3,2024,42,Global-Numeric,20,1,12.429900600007386,0.6824595000070985,12865,244,31.59560875116509,26.279331504130948,3.07239044311004,0.4852173674328186,0.5450819672131147,0.5515512484016422,0.1084087506841499,1.0,244,0,0,50,77,34,83,0.6557377049180327
lstm_cnn_attention,fold_3,2024,42,Global-Numeric-News,20,1,12.075326799997129,0.8291823000035947,13377,244,28.968941347507005,23.61655952425276,2.786729478691309,0.5672513907710293,0.5491803278688525,0.556834241873612,0.122188760718417,1.0,244,0,0,47,80,30,87,0.6844262295081968
lstm_cnn_attention,fold_3,2024,42,Regime-SHAP-Numeric,20,3,23.08803529999568,2.149600000004284,30019,244,42.19155664121837,35.89717798273825,4.227618279217752,0.0820447088237811,0.4877049180327868,0.5055185409516119,0.0222752015278301,1.0,244,0,0,9,118,7,110,0.9344262295081968
lstm_cnn_attention,fold_3,2024,42,Regime-SHAP-Numeric-News,20,3,21.86681819998193,2.1283658999891486,31555,244,32.49463754365768,25.05334531386611,2.93635092395561,0.4555050878350163,0.5409836065573771,0.549969715324046,0.1108633742238595,1.0,244,0,0,42,85,27,90,0.7172131147540983
lstm_cnn_attention,fold_3,2024,456,Global-Numeric,20,1,12.292305499999202,0.6651914999965811,12865,244,26.92635632441853,21.957229718341207,2.567439194222371,0.6261257032288533,0.5450819672131147,0.5481862844067569,0.0973570798591028,1.0,244,0,0,60,67,44,73,0.5737704918032787
lstm_cnn_attention,fold_3,2024,456,Global-Numeric-News,20,1,12.556196200006523,0.6536640999984229,13377,244,31.062153782555264,25.243737597905216,2.960378134599324,0.502453629110934,0.5040983606557377,0.5125176660609732,0.0274231713222329,1.0,244,0,0,39,88,33,84,0.7049180327868853
lstm_cnn_attention,fold_3,2024,456,Regime-SHAP-Numeric,20,3,22.122729499998968,2.3347354999859817,30019,244,27.39405718429183,21.857761637289983,2.5760362641314005,0.6130247870629358,0.5245901639344263,0.5372501514233797,0.0943780038407267,1.0,244,0,0,29,98,18,99,0.8073770491803278
lstm_cnn_attention,fold_3,2024,456,Regime-SHAP-Numeric-News,20,3,23.15452569999616,2.22735780000221,31555,244,33.86986761895477,28.94854838368344,3.410925391880711,0.4084418660814002,0.5,0.5143010969782623,0.0398389702133395,1.0,244,0,0,21,106,16,101,0.8483606557377049
lstm_cnn_attention,fold_3,2024,789,Global-Numeric,20,1,12.63663429999724,0.7187333000038052,12865,244,50.16674476901365,41.5233224537431,4.953966299311554,-0.2977835786722596,0.5409836065573771,0.5566996433138165,0.1750599842059238,1.0,244,0,0,22,105,7,110,0.8811475409836066
lstm_cnn_attention,fold_3,2024,789,Global-Numeric-News,20,1,11.776750800010632,0.6797339000040665,13377,244,51.79200067118664,43.67741798096991,5.193307564628839,-0.3832344836978569,0.5122950819672131,0.5311595665926375,0.1570392695860548,1.0,244,0,0,9,118,1,116,0.9590163934426228
lstm_cnn_attention,fold_3,2024,789,Regime-SHAP-Numeric,20,3,21.79096700000809,2.0583021999918856,30019,244,33.20580699440638,25.812368231772385,3.033554057850789,0.4314109254714474,0.5327868852459017,0.5471431455683424,0.1313279935738556,1.0,244,0,0,25,102,12,105,0.8483606557377049
lstm_cnn_attention,fold_3,2024,789,Regime-SHAP-Numeric-News,20,3,23.44661629998882,2.251872599998024,31555,244,42.20573729372344,35.425176000184685,4.1874517502129365,0.0814275525210536,0.5204918032786885,0.5353321219462952,0.1019401813439615,1.0,244,0,0,22,105,12,105,0.860655737704918
lstm_cnn_attention,fold_4,2025,123,Global-Numeric,20,1,14.081534400000235,0.6767214999999851,12865,234,41.86569629458872,31.239238522949368,4.124265905679132,0.3233947780608522,0.5555555555555556,0.5622807017543859,0.1459225892192053,1.0,234,0,0,36,84,20,94,0.7606837606837606
lstm_cnn_attention,fold_4,2025,123,Global-Numeric-News,20,1,13.997477099997925,0.7204518000071403,13377,234,42.63172577301351,32.48148402541875,4.273068974300554,0.2984081501347537,0.5341880341880342,0.5403508771929825,0.0918836112374476,1.0,234,0,0,36,84,25,89,0.7393162393162394
lstm_cnn_attention,fold_4,2025,123,Regime-SHAP-Numeric,20,3,24.309980999998515,2.029319499997655,30019,234,33.12312651524777,26.486454191135277,3.3628727431651297,0.5764727533996408,0.5384615384615384,0.5482456140350878,0.1485998108632635,1.0,234,0,0,20,100,8,106,0.8803418803418803
