model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_2,2023,42,News-Only,20,243,10.3383812999964,0.738918900002318,46.858867215458055,36.44706689065376,4.00077216934954,-0.10910671006823613,0.5,0.5052768640350878,0.010714642726238574,1.0,242,1,0,53,75,46,68,0.5909090909090909
lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Shuffled-News,20,243,10.635388499998953,0.7052183999985573,31.275304552287007,26.10773767843166,2.8190121483588895,0.5059250259431434,0.5247933884297521,0.5349506578947368,0.07441070400060663,1.0,242,1,0,46,82,33,81,0.6735537190082644
lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Lagged-News,20,243,11.259290599999076,0.7535844999947585,33.073866841042936,27.626760734913265,2.9857470321220188,0.4474651076914249,0.5206611570247934,0.5296052631578947,0.06208520871926781,1.0,242,1,0,48,80,36,78,0.6528925619834711
lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Random-Features,20,243,10.289959200003068,0.7370306999946479,31.68387979698329,25.74467118928952,2.7746805879095833,0.4929316829155953,0.5330578512396694,0.5379660087719298,0.07686207535453872,1.0,242,1,0,58,70,43,71,0.5826446280991735
