model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_attention,fold_3,2024,2025,News-Only,10,244,6.883816299996397,0.541524299995217,87.68499047426556,77.19159681692473,9.16397060397118,-2.964796945857306,0.5245901639344263,0.5379231442223569,0.09944818656740817,1.0,244,0,0,27,100,16,101,0.8237704918032787
lstm_attention,fold_3,2024,2025,Global-Numeric-Shuffled-News,10,244,7.780532799995854,0.5403136000022641,27.060065131293037,21.7988627195749,2.567333689801979,0.6224033722549362,0.5450819672131147,0.5572716871929471,0.14176822350713958,1.0,244,0,0,33,94,17,100,0.7950819672131147
lstm_attention,fold_3,2024,2025,Global-Numeric-Lagged-News,10,244,6.933845500003372,0.47305920000508195,28.548936636314284,22.95953880040859,2.7000422009165845,0.5797087918995922,0.5450819672131147,0.5569351907934585,0.1389163235780326,1.0,244,0,0,34,93,18,99,0.7868852459016393
lstm_attention,fold_3,2024,2025,Global-Numeric-Random-Features,10,244,6.894932900002459,0.5097401999955764,26.673086905904242,21.918050349701616,2.58122584228092,0.6331259518318472,0.569672131147541,0.580557238037553,0.18908578714989466,1.0,244,0,0,40,87,18,99,0.7622950819672131
