model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_2,2023,Global-Numeric,42,243,20.48447673831375,15.720595520829084,1.6937149686842945,0.7880470278284573,0.49173553719008267,0.49842379385964913,-0.003234936891627239,1.0,242,1,0,49,79,44,70,0.6157024793388429
pit_dern,fold_2,2023,Global-Numeric-News,42,243,21.648386562505536,17.3593194578886,1.871447386071235,0.7632767960799987,0.4834710743801653,0.4954084429824561,-0.010067465692641364,1.0,242,1,0,37,91,34,80,0.7066115702479339
pit_dern,fold_2,2023,Regime-SHAP-Numeric,42,243,19.561712499241892,15.932406684599517,1.7234015942551952,0.8067126174104992,0.5165289256198347,0.5247395833333333,0.05147001699881074,1.0,242,1,0,49,79,38,76,0.640495867768595
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,42,243,20.043042323854912,15.919741925741326,1.7150845350125608,0.7970836467508209,0.4834710743801653,0.4838952850877193,-0.03215987936730875,1.0,242,1,0,61,67,58,56,0.5082644628099173
