fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,15.076802374004581,12.490568854917614,1.2644879843777805,0.5411111424437038,0.44398340248962653,6.971003499988001
fold_2,2012,2022,2023,2600,243,13.427163894008645,11.156635393802041,1.2051070954957899,0.9089335637091704,0.5185185185185185,6.92581510002492
fold_3,2012,2023,2024,2843,244,10.742615543038694,8.400533116205805,0.9770652200605323,0.9404899248329844,0.5081967213114754,7.287180099985562
fold_4,2012,2024,2025,3087,234,14.43652323004939,10.892210165007505,1.394631341899381,0.9195466863721937,0.5042735042735043,8.010687900008634
