model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_1,2022,456,Global-Numeric,20,1,3.959286199999042,0.23194810000131838,12017,241,25.30485653412611,21.496706632608188,2.192556757076989,-0.2926971373868872,0.48333333333333334,0.4735436722647741,-0.05342568672822084,1.0,240,1,0,41,66,58,75,0.5875
cnn,fold_1,2022,456,Global-Numeric-News,20,1,3.4987922000000253,0.30838019998918753,12785,241,24.725945925737108,20.229393897749077,2.0578310688630053,-0.23422647618976922,0.44166666666666665,0.44143067950249454,-0.11645327982627288,1.0,240,1,0,47,60,74,59,0.49583333333333335
cnn,fold_1,2022,456,Regime-SHAP-Numeric,20,3,10.57085509999888,0.8570259999978589,23187,241,16.344362422178392,13.152281434402415,1.3421036469378886,0.46070673584930744,0.5416666666666666,0.5280022486121847,0.05763113000331431,1.0,240,1,0,43,64,46,87,0.6291666666666667
cnn,fold_1,2022,456,Regime-SHAP-Numeric-News,20,3,10.158447799985879,1.0391250000102445,25491,241,26.896780110850447,18.75982208488391,1.9312051678020425,-0.46045982011429887,0.5625,0.5413182488932612,0.08963316323475064,1.0,240,1,0,37,70,35,98,0.7
