model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn,fold_3,2024,2025,Global-Numeric,20,1,9.042306699993787,0.49444860000221524,10737,244,25.067354859758478,20.682253542967494,2.451582305760652,0.6759683367835355,0.5204918032786885,0.5329766471498755,0.08288627644484176,1.0,244,0,0,29,98,19,98,0.8032786885245902
lstm_cnn,fold_3,2024,2025,Global-Numeric-News,20,1,8.582671299998765,0.5073696999897948,11249,244,34.88856736179606,28.344043499920197,3.348838445490379,0.37232229274904816,0.4959016393442623,0.5083451107073155,0.020975302610531384,1.0,244,0,0,26,101,22,95,0.8032786885245902
lstm_cnn,fold_3,2024,2025,Regime-SHAP-Numeric,20,3,16.048195399998804,1.7599063999950886,23635,244,25.065606952586243,20.659080966960193,2.428200603631316,0.6760135236431015,0.5,0.5169930681741706,0.060538897542976734,1.0,244,0,0,13,114,8,109,0.9139344262295082
lstm_cnn,fold_3,2024,2025,Regime-SHAP-Numeric-News,20,3,15.943476300002658,1.5680655000032857,25171,244,29.50164714901663,24.033262268925288,2.8361037512406226,0.551189549734316,0.5,0.5143010969782623,0.03983897021333951,1.0,244,0,0,21,106,16,101,0.8483606557377049
