fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,26.813233261719645,20.38212901944441,2.078961253182379,-0.4514009430834576,0.46473029045643155
fold_2,2012,2022,2023,2600,243,23.868406715977585,19.61462004428046,2.1077724855427773,0.7122358945783327,0.5390946502057613
fold_3,2012,2023,2024,2843,244,27.525891500297668,22.80945530983271,2.6813008085359384,0.6092911764279162,0.5
fold_4,2012,2024,2025,3087,234,45.367464028376354,32.444232068408276,4.311251809254879,0.20547472897124697,0.5427350427350427
