inner_fold,validation_year,seed,variant,training_sequences,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,123,direct_numeric_lstm,468,9041,3.1796738999983063,0.3295940999960294,0.54262375831604,240,0.504633823426939,0.5,0.009370062154996599,0.7339068520815687,0.26696853229349654
inner_2021,2021,123,concat_lstm,468,9553,3.0528385000070557,0.3336515000119107,0.5142801403999329,240,0.51595707616194,0.5125,0.032078870177728196,0.7349453156700625,0.2680233491845516
inner_2021,2021,123,bounded_residual,468,9347,4.474384899993311,0.025884700007736683,0.7982757687568665,240,0.5036931224304926,0.5041666666666667,0.00737469161111292,0.7368490339044406,0.2687249701556483
inner_2021,2021,123,random_control_fcg,468,9347,4.953099499995005,0.05046300000685733,0.8905274271965027,240,0.5031705107658002,0.5,0.00636770009355495,0.7321120714412591,0.2673668376074254
inner_2021,2021,123,matched_control_fcg,468,9347,4.82899819999875,0.0542596000013873,0.8803510069847107,240,0.5238659326876176,0.525,0.04769200299897966,0.7476814021600475,0.273226493829673
